Position,Track Name,Artist,Streams,URL,Year,Month,Track ID,Danceability,Valence,Energy
175,Jocelyn Flores,XXXTENTACION,46832,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2019,10,7m9OqQk4RVRkw9JJdeAw96,0.872,0.391,0.437
176,Right Back (feat. A Boogie Wit Da Hoodie),Khalid,46727,https://open.spotify.com/track/6PYnUsNEpYC7A4BS2sjw3L,2019,10,6PYnUsNEpYC7A4BS2sjw3L,0.786,0.428,0.556
177,Listen to the Music,The Doobie Brothers,46630,https://open.spotify.com/track/7Ar4G7Ci11gpt6sfH9Cgz5,2019,10,7Ar4G7Ci11gpt6sfH9Cgz5,0.645,0.598,0.913
178,"thank u, next",Ariana Grande,46494,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019,10,3e9HZxeyfWwjeyPAMmWSSQ,0.717,0.653,0.412
179,Thunder,Imagine Dragons,46385,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,2019,10,1zB4vmk8tFRmM9UULNzbLB,0.605,0.822,0.288
180,Tennessee Whiskey,Chris Stapleton,46367,https://open.spotify.com/track/3fqwjXwUGN6vbzIwvyFMhx,2019,10,3fqwjXwUGN6vbzIwvyFMhx,0.392,0.37,0.512
181,goosebumps,Travis Scott,46341,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2019,10,6gBFPUFcJLzWGx4lenP6h2,0.841,0.728,0.43
182,No Role Modelz,J. Cole,46218,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,2019,10,62vpWI1CHwFy7tMIcSStl8,0.692,0.521,0.463
183,Slice of Heaven,Dave Dobbyn,45651,https://open.spotify.com/track/1shSAteQfBSAl7CBw4yeSm,2019,10,4qVIORNqKvlFvE4HMgnvVC,0.825,0.649,0.97
184,Glitter,BENEE,45581,https://open.spotify.com/track/23TPP1eeElFfvYVznskwCY,2019,10,0qtK3XwbuG153dmwB8iepL,0.449,0.434,0.371
185,Ladz in the Hood,ONEFOUR,45574,https://open.spotify.com/track/0Exfrf3nRw9SXpls2n8KFB,2019,10,0Exfrf3nRw9SXpls2n8KFB,0.706,0.607,0.637
186,Dancing On My Own,Calum Scott,45523,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ,2019,10,2BOqDYLOJBiMOXShCV1neZ,0.681,0.174,0.231
187,Drift Away,Sons Of Zion,45476,https://open.spotify.com/track/2bx4jOMWpCbemnnRWfsMbx,2019,10,0RFgvrhkf9FiDRLA0BhzpZ,0.583,0.66,0.861
188,Never Really Over,Katy Perry,45415,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0,2019,10,5PYQUBXc7NYeI1obMKSJK0,0.77,0.882,0.385
189,Riptide,Vance Joy,45137,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm,2019,10,3JvrhDOgAt6p7K8mDyZwRd,0.484,0.731,0.51
190,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,45022,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e,2019,10,7iDa6hUg2VgEL1o1HjmfBn,0.643,0.783,0.579
191,Have You Ever Seen The Rain,Creedence Clearwater Revival,44987,https://open.spotify.com/track/2LawezPeJhN4AWuSB0GtAU,2019,10,5DnT9a5IM3eMjKgXTWVJvi,0.743,0.47,0.89
192,Always on My Mind,Tiki Taane,44825,https://open.spotify.com/track/19cxRMqCzpYNU4wXcMj8jA,2019,10,2xYQTU2bbg6WVAmpY1eae4,0.524,0.261,0.201
193,Spot the Difference,ONEFOUR,44628,https://open.spotify.com/track/587Cj6WZ9NTCfYhpmVkGID,2019,10,587Cj6WZ9NTCfYhpmVkGID,0.886,0.662,0.72
194,Let Me Down Slowly,Alec Benjamin,44600,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2019,10,2qxmye6gAegTMjLKEBoR3d,0.652,0.557,0.483
195,Murder On My Mind,YNW Melly,44400,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,2019,10,7eBqSVxrzQZtK2mmgRG6lC,0.759,0.73,0.74
196,Enemies (feat. DaBaby),Post Malone,44326,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF,2019,10,0Xek5rqai2jcOWCYWJfVCF,0.542,0.674,0.667
197,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,44204,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,2019,10,1wJRveJZLSb1rjhnUHQiv6,0.581,0.662,0.434
198,Ballin' (with Roddy Ricch),Mustard,43963,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,2019,10,3QzAOrNlsabgbMwlZt7TAY,0.809,0.545,0.244
199,Pumped Up Kicks,Foster The People,43829,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,2019,10,7w87IxuO7BDcJ3YUqCyMTT,0.733,0.71,0.965
200,Chanel,Frank Ocean,43739,https://open.spotify.com/track/6Nle9hKrkL1wQpwNfEkxjh,2019,10,6Nle9hKrkL1wQpwNfEkxjh,0.776,0.503,0.473
1,ROXANNE,Arizona Zervas,462218,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,2019,11,696DnlkuDOXcMAnKlTgXXK,0.621,0.601,0.457
2,Dance Monkey,Tones And I,373037,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2019,11,2XU0oxnq2qxCpomAAuJY8K,0.824,0.588,0.513
3,Memories,Maroon 5,297781,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2019,11,2b8fOow8UzyDFAE27YhOZM,0.764,0.32,0.575
4,Circles,Post Malone,296796,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2019,11,21jGcNKet2qwijlDFuPiPb,0.695,0.762,0.553
5,everything i wanted,Billie Eilish,283650,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,2019,11,3ZCTVFBt2Brf31RLEnCkWJ,0.704,0.225,0.243
6,Please Don't Go,SIX60,278730,https://open.spotify.com/track/5caY6lIFeI2du0TpgCSRP1,2019,11,6jg5SRvdGxvJ0DzNV0UqEK,0.699,0.882,0.657
7,hot girl bummer,blackbear,276195,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,2019,11,2mt1IqcFyY1zmYZT8Q3xw9,0.782,0.559,0.685
8,Catching Feelings (feat. SIX60),Drax Project,272232,https://open.spotify.com/track/0gCNs3jCCDhObAK0MRghtv,2019,11,0gCNs3jCCDhObAK0MRghtv,0.396,0.521,0.34
9,Don't Start Now,Dua Lipa,268367,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,2019,11,6WrI0LAC5M1Rw2MnX2ZvEg,0.794,0.793,0.677
10,The Greatest,SIX60,248411,https://open.spotify.com/track/2OmbLtdHJn3u9haCQXODl6,2019,11,4ylWMuGbMXNDgDd8lErEle,0.417,0.824,0.4
11,Ride It,Regard,222943,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,2019,11,2tnVG71enUj33Ic2nFN6kZ,0.88,0.751,0.884
12,HIGHEST IN THE ROOM,Travis Scott,197632,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,2019,11,3eekarcy7kvN4yt5ZFzltW,0.598,0.427,0.0605
13,Long Gone,SIX60,189141,https://open.spotify.com/track/4PFAQAuJ9dEgamYO88Zp9P,2019,11,17Cs25j5Ui6X6W4Hk1kAyC,0.794,0.459,0.266
14,Someone You Loved,Lewis Capaldi,187994,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019,11,7qEHsqek33rTcFNT9PFqLf,0.501,0.405,0.446
15,Lose You To Love Me,Selena Gomez,187889,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,2019,11,4l0Mvzj72xxOpRrp6h8nHi,0.488,0.343,0.0978
16,Raining,SIX60,180933,https://open.spotify.com/track/2FUFFJNRIr0XnWWlL3zfYb,2019,11,01Mpj13vURSO3cCLprPt5T,0.294,0.995,0.0379
17,Watermelon Sugar,Harry Styles,179050,https://open.spotify.com/track/1e9oZCCiX42nJl0AcqriVo,2019,11,6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,0.557
18,"10,000 Hours (with Justin Bieber)",Dan + Shay,174085,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2019,11,2wrJq5XKLnmhRXHIAf9xBa,0.654,0.63,0.43
19,Trampoline (with ZAYN),SHAED,172451,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k,2019,11,1iQDltZqI7BXnHrFy4Qo1k,0.619,0.459,0.498
20,Engineers,Hp Boyz,164797,https://open.spotify.com/track/2WKAty6EEiV8Lt8dAnRAdy,2019,11,2WKAty6EEiV8Lt8dAnRAdy,0.934,0.402,0.306
21,Yellow Hearts,Ant Saunders,164616,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl,2019,11,2W4yABdLc4Jnds67Poi5Nl,0.866,0.438,0.695
22,Señorita,Shawn Mendes,163751,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2019,11,0TK2YIli7K1leLovkQiNik,0.759,0.54,0.75
23,Before You Go,Lewis Capaldi,162996,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,2019,11,2gMXnyrvIjhVBUZwvLZDMP,0.459,0.575,0.183
24,Glitter,BENEE,161308,https://open.spotify.com/track/23TPP1eeElFfvYVznskwCY,2019,11,0qtK3XwbuG153dmwB8iepL,0.449,0.434,0.371
25,Falling,Trevor Daniel,159437,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,2019,11,1ZMiCix7XSAbfAJlEZWMCp,0.567,0.267,0.0592
26,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,158410,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,2019,11,4vUmTMuQqjdnvlZmAH61Qk,0.857,0.621,0.668
27,Beautiful People (feat. Khalid),Ed Sheeran,152276,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2019,11,4evmHXcjt3bTUHD1cvny97,0.64,0.648,0.548
28,Lights Up,Harry Styles,149789,https://open.spotify.com/track/5aJEh9Oqdz7PRLKTpH25pB,2019,11,4jAIqgrPjKLTY9Gbez25Qb,0.575,0.621,0.27
29,Up All Night,Khalid,136895,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74,2019,11,1mpD5Q8IM32I4bF6eCpU74,0.665,0.712,0.669
30,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,133175,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd,2019,11,07Oz5StQ7GRoygNLaXs2pd,0.668,0.892,0.478
31,Ghosts,SIX60,130036,https://open.spotify.com/track/3vI8Wh00NMht0acw2vKKx5,2019,11,3ezkJgagRPZ39KCTrKcSI7,0.611,0.613,0.491
32,I Don't Care (with Justin Bieber),Ed Sheeran,129306,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2019,11,3HVWdVOQ0ZA45FuZGSfvns,0.798,0.675,0.842
33,bad guy,Billie Eilish,127292,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019,11,2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,0.562
34,Never Enough,SIX60,126351,https://open.spotify.com/track/0irgkspMpvzCCg9LSevt9i,2019,11,0Gl5s8IhMmQE5YQwM8Qx1J,0.277,0.394,0.227
35,How Do You Sleep?,Sam Smith,125548,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,2019,11,6b2RcmUt1g9N9mQ3CbjX2Y,0.477,0.682,0.345
36,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,120233,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,2019,11,3KkXRkHbMCARz0aVfEt68P,0.76,0.479,0.913
37,Tomorrow,SIX60,116417,https://open.spotify.com/track/5YOgH5HmXb1ydRrnsAcdiA,2019,11,47KDDZgFiX1w6RFOuLXsSn,0.564,0.354,0.423
38,Truth Hurts,Lizzo,109018,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,2019,11,3HWzoMvoF3TQfYg4UPszDq,0.715,0.624,0.412
39,Sunday Morning,Mitch James,108304,https://open.spotify.com/track/1Asq6gE9O44i5krkhqa7Ls,2019,11,5qII2n90lVdPDcgXEEVHNy,0.608,0.768,0.809
40,Graveyard,Halsey,107143,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2,2019,11,2ufmtcIFdFpuUYBPXK5f67,0.667,0.583,0.187
41,Liar,Camila Cabello,106102,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM,2019,11,7LzouaWGFCy4tkXDOOnEyM,0.74,0.498,0.652
42,Bad N Bouj,Hp Boyz,103587,https://open.spotify.com/track/3XV2EL4JquJ7BEA4Tyi8Gl,2019,11,3XV2EL4JquJ7BEA4Tyi8Gl,0.938,0.567,0.702
43,Sundown,SIX60,102397,https://open.spotify.com/track/4WEAdAPGiyI6LIMlHGfhdZ,2019,11,0SjnBEHZVXgCKvOrpvzL2k,0.794,0.427,0.751
44,No Guidance (feat. Drake),Chris Brown,102038,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,2019,11,6XHVuErjQ4XNm6nDPVCxVX,0.696,0.454,0.136
45,Follow God,Kanye West,100923,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h,2019,11,2QpGZOhTCHHiKmpSO9FW4h,0.529,0.9,0.434
46,It's You,Ali Gatie,100551,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,2019,11,5DqdesEfbRyOlSS3Tf6c29,0.732,0.463,0.397
47,Mean It,Lauv,99363,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX,2019,11,3uc8AGNL0KbvISIrjnfRvN,0.746,0.45,0.336
48,Misunderstood,Youngn Lipz,98283,https://open.spotify.com/track/0aZMdAA6pg0IdH1r9MF5sT,2019,11,3r6fLs765ik974UZyrfMMq,0.714,0.529,0.216
49,Eastside (with Halsey & Khalid),benny blanco,95239,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019,11,0d2iYfpKoM0QCKvcLCkBao,0.56,0.68,0.319
50,Old Town Road - Remix,Lil Nas X,89449,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2019,11,2YpeDb67231RjR0MgVLzsG,0.878,0.619,0.639
51,Lalala,Y2K,89411,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,2019,11,51Fjme0JiitpyXKuyQiCDo,0.843,0.391,0.496
52,Talk (feat. Disclosure),Khalid,89241,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,2019,11,6TqXcAFInzjp0bODyvrWEq,0.901,0.4,0.346
53,Ayy Macarena,Tyga,88736,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,2019,11,6LcauUZjF1eXQrgqMUecHX,0.816,0.63,0.715
54,Goodbyes (Feat. Young Thug),Post Malone,87735,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,2019,11,0t3ZvGKlmYmVsDzBJAXK8C,0.548,0.653,0.163
55,Teeth,5 Seconds of Summer,87513,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6,2019,11,26wLOs3ZuHJa2Ihhx6QIE6,0.749,0.461,0.42
56,I.F.L.Y.,Bazzi,86671,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD,2019,11,4a6q8CR2hzLk2plDkSxkfD,0.812,0.519,0.554
57,Find an Island,BENEE,86541,https://open.spotify.com/track/4Ve0Jx7MXjU4aPrFHJRZK7,2019,11,4Ve0Jx7MXjU4aPrFHJRZK7,0.836,0.681,0.854
58,Motivation,Normani,86348,https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm,2019,11,0rIAC4PXANcKmitJfoqmVm,0.599,0.887,0.881
59,Lose Control,MEDUZA,86286,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,2019,11,7CHi4DtfK4heMlQaudCuHK,0.598,0.526,0.529
60,Rushing Back,Flume,85448,https://open.spotify.com/track/2zoNNEAyPK2OGDfajardlY,2019,11,2zoNNEAyPK2OGDfajardlY,0.574,0.612,0.368
61,Lover (Remix) [feat. Shawn Mendes],Taylor Swift,83798,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0,2019,11,3i9UVldZOE0aD0JnyfAZZ0,0.448,0.603,0.422
62,Piece Of Your Heart,MEDUZA,83751,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,2019,11,1DFD5Fotzgn6yYXkYsKiGs,0.677,0.744,0.631
63,Juicy,Doja Cat,83580,https://open.spotify.com/track/7f5trao56t7sB7f14QDTmp,2019,11,7f5trao56t7sB7f14QDTmp,0.786,0.652,0.483
64,Shallow,Lady Gaga,82424,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019,11,2VxeLyX666F8uXCJ0dZF8B,0.572,0.385,0.323
65,BOP,DaBaby,81464,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,2019,11,6Ozh9Ok6h4Oi1wUSLtBseN,0.769,0.787,0.836
66,RNP (feat. Anderson .Paak),Cordae,81006,https://open.spotify.com/track/5lw8Mgb4LyhriPIC86gV6e,2019,11,5lw8Mgb4LyhriPIC86gV6e,0.611,0.714,0.628
67,The Git Up,Blanco Brown,80634,https://open.spotify.com/track/2KKijf6Ett4kmVNJze2roh,2019,11,2KKijf6Ett4kmVNJze2roh,0.847,0.678,0.811
68,Vibes,SIX60,79998,https://open.spotify.com/track/5EKITWJXROxWdc0bcRrMLy,2019,11,2IZzKwuk34ndrAHSTSHTsB,0.55,0.591,0.0713
69,Slide Away,Miley Cyrus,79078,https://open.spotify.com/track/44ADyYoY5liaRa3EOAl4uf,2019,11,44ADyYoY5liaRa3EOAl4uf,0.53,0.538,0.288
70,Soaked,BENEE,78192,https://open.spotify.com/track/4zIiarkbaDt2cm6sukb1Xt,2019,11,4zIiarkbaDt2cm6sukb1Xt,0.793,0.588,0.601
71,Don’t Forget Your Roots,SIX60,77335,https://open.spotify.com/track/5mUiad5pDU1wFvIbtKgJKB,2019,11,47xUzcYTwMWy9O273o2JeU,0.629,0.547,0.418
72,Look At Her Now,Selena Gomez,77116,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m,2019,11,7eOkHIcaoUhngxxypM5Ajr,0.753,0.564,0.55
73,Bitter End,SIX60,76988,https://open.spotify.com/track/6WhpmZoeZw9DlRVQpr2HDI,2019,11,52ngXhcqJzGyKVDup7HzGr,0.441,0.97,0.538
74,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,76876,https://open.spotify.com/track/07s9NNOT0sZQp7TyolLLgu,2019,11,4QPEwDdOMhY7rNS05mTyMR,0.817,0.781,0.359
75,Ransom,Lil Tecca,76705,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,2019,11,1lOe9qE0vR9zwWQAOk6CoO,0.745,0.642,0.226
76,Bandit (with YoungBoy Never Broke Again),Juice WRLD,75844,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,2019,11,6Gg1gjgKi2AK4e0qzsR7sd,0.474,0.631,0.425
77,Candy,Doja Cat,75435,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be,2019,11,32lItqlMi4LBhb4k0BaSaC,0.664,0.667,0.381
78,3 Nights,Dominic Fike,75355,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u,2019,11,1tNJrcVe6gwLEiZCtprs1u,0.815,0.518,0.877
79,223's (feat. 9lokknine),YNW Melly,74686,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI,2019,11,4sjiIpEv617LDXaidKioOI,0.932,0.547,0.695
80,Bruises,Lewis Capaldi,74488,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,2019,11,4Of7rzpRpV1mWRbhp5rAqG,0.736,0.308,0.361
81,Dreams - 2004 Remaster,Fleetwood Mac,74021,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,2019,11,0ofHAoxe9vBkTCp2UQIavz,0.828,0.492,0.789
82,Higher Love,Kygo,73970,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,2019,11,6oJ6le65B3SEqPwMRNXWjY,0.693,0.678,0.404
83,Breathe,SIX60,73908,https://open.spotify.com/track/2cCtO1UNqiWM5sljvi2mR8,2019,11,7HC7R2D8WjXVcUHJyEGjRs,0.506,0.626,0.321
84,Only Human,Jonas Brothers,73315,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk,2019,11,0DiDStADDVh3SvAsoJAFMk,0.795,0.496,0.874
85,Trigger,Major Lazer,73135,https://open.spotify.com/track/0Z26mbSHJ1dkUu7g9DDgif,2019,11,0Z26mbSHJ1dkUu7g9DDgif,0.57,0.585,0.378
87,Nice To Meet Ya,Niall Horan,70176,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H,2019,11,3cphb8kdsjElYR7r5icK3H,0.591,0.841,0.392
88,Better,Khalid,69538,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019,11,6gdLyYNuhWBzqwlOFSsXC7,0.552,0.225,0.67
89,All This Time,Drax Project,68870,https://open.spotify.com/track/0KoMTbaLsbEYWfouzjvzCy,2019,11,3lQSRgdnuREQ5gknWtbt64,0.277,0.432,0.502
90,July,Noah Cyrus,67902,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr,2019,11,6J2LdBN97cDWn0MLxYh9HB,0.708,0.186,0.322
91,Shotgun,George Ezra,66275,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,2019,11,4ofwffwvvnbSkrMSCKQDaC,0.672,0.735,0.754
92,Youngblood,5 Seconds of Summer,65491,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2019,11,2iUXsYOEPhVqEBwsqP70rE,0.596,0.854,0.152
93,Saturday Nights,Khalid,65064,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,2019,11,5kfNriitmkNE8mUbZ7gbq8,0.551,0.44,0.341
94,Go Your Own Way - 2004 Remaster,Fleetwood Mac,64772,https://open.spotify.com/track/07GvNcU1WdyZJq3XxP0kZa,2019,11,4xh7W7tlNMIczFhupCPniY,0.586,0.941,0.831
95,Heartless,The Weeknd,64446,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU,2019,11,4EWCNWgDS8707fNSZ1oaA5,0.79,0.647,0.654
96,Africa,TOTO,64293,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,2019,11,2374M0fQpWi3dLnB54qaLX,0.671,0.373,0.732
97,Good Thing (with Kehlani),Zedd,63812,https://open.spotify.com/track/5aUSEPNd3m5xliFK4pn5mU,2019,11,5aUSEPNd3m5xliFK4pn5mU,0.693,0.564,0.574
98,"Down Like That (feat. Rick Ross, Lil Baby & S-X)",KSI,63628,https://open.spotify.com/track/4etKC4ngPKsQDHUMnYgV3A,2019,11,4etKC4ngPKsQDHUMnYgV3A,0.591,0.8,0.592
99,Panini,Lil Nas X,62798,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv,2019,11,1000nHvUdawXuUHgBod4Wv,0.703,0.594,0.475
100,Good as Hell,Lizzo,62578,https://open.spotify.com/track/3Yh9lZcWyKrK9GjbhuS0hR,2019,11,6KgBpzTuTRPebChN0VTyzV,0.682,0.919,0.535
101,Bohemian Rhapsody - Remastered 2011,Queen,61927,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,2019,11,7tFiyTwD0nx5a1eklYtX2J,0.392,0.402,0.228
102,Never Seen the Rain,Tones And I,61867,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV,2019,11,3FHLkTWV2QvC8J0YhX4muT,0.672,0.464,0.271
103,Sucker,Jonas Brothers,61818,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,2019,11,22vgEDb5hykfaTwLuskFGD,0.842,0.734,0.952
104,Don’t Give It Up,SIX60,61753,https://open.spotify.com/track/5YOqfElMeshCt5oRk4yAgx,2019,11,0gTJK4pCZMh8PxYdaAgf2B,0.85,0.478,0.584
105,lovely (with Khalid),Billie Eilish,60966,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,2019,11,0u2P5u6lvoDfwTYjAADbn4,0.351,0.296,0.12
106,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,60960,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY,2019,11,3gdewACMIVMEWVbyb8O9sY,0.601,0.532,0.341
107,One Thing Right,Marshmello,60738,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4,2019,11,4hPpVbbakQNv8YTHYaOJP4,0.659,0.623,0.439
108,All I Want for Christmas Is You,Mariah Carey,60512,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,2019,11,0bYg9bo50gSsH3LtXe2SQn,0.336,0.627,0.35
109,Wow.,Post Malone,60389,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,2019,11,7xQAfvXzm3AkraOtGPWIZg,0.829,0.539,0.388
110,Happier,Marshmello,59904,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019,11,2dpaYNEQHiRxtZbfNsse99,0.687,0.792,0.671
111,Give,Stan Walker,59719,https://open.spotify.com/track/1a7iNqElTpHdq92rZ2WYyG,2019,11,6ihL9TjfRjadfEePzXXyVF,0.718,0.691,0.552
112,Come Home,Sons Of Zion,59583,https://open.spotify.com/track/2ASU8fV9hVvE2Aa0r8lrwE,2019,11,2K8elWg8ihrZRwZJ7Gy6L3,0.66,0.193,0.296
113,when the party's over,Billie Eilish,58983,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,2019,11,43zdsphuZLzwA9k4DJhU0I,0.367,0.111,0.198
114,Don't Stop Believin',Journey,58862,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue,2019,11,4bHsxqR3GMrXTxEPLuK5ue,0.5,0.748,0.514
115,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,58396,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw,2019,11,7CZyCXKG6d5ALeq41sLzbw,0.499,0.8,0.272
116,I Like Me Better,Lauv,57982,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2019,11,2P91MQbaiQOfbiz9VqhqKQ,0.752,0.505,0.419
117,How To Fly,Sticky Fingers,57942,https://open.spotify.com/track/3jAoLij05OiNndX2XlSRdS,2019,11,6I3Evf3nNhxFA5lSM37Y0v,0.677,0.644,0.536
118,Say You Won't Let Go,James Arthur,57782,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2019,11,5uCax9HTNlzGybIStD3vDh,0.358,0.557,0.494
119,Mr. Brightside,The Killers,57698,https://open.spotify.com/track/7d8GetOsjbxYnlo6Y9e5Kw,2019,11,7oK9VyNzrYvRFo7nQEYkWN,0.356,0.924,0.232
120,Money In The Grave (Drake ft. Rick Ross),Drake,57105,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,2019,11,5ry2OE6R2zPQFDO85XkgRb,0.831,0.502,0.101
121,Hate Me (with Juice WRLD),Ellie Goulding,56953,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,2019,11,6kls8cSlUyHW2BUOkDJIZE,0.657,0.768,0.759
122,Lover,Taylor Swift,56914,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI,2019,11,1dGr1c8CrMLDpV6mPbImSI,0.359,0.543,0.453
