Position,Track Name,Artist,Streams,URL,Year,Month,Track ID,Danceability,Valence,Energy
136,Get You The Moon (feat. Snøw),Kina,5485262,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa,2019,11,4ZLzoOkj0MPWrTLvooIuaa,0.498,0.235,0.0895
137,goosebumps,Travis Scott,5478449,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2019,11,6gBFPUFcJLzWGx4lenP6h2,0.841,0.728,0.43
138,Post Malone (feat. RANI),Sam Feldt,5465353,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL,2019,11,0qc4QlcCxVTGyShurEv1UU,0.59,0.642,0.651
139,Good Thing (with Kehlani),Zedd,5415811,https://open.spotify.com/track/5aUSEPNd3m5xliFK4pn5mU,2019,11,5aUSEPNd3m5xliFK4pn5mU,0.693,0.564,0.574
140,Talk (feat. Disclosure),Khalid,5398043,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,2019,11,6TqXcAFInzjp0bODyvrWEq,0.901,0.4,0.346
141,Enemies (feat. DaBaby),Post Malone,5361489,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF,2019,11,0Xek5rqai2jcOWCYWJfVCF,0.542,0.674,0.667
142,Qué Pena,Maluma,5338040,https://open.spotify.com/track/5099x34vBakWpGkHourFxP,2019,11,5099x34vBakWpGkHourFxP,0.635,0.661,0.858
143,I.F.L.Y.,Bazzi,5302820,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD,2019,11,4a6q8CR2hzLk2plDkSxkfD,0.812,0.519,0.554
144,Turn Me On (feat. Vula),Riton,5302181,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9,2019,11,0qaWEvPkts34WF68r8Dzx9,0.737,0.828,0.517
145,bury a friend,Billie Eilish,5280999,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,2019,11,4SSnFejRGlZikf02HLewEF,0.905,0.389,0.196
146,Blanco,J Balvin,5276416,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc,2019,11,2rc7BkzO8qepMFAxHtOrXc,0.87,0.706,0.593
147,Suge,DaBaby,5268973,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,2019,11,2gwkD6igEhQbDQegRCcdoB,0.876,0.662,0.844
148,It's the Most Wonderful Time of the Year,Andy Williams,5229709,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN,2019,11,5hslUAKq9I9CG2bAulFkHN,0.24,0.598,0.776
149,Lover,Taylor Swift,5209189,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI,2019,11,1dGr1c8CrMLDpV6mPbImSI,0.359,0.543,0.453
150,Be Alright,Dean Lewis,5206056,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,2019,11,3EPXxR3ImUwfayaurPi3cm,0.553,0.586,0.443
151,Better Now,Post Malone,5205158,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2019,11,7dt6x5M1jzdTEt8oCbisTK,0.68,0.578,0.341
152,Saint-Tropez,Post Malone,5189923,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq,2019,11,05mDaV9Vb3wrzjF6OPZnhq,0.617,0.684,0.295
153,You Need To Calm Down,Taylor Swift,5175799,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,2019,11,6RRNNciQGZEXnqk8SQ9yv5,0.771,0.671,0.714
154,Youngblood,5 Seconds of Summer,5162108,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2019,11,2iUXsYOEPhVqEBwsqP70rE,0.596,0.854,0.152
155,Bellaquita,Dalex,5156356,https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ,2019,11,1tpbAGsGpZee5jDHMcLrUJ,0.584,0.698,0.765
156,Tongue Tied (with YUNGBLUD & blackbear),Marshmello,5151516,https://open.spotify.com/track/7jzldCBnJjpJM3epzJ85KE,2019,11,7jzldCBnJjpJM3epzJ85KE,0.628,0.821,0.465
157,I Like Me Better,Lauv,5120723,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2019,11,2P91MQbaiQOfbiz9VqhqKQ,0.752,0.505,0.419
158,SAD!,XXXTENTACION,5114501,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2019,11,3ee8Jmje8o58CHK66QrVC2,0.74,0.613,0.473
159,If the World Was Ending - feat. Julia Michaels,JP Saxe,5076318,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,2019,11,2kJwzbxV2ppxnQoYw4GLBZ,0.464,0.473,0.604
160,F.N,Lil Tjay,5065364,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu,2019,11,0RLLvYBopDwooCyvnTwgYu,0.567,0.515,0.321
161,Pa' Olvidarme De Ella,Piso 21,5051222,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh,2019,11,1cVlW9WQiGlFdWUXFdFZGh,0.728,0.542,0.637
162,Hollywood's Bleeding,Post Malone,5049754,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt,2019,11,7sWRlDoTDX8geTR8zzr2vt,0.405,0.646,0.17
163,boyfriend (with Social House),Ariana Grande,5040963,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t,2019,11,0Ryd8975WihbObpp5cPW1t,0.4,0.795,0.702
164,Living Proof,Camila Cabello,5039589,https://open.spotify.com/track/1jg9clsGCDqOumfS0X5xm9,2019,11,4jFD7byoPdGkEdjHLMduR9,0.735,0.514,0.517
165,High Hopes,Panic! At The Disco,4998070,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019,11,1rqqCSm0Qe4I9rUvWncaom,0.579,0.904,0.681
166,Let Me Down Slowly,Alec Benjamin,4957898,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2019,11,2qxmye6gAegTMjLKEBoR3d,0.652,0.557,0.483
167,Hasta Que Salga el Sol,Ozuna,4892216,https://open.spotify.com/track/6ofuqm2qLMi9lBFEF9mJMb,2019,11,0dDboLfmRNsTBscy4j3Rnl,0.826,0.816,0.598
168,Con Calma,Daddy Yankee,4878316,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019,11,5w9c2J52mkdntKOmRLeM2m,0.737,0.86,0.656
169,Don't Stop Me Now - Remastered 2011,Queen,4797103,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,2019,11,7hQJA50XrCWABAu5v6QZ4i,0.563,0.865,0.601
170,"Down Like That (feat. Rick Ross, Lil Baby & S-X)",KSI,4777684,https://open.spotify.com/track/4etKC4ngPKsQDHUMnYgV3A,2019,11,4etKC4ngPKsQDHUMnYgV3A,0.591,0.8,0.592
171,All of Me,John Legend,4765414,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,2019,11,3U4isOIWM3VvDubwSI3y7a,0.422,0.264,0.331
172,Can We Kiss Forever?,Kina,4757977,https://open.spotify.com/track/1Av69kr9JitqPWo7WJLS5q,2019,11,58wyJLv6yH1La9NIZPl3ne,0.522,0.128,0.124
173,3 Nights,Dominic Fike,4757502,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u,2019,11,1tNJrcVe6gwLEiZCtprs1u,0.815,0.518,0.877
174,Make It Right (feat. Lauv),BTS,4751305,https://open.spotify.com/track/314ZkcV7oLWG8yWE7LABvH,2019,11,314ZkcV7oLWG8yWE7LABvH,0.584,0.685,0.345
175,July,Noah Cyrus,4735010,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr,2019,11,6J2LdBN97cDWn0MLxYh9HB,0.708,0.186,0.322
176,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande,4729105,https://open.spotify.com/track/6zegtH6XXd2PDPLvy1Y0n2,2019,11,6zegtH6XXd2PDPLvy1Y0n2,0.644,0.755,0.334
177,Combatchy (feat. MC Rebecca),Anitta,4719833,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw,2019,11,2bPtwnrpFNEe8N7Q85kLHw,0.826,0.73,0.605
178,One Thing Right,Marshmello,4714930,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4,2019,11,4hPpVbbakQNv8YTHYaOJP4,0.659,0.625,0.442
179,MIDDLE CHILD,J. Cole,4708529,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,2019,11,2JvzF1RMd7lE3KmFlsyZD8,0.837,0.364,0.463
180,Jocelyn Flores,XXXTENTACION,4707044,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2019,11,7m9OqQk4RVRkw9JJdeAw96,0.872,0.391,0.437
181,all the good girls go to hell,Billie Eilish,4697664,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx,2019,11,6IRdLKIyS4p7XNiP8r6rsx,0.726,0.444,0.569
182,comethru,Jeremy Zucker,4680589,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP,2019,11,18uwL0vNUanqZH0ro2QcOP,0.795,0.178,0.608
183,Thunder,Imagine Dragons,4668077,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,2019,11,1zB4vmk8tFRmM9UULNzbLB,0.605,0.822,0.288
184,Something Just Like This,The Chainsmokers,4654343,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2019,11,6RUKPb4LETWmmr3iAEQktW,0.617,0.635,0.446
185,Moonlight,XXXTENTACION,4647389,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2019,11,0JP9xo3adEtGSdUEISiszL,0.921,0.537,0.711
186,2002,Anne-Marie,4641240,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2019,11,2BgEsaKNfHUdlh97KmvFyo,0.697,0.683,0.603
187,Juicy,Doja Cat,4624077,https://open.spotify.com/track/7f5trao56t7sB7f14QDTmp,2019,11,7f5trao56t7sB7f14QDTmp,0.786,0.652,0.483
188,Another One Bites The Dust - Remastered 2011,Queen,4616799,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,2019,11,57JVGBtBLCfHw2muk5416J,0.933,0.528,0.756
189,Too Good At Goodbyes,Sam Smith,4576010,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2019,11,3VlbOrM6nYPprVvzBZllE5,0.681,0.372,0.476
190,Calma - Remix,Pedro Capó,4558644,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019,11,5iwz1NiezX7WWjnCgY5TH4,0.826,0.773,0.761
191,Photograph,Ed Sheeran,4556932,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2019,11,1HNkqx9Ahdgi1Ixy2xkKkL,0.614,0.379,0.201
192,Never Really Over,Katy Perry,4490697,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0,2019,11,5PYQUBXc7NYeI1obMKSJK0,0.77,0.882,0.385
193,SLOW DANCING IN THE DARK,Joji,4471881,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,2019,11,0rKtyWc8bvkriBthvHKY8d,0.515,0.479,0.284
194,Wonderwall - Remastered,Oasis,4470839,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa,2019,11,7ygpwy2qP3NbrxVkHvUhXY,0.375,0.893,0.434
195,Call You Mine (feat. Bebe Rexha),The Chainsmokers,4450810,https://open.spotify.com/track/6IJTc8xo6XasOU8fpxMU57,2019,11,5EdYlCWou17k0N1PADLKfO,0.577,0.844,0.283
196,Bellaquita - Remix,Dalex,4440543,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA,2019,11,1Xnn1TPyr5h0hpRAT4B4EA,0.795,0.715,0.758
197,Old Town Road,Lil Nas X,4434592,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH,2019,11,2YpeDb67231RjR0MgVLzsG,0.878,0.619,0.639
198,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",DJ Snake,4431211,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY,2019,11,0KoiMHhqKLoL4xM54rcWYY,0.842,0.801,0.617
199,Surtada - Remix Brega Funk,Dadá Boladão,4405697,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r,2019,11,5F8ffc8KWKNawllr5WsW0r,0.832,0.55,0.881
200,Murder On My Mind,YNW Melly,4392529,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,2019,11,7eBqSVxrzQZtK2mmgRG6lC,0.759,0.73,0.74
1,Dance Monkey,Tones And I,47797217,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2019,12,2XU0oxnq2qxCpomAAuJY8K,0.824,0.588,0.513
2,All I Want for Christmas Is You,Mariah Carey,45828931,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,2019,12,0bYg9bo50gSsH3LtXe2SQn,0.336,0.627,0.35
3,Last Christmas,Wham!,37725693,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,2019,12,2FRnf9qhLbvw8fu4IBXx78,0.735,0.478,0.947
4,ROXANNE,Arizona Zervas,32309199,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,2019,12,696DnlkuDOXcMAnKlTgXXK,0.621,0.601,0.457
5,Santa Tell Me,Ariana Grande,27506141,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb,2019,12,0lizgQ7Qw35od7CYaoMBZb,0.525,0.621,0.591
6,Tusa,KAROL G,26024449,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,2019,12,7k4t7uLgtOxPwTpFmtJNTY,0.803,0.715,0.574
7,It's Beginning to Look a Lot like Christmas,Michael Bublé,25997383,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI,2019,12,5a1iz510sv2W9Dt1MvFd5R,0.339,0.214,0.363
8,Falling,Trevor Daniel,25122335,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,2019,12,1ZMiCix7XSAbfAJlEZWMCp,0.567,0.267,0.0592
9,Memories,Maroon 5,25107372,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2019,12,2b8fOow8UzyDFAE27YhOZM,0.764,0.32,0.575
10,Jingle Bell Rock,Bobby Helms,24951120,https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj,2019,12,7vQbuQcyTflfCIOu3Uzzya,0.754,0.424,0.806
11,Rockin' Around The Christmas Tree,Brenda Lee,24401078,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97,2019,12,2EjXfH91m7f8HiJN1yQg97,0.589,0.472,0.898
12,Circles,Post Malone,24335324,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2019,12,21jGcNKet2qwijlDFuPiPb,0.695,0.762,0.553
13,Don't Start Now,Dua Lipa,23474622,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,2019,12,6WrI0LAC5M1Rw2MnX2ZvEg,0.794,0.793,0.677
14,It's the Most Wonderful Time of the Year,Andy Williams,23412959,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A,2019,12,5hslUAKq9I9CG2bAulFkHN,0.24,0.598,0.776
15,Blinding Lights,The Weeknd,21948697,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,2019,12,0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,0.334
16,everything i wanted,Billie Eilish,21586527,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,2019,12,3ZCTVFBt2Brf31RLEnCkWJ,0.704,0.225,0.243
17,Happy Xmas (War Is Over) - Remastered 2010,John Lennon,21367029,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy,2019,12,27RYrbL6S02LNVhDWVl38b,0.321,0.64,0.414
18,Señorita,Shawn Mendes,20975710,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2019,12,0TK2YIli7K1leLovkQiNik,0.759,0.54,0.75
19,Mistletoe,Justin Bieber,20802468,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA,2019,12,7xapw9Oy21WpfEcib2ErSA,0.657,0.56,0.854
20,RITMO (Bad Boys For Life),Black Eyed Peas,20797049,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,2019,12,6cy3ki60hLwimwIje7tALf,0.721,0.716,0.667
21,Feliz Navidad,José Feliciano,20300178,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS,2019,12,0oPdaY4dXtc3ZsaG17V972,0.513,0.831,0.963
22,Do They Know It's Christmas? - 1984 Version,Band Aid,20283495,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf,2019,12,0247StOpd3AkeBQzANX4Zf,0.599,0.642,0.349
23,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,19911738,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts,2019,12,4kKdvXD0ez7jp1296JmAts,0.652,0.259,0.836
24,Holly Jolly Christmas,Michael Bublé,19721103,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE,2019,12,5PuKlCjfEVIXl0ZBp5ZW9g,0.647,0.465,0.699
25,Someone You Loved,Lewis Capaldi,19547865,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019,12,7qEHsqek33rTcFNT9PFqLf,0.501,0.405,0.446
26,Adore You,Harry Styles,18760844,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,2019,12,3jjujdWJ72nww5eGnfs2E7,0.676,0.771,0.569
28,Underneath the Tree,Kelly Clarkson,17499772,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5,2019,12,3YZE5qDV7u1ZD1gZc47ZeR,0.509,0.812,0.689
29,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,17481418,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD,2019,12,1SV1fxF65n9NhRHp3KlBuu,0.774,0.511,0.771
30,bad guy,Billie Eilish,17361194,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019,12,2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,0.562
31,The Christmas Song (Merry Christmas To You),Nat King Cole,16246584,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON,2019,12,4PS1e8f2LvuTFgUs1Cn3ON,0.319,0.21,0.209
32,Vete,Bad Bunny,15790535,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c,2019,12,5DxXgozhkPLgrbKFY91w0c,0.886,0.672,0.526
33,White Christmas,Bing Crosby,15643273,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW,2019,12,4so0Wek9Ig1p6CRCHuINwW,0.317,0.158,0.247
34,HIGHEST IN THE ROOM,Travis Scott,15504648,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,2019,12,3eekarcy7kvN4yt5ZFzltW,0.598,0.427,0.0605
35,The Box,Roddy Ricch,15387992,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,2019,12,0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,0.642
36,Watermelon Sugar,Harry Styles,15195825,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,2019,12,6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,0.557
37,Lose You To Love Me,Selena Gomez,15112221,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,2019,12,4l0Mvzj72xxOpRrp6h8nHi,0.488,0.343,0.0978
38,hot girl bummer,blackbear,14825318,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,2019,12,2mt1IqcFyY1zmYZT8Q3xw9,0.782,0.559,0.685
39,Lucid Dreams,Juice WRLD,14717691,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2019,12,285pBltuF7vW8TeWk8hdRR,0.511,0.566,0.218
40,Merry Christmas Everyone,Shakin' Stevens,14691427,https://open.spotify.com/track/4rRIovg4TvxLUiUrpGI6lE,2019,12,2TE4xW3ImvpltVU0cPcKUn,0.534,0.904,0.96
41,My Oh My (feat. DaBaby),Camila Cabello,14608943,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,2019,12,3yOlyBJuViE2YSGn3nVE1K,0.724,0.491,0.383
42,Ride It,Regard,14068922,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,2019,12,2tnVG71enUj33Ic2nFN6kZ,0.88,0.751,0.884
43,A Holly Jolly Christmas - Single Version,Burl Ives,13793327,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe,2019,12,77khP2fIVhSW23NwxrRluh,0.683,0.375,0.888
44,Sleigh Ride,The Ronettes,13775457,https://open.spotify.com/track/1ODZGydlown4VesUP8HLJX,2019,12,5ASM6Qjiav2xPe7gRkQMsQ,0.529,0.772,0.853
45,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,13453624,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg,2019,12,2uFaJJtFpPDc5Pa95XzTvg,0.451,0.24,0.701
46,Futsal Shuffle 2020,Lil Uzi Vert,13422220,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,2019,12,2Ec33AVlkTTq8BHFgBTdQs,0.881,0.457,0.296
47,Heartless,The Weeknd,13287186,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU,2019,12,4EWCNWgDS8707fNSZ1oaA5,0.79,0.647,0.654
48,Have Yourself A Merry Little Christmas,Sam Smith,13271698,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K,2019,12,2icrdLtKfqwZ8VUUyZbGFI,0.444,0.557,0.252
49,China,Anuel AA,12902216,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2019,12,2ksOAxtIxY8yElEWw8RhgK,0.786,0.808,0.609
50,Christmas (Baby Please Come Home),Darlene Love,12881481,https://open.spotify.com/track/0jiPKUSdsJNCxMPHjMqptk,2019,12,3PIDciSFdrQxSQSihim3hN,0.561,0.782,0.704
51,Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,12812932,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU,2019,12,6pVW5LRWgeLaHudxauOTJU,0.666,0.841,0.84
52,Bandit (with YoungBoy Never Broke Again),Juice WRLD,12730079,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,2019,12,6Gg1gjgKi2AK4e0qzsR7sd,0.474,0.631,0.425
53,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,12557802,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,2019,12,3KkXRkHbMCARz0aVfEt68P,0.76,0.479,0.913
54,Fairytale of New York (feat. Kirsty MacColl),The Pogues,12259858,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK,2019,12,3VTNVsTTu05dmTsVFrmGpK,0.271,0.551,0.428
55,BOP,DaBaby,12116981,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,2019,12,6Ozh9Ok6h4Oi1wUSLtBseN,0.769,0.787,0.836
56,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como,12073931,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa,2019,12,2pXpURmn6zC5ZYDMms6fwa,0.724,0.276,0.718
57,Fantasias,Rauw Alejandro,11961686,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy,2019,12,6mAN61JH0dzyZpWslS11jy,0.879,0.703,0.788
58,Santa Claus Is Coming to Town,Michael Bublé,11844085,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7,2019,12,2QpN1ZVw8eJO5f7WcvUA1k,0.692,0.762,0.961
59,Blue Christmas,Elvis Presley,11774400,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ,2019,12,3QiAAp20rPC3dcAtKtMaqQ,0.465,0.27,0.58
60,Beautiful People (feat. Khalid),Ed Sheeran,11743406,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2019,12,4evmHXcjt3bTUHD1cvny97,0.64,0.648,0.548
61,I Don't Care (with Justin Bieber),Ed Sheeran,11441370,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2019,12,3HVWdVOQ0ZA45FuZGSfvns,0.798,0.675,0.842
62,Santa Claus Is Coming To Town,The Jackson 5,11436731,https://open.spotify.com/track/4rMWDm28mERZcRPc1f3yir,2019,12,2QpN1ZVw8eJO5f7WcvUA1k,0.692,0.762,0.961
63,Step Into Christmas,Elton John,11289162,https://open.spotify.com/track/6sBWmE23q6xQHlnEZ8jYPT,2019,12,6sBWmE23q6xQHlnEZ8jYPT,0.526,0.925,0.819
64,Before You Go,Lewis Capaldi,11118310,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,2019,12,2gMXnyrvIjhVBUZwvLZDMP,0.459,0.575,0.183
65,Christmas (Baby Please Come Home),Mariah Carey,11098239,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN,2019,12,3PIDciSFdrQxSQSihim3hN,0.561,0.782,0.704
66,No Idea,Don Toliver,10982760,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,2019,12,7AzlLxHn24DxjgQX73F9fU,0.652,0.631,0.35
67,My Only Wish (This Year),Britney Spears,10688367,https://open.spotify.com/track/6id0KJ3XgvJLSzyMtHBj67,2019,12,0YWUHZPJVg4iujddsJDwhM,0.669,0.843,0.702
68,Christmas Lights,Coldplay,10645847,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL,2019,12,4fzyvSu73BhGvi96p2zwjL,0.312,0.418,0.237
69,LA CANCIÓN,J Balvin,10521939,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,2019,12,0fea68AdmYNygeTGI4RC18,0.754,0.646,0.429
70,Run Rudolph Run - Single Version,Chuck Berry,10208704,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ,2019,12,2pnPe4pJtq7689i5ydzvJJ,0.681,0.715,0.957
72,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",Bruce Springsteen,10020698,https://open.spotify.com/track/6s2wpWPFPAgKg2LXxi1Oee,2019,12,6s2wpWPFPAgKg2LXxi1Oee,0.357,0.668,0.407
73,Ayy Macarena,Tyga,9989858,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,2019,12,6LcauUZjF1eXQrgqMUecHX,0.816,0.629,0.714
74,Lalala,Y2K,9985983,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,2019,12,51Fjme0JiitpyXKuyQiCDo,0.843,0.39,0.495
75,How Do You Sleep?,Sam Smith,9865958,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,2019,12,6b2RcmUt1g9N9mQ3CbjX2Y,0.477,0.682,0.345
76,Like It's Christmas,Jonas Brothers,9753717,https://open.spotify.com/track/1OjmlSFuzYflWjSMTCyTJv,2019,12,1OjmlSFuzYflWjSMTCyTJv,0.725,0.571,0.61
77,7 rings,Ariana Grande,9747014,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019,12,6ocbgoVGwYJhOv1GgI9NsF,0.778,0.317,0.327
78,Callaita,Bad Bunny,9737419,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2019,12,2TH65lNHgvLxCKXM3apjxI,0.61,0.624,0.244
79,Lights Up,Harry Styles,9674765,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb,2019,12,4jAIqgrPjKLTY9Gbez25Qb,0.575,0.621,0.27
80,"10,000 Hours (with Justin Bieber)",Dan + Shay,9606692,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2019,12,2wrJq5XKLnmhRXHIAf9xBa,0.654,0.63,0.43
