Position,Track Name,Artist,Streams,URL,Year,Month,yyyy-mm,Stream %,Track ID,Danceability,Valence,Energy,Tempo,Danceability_Stream%,Valence_Stream%,Energy_Stream%,Tempo_Stream%
191,Intezaar,Mithoon,145532,https://open.spotify.com/track/6p2o4ep90wpkh0qzUmyFuO,2020,3,2020-03,0.0028462327694344,6p2o4ep90wpkh0qzUmyFuO,0.46,0.144,0.466,118.884,0.0013092670739398241,0.00040985751879855356,0.0013263444705564305,0.3383715365614392
192,Escape From LA,The Weeknd,145372,https://open.spotify.com/track/1sOW4PuG5X3Ie3EXUhAopJ,2020,3,2020-03,0.0028431035796816,1sOW4PuG5X3Ie3EXUhAopJ,0.404,0.168,0.524,145.74,0.0011486138461913665,0.00047764140138650883,0.0014897862757531585,0.4143539157027964
193,Rare,Selena Gomez,145021,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19,2020,3,2020-03,0.0028362389196613,7HMmFQsKsljwTw8bS7lu19,0.838,0.631,0.545,114.998,0.0023767682146761692,0.0017896667583062803,0.0015457502112154085,0.32616180328321015
194,"Coca Cola (From ""Luka Chuppi"")",Tony Kakkar,144303,https://open.spotify.com/track/4bKkdGBttnK4SYjT4zPC1U,2020,3,2020-03,0.0028221966806454,352wEkChkiClswqwDoM0nj,0.722,0.893,0.867,102.009,0.002037626003425979,0.0025202216358163423,0.002446844522119562,0.28788946119595665
195,Naina Da Kya Kasoor,Amit Trivedi,143739,https://open.spotify.com/track/4JQxGJ8jsKW8pOUVoAgOZr,2020,3,2020-03,0.0028111662867667,4JQxGJ8jsKW8pOUVoAgOZr,0.845,0.547,0.659,125.965,0.0023754355123178617,0.0015377079588613852,0.0018525585829792554,0.3541085613125674
196,Life Is Good (feat. Drake),Future,142963,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,2020,3,2020-03,0.0027959897164654,5yY9lUy8nbvjM1Uyo1Uqoc,0.676,0.508,0.609,142.037,0.0018900890483306105,0.0014203627759644232,0.0017027577373274286,0.39713399135759603
197,O Saathi,Atif Aslam,142018,https://open.spotify.com/track/6fScgF2Y63ScU73nYju0ny,2020,3,2020-03,0.0027775079394878,6fScgF2Y63ScU73nYju0ny,0.481,0.453,0.496,89.839,0.0013359813188936317,0.0012582110965879735,0.0013776439379859487,0.24952853577564446
198,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,142010,https://open.spotify.com/track/3zHq9ouUJQFQRf3cm1rRLu,2020,3,2020-03,0.0027773514800001,3zHq9ouUJQFQRf3cm1rRLu,0.262,0.275,0.606,189.857,0.0007276660877600262,0.0007637716570000275,0.0016830749968800606,0.5272996199383789
199,"For Aisha (Featured in ""The Sky Is Pink"")",MEMBA,142008,https://open.spotify.com/track/6rfahvufEQDIVTHJIU2QQB,2020,3,2020-03,0.0027773123651282,6rfahvufEQDIVTHJIU2QQB,0.568,0.109,0.622,76.984,0.0015775134233928173,0.0003027270477989738,0.0017274882911097404,0.21380861511702934
200,Jatta,Sidhu Moose Wala,141486,https://open.spotify.com/track/59jtE0b5xfFYjSXfpvFNHR,2020,3,2020-03,0.0027671033835596,0FcVTWbAoLTGheQE30FDEo,0.669,0.67,0.67,88.077,0.0018511921636013725,0.001853959266984932,0.001853959266984932,0.24371816471377886
1,Genda Phool (feat. Payal Dev),Badshah,1145317,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,2020,4,2020-04,0.0211903740255495,0gzu5mm36VJH2Zqu8sQPTf,0.955,0.837,0.538,116.977,0.020236807194399773,0.017736343059384933,0.011400421225745633,2.478786382386704
2,death bed (coffee for your head),Powfu,901366,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2020,4,2020-04,0.0166768524992762,7eJMfftS33KTjuF7lTsMCx,0.726,0.348,0.431,144.026,0.012107394914474521,0.005803544669748117,0.007187723427188042,2.401900358060754
3,Skechers,DripReport,837404,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,2020,4,2020-04,0.0154934432742125,2alc8VZAzDgdAsL2QMk3hu,0.903,0.274,0.327,100.008,0.01399057927661389,0.004245203457134226,0.005066355950667488,1.5494682749674438
4,Shayad,Pritam,811803,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,2020,4,2020-04,0.0150197798557632,1smFN2CLqGROu0J0UyvDfL,0.483,0.319,0.468,135.864,0.007254553670333626,0.004791309773988461,0.0070292569724971785,2.0406473703234114
5,Falling,Trevor Daniel,724166,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,2020,4,2020-04,0.0133983415915298,1ZMiCix7XSAbfAJlEZWMCp,0.567,0.0592,0.267,110.011,0.007596859682397396,0.0007931818222185642,0.003577357204938457,1.4739649568257849
6,Blinding Lights,The Weeknd,693151,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,2020,4,2020-04,0.0128245096739013,0VjIjW4GlUZAMYd2vXMi3b,0.514,0.334,0.73,171.005,0.006591797972385269,0.004283386231083035,0.009361892061947949,2.193055276785492
7,Illegal Weapon 2.0,Jasmine Sandlas,676642,https://open.spotify.com/track/7CY0CmCpSglfUKCBOOiRfw,2020,4,2020-04,0.0125190642078969,5fXslGZPI5Cco6PKHzlSL3,0.805,0.494,0.919,94.993,0.010077846687357004,0.0061844177187010685,0.01150502000705725,1.1892234663007502
8,"Ghungroo (From ""War"")",Arijit Singh,662191,https://open.spotify.com/track/0WdbnNKO0Jt4BZACSDQh44,2020,4,2020-04,0.0122516953527736,0WdbnNKO0Jt4BZACSDQh44,0.695,0.864,0.727,118.034,0.00851492827017765,0.01058546478479639,0.008906982521466407,1.4461166092692792
9,Toosie Slide,Drake,653968,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y,2020,4,2020-04,0.01209955542504,127QTOFJsJQp5LbJbu3A1y,0.834,0.837,0.454,81.618,0.010091029224483359,0.01012732789075848,0.00549319816296816,0.9875415146809146
10,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",Badshah,639787,https://open.spotify.com/track/6q9XTgfWilsnyiFofvYrIF,2020,4,2020-04,0.0118371820436475,6q9XTgfWilsnyiFofvYrIF,0.788,0.884,0.87,109.974,0.00932769945039423,0.01046406892658439,0.010298348377973325,1.3017822580680902
11,"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,616467,https://open.spotify.com/track/25MPTnqXQB1H6OkwSYUXWx,2020,4,2020-04,0.0114057211273459,25MPTnqXQB1H6OkwSYUXWx,0.384,0.311,0.728,156.396,0.004379796912900825,0.003547179270604575,0.008303364980707816,1.7838091614323892
12,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",Arijit Singh,601648,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU,2020,4,2020-04,0.0111315436265451,2Fv2injs4qAm8mJBGaxVKU,0.427,0.306,0.396,70.368,0.004753169128534757,0.0034062523497228004,0.004408091276111859,0.7833044619127255
13,Haan Main Galat,Pritam,581669,https://open.spotify.com/track/0MLZAgKQKHbPsJ12qHS860,2020,4,2020-04,0.0107618970722231,068HSvCf5MbQfhV4qqaelg,0.685,0.893,0.736,117.979,0.007371899494472824,0.009610374085495229,0.007920756245156202,1.2696778546838092
14,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")",Ayushmann Khurrana,569881,https://open.spotify.com/track/3qrdLVOClRU4yPkcXZ7c5u,2020,4,2020-04,0.0105437983894888,3qrdLVOClRU4yPkcXZ7c5u,0.701,0.813,0.638,177.867,0.007391202671031649,0.008572108090654394,0.006726943372493855,1.8753937881432043
15,Intentions (feat. Quavo),Justin Bieber,568353,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,2020,4,2020-04,0.0105155277085236,4umIPjkehX1r7uhmGvXiSV,0.806,0.874,0.546,147.986,0.008475515333070022,0.009190571217249626,0.005741478128853885,1.5561508834735733
16,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",Rochak Kohli,561766,https://open.spotify.com/track/57jOEZtoLQK4zF2x55bdkp,2020,4,2020-04,0.0103936566512475,57jOEZtoLQK4zF2x55bdkp,0.718,0.499,0.382,87.029,0.007462645475595705,0.005186434668972503,0.003970376840776545,0.9045495447014186
17,Roses - Imanbek Remix,SAINt JHN,558019,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,2020,4,2020-04,0.0103243305769172,0zLCBJZSiELJf02ucPP9wb,0.769,0.863,0.719,121.955,0.007939410213649327,0.008909897287879543,0.007423193684803466,1.259103735507937
18,Pal Pal Dil Ke Paas- Title Track,Arijit Singh,529382,https://open.spotify.com/track/7lGhrfren1Zpwh0ds0zuUg,2020,4,2020-04,0.0097944958316287,7lGhrfren1Zpwh0ds0zuUg,0.56,0.39,0.512,123.991,0.005484917665712073,0.0038198533743351933,0.005014781865793894,1.2144293326594742
19,Makhna,Tanishk Bagchi,509266,https://open.spotify.com/track/0ZHILXmUaVSLEOCWxPQ1ga,2020,4,2020-04,0.0094223145369321,0ZHILXmUaVSLEOCWxPQ1ga,0.696,0.426,0.704,124.972,0.006557930917704741,0.0040139059927330745,0.006633309434000198,1.1775254923094784
20,The Box,Roddy Ricch,496498,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,2020,4,2020-04,0.0091860841347306,0nbXyq5TXYPCO7pr3N8S4I,0.896,0.642,0.586,116.971,0.008230731384718618,0.005897466014497046,0.005383045302952132,1.0745054473235731
21,Yaad Piya Ki Aane Lagi,Neha Kakkar,469755,https://open.spotify.com/track/0TkquWzzuxcrwbCWlTrKYF,2020,4,2020-04,0.0086912917125756,0TkquWzzuxcrwbCWlTrKYF,0.858,0.693,0.833,107.977,0.007457128289389864,0.00602306515681489,0.007239845996575474,0.9384596052487756
22,"Kaise Hua (From ""Kabir Singh"")",Vishal Mishra,466597,https://open.spotify.com/track/1y1rQTkWmrZdJmjwuK07GC,2020,4,2020-04,0.0086328631716802,1y1rQTkWmrZdJmjwuK07GC,0.385,0.15,0.464,137.839,0.0033236523210968772,0.00129492947575203,0.004005648511659614,1.1899452267212272
23,Don't Start Now,Dua Lipa,449884,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,2020,4,2020-04,0.0083236433477459,6WrI0LAC5M1Rw2MnX2ZvEg,0.794,0.677,0.793,123.941,0.006608972818110245,0.005635106546423975,0.006600649174762499,1.0316406801629747
24,Dance Monkey,Tones And I,449672,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2020,4,2020-04,0.0083197209757795,2XU0oxnq2qxCpomAAuJY8K,0.824,0.513,0.588,98.027,0.006855450084042308,0.004268016860574883,0.0048919959337583455,0.8155572880927371
25,Memories,Maroon 5,446708,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2020,4,2020-04,0.0082648817752685,2b8fOow8UzyDFAE27YhOZM,0.764,0.575,0.32,91.019,0.0063143696763051345,0.004752307020779388,0.0026447621680859203,0.7522612743031637
26,Señorita,Shawn Mendes,443355,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2020,4,2020-04,0.0082028453922342,0TK2YIli7K1leLovkQiNik,0.759,0.75,0.54,116.947,0.006225959652705758,0.00615213404417565,0.004429536511806468,0.9592981600856131
27,"Humraah (From ""Malang - Unleash The Madness"")",Sachet Tandon,413189,https://open.spotify.com/track/4xmkpE1Si5JL7NFxWrhV0S,2020,4,2020-04,0.0076447214642258,4xmkpE1Si5JL7NFxWrhV0S,0.468,0.277,0.854,155.867,0.003577729645257675,0.002117587845590547,0.006528592130448834,1.1915598004644827
28,Mehrama,Pritam,413115,https://open.spotify.com/track/6cUOiOY5qh2FpIQWIYAd2h,2020,4,2020-04,0.0076433523343885,6cUOiOY5qh2FpIQWIYAd2h,0.56,0.373,0.632,107.987,0.00428027730725756,0.0028509704207269108,0.004830598675333532,0.825382688533611
29,Liggi,Ritviz,409058,https://open.spotify.com/track/66Nmp3ztIMqX1j8yYtWl1X,2020,4,2020-04,0.0075682907161451,4vwPirpSJCOiIsgxMV4Xcv,0.786,0.688,0.667,102.046,0.005948676502890049,0.005206984012707828,0.005048049907668782,0.7723137944197429
30,Lagdi Lahore Di,Guru Randhawa,407564,https://open.spotify.com/track/31d3tVd82tx2sjA2VQ3PMZ,2020,4,2020-04,0.0075406490948349,5I2wbDvSI98HLVB42YO9sU,0.786,0.453,0.797,95.014,0.005926950188540232,0.00341591403996021,0.006009897328583416,0.7164672330966432
31,"Duniyaa (From ""Luka Chuppi"")",Akhil,405215,https://open.spotify.com/track/3s3J70eRpRH2hcYq4mEXTJ,2020,4,2020-04,0.0074971884733773,2tjWCe2W7sgvS3C8NHcdtI,0.435,0.524,0.658,77.17,0.0032612769859191254,0.003928526760049705,0.004933150015482264,0.5785580344905262
32,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,Manu Pilas,396814,https://open.spotify.com/track/3lWzVNe1yFZlkeBBzUuZYu,2020,4,2020-04,0.0073417552333322,3lWzVNe1yFZlkeBBzUuZYu,0.46,0.962,0.564,135.178,0.003377207407332812,0.0070627685344655765,0.00414074995159936,0.9924437889313801
33,"Tum Hi Aana (From ""Marjaavaan"")",Payal Dev,395461,https://open.spotify.com/track/6E9UwSfT80age2xknoMS7Y,2020,4,2020-04,0.0073167223594147,6E9UwSfT80age2xknoMS7Y,0.473,0.345,0.401,90.076,0.0034608096760031528,0.0025242692139980714,0.0029340056661252946,0.6590610832466385
34,Ve Maahi,Arijit Singh,393224,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF,2020,4,2020-04,0.0072753339344676,4t1DkxexoMbIHfSHS4Uiyr,0.65,0.294,0.551,102.934,0.00472896705740394,0.002138948176733474,0.0040087089978916475,0.7488792232104879
35,"Muqabla (From ""Street Dancer 3D"")",Yash Narvekar,383693,https://open.spotify.com/track/28veUNu4veN0LOBVa0nFw8,2020,4,2020-04,0.0070989937117716,28veUNu4veN0LOBVa0nFw8,0.804,0.544,0.913,119.993,0.005707590944264367,0.0038618525792037503,0.006481381258847471,0.8518295524566095
36,"Bekhayali (From ""Kabir Singh"")",Sachet Tandon,367356,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3,2020,4,2020-04,0.0067967305475512,1feANd8EfcDP5UqSvbheM3,0.308,0.345,0.585,171.843,0.0020933930086457697,0.002344872038905164,0.003976087370317452,1.1679705674828407
37,Blueberry Faygo,Lil Mosey,362005,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,2020,4,2020-04,0.0066977276589093,6wJYhPfqk3KGhHRG76WzOh,0.774,0.349,0.554,99.034,0.005184041207995798,0.0023375069529593456,0.0037105411230357525,0.6633027609724237
38,Yummy,Justin Bieber,358918,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR,2020,4,2020-04,0.0066406127425876,41L3O37CECZt3N7ziG2z7l,0.687,0.494,0.514,145.921,0.004562100954157681,0.003280462694838274,0.0034132749496900263,0.9690048520111251
39,"Mere Sohneya (From ""Kabir Singh"")",Sachet Tandon,355395,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg,2020,4,2020-04,0.0065754310612784,2IoZMG3RqiTmsy7Li3zGFg,0.376,0.646,0.643,136.224,0.0024723620790406786,0.004247728465585847,0.004228002172402012,0.8957315208915887
40,"Pyaar Tenu Karda Gabru (From ""Shubh Mangal Zyada Saavdhan"")",Romy,352231,https://open.spotify.com/track/0OcVZqIer0LLu3K8sdU5Yb,2020,4,2020-04,0.0065168915098556,0OcVZqIer0LLu3K8sdU5Yb,0.808,0.709,0.901,93.026,0.005265648339963325,0.00462047608048762,0.005871719250379896,0.6062403495958271
41,ROXANNE,Arizona Zervas,351061,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,2020,4,2020-04,0.0064952444570223,696DnlkuDOXcMAnKlTgXXK,0.621,0.457,0.601,116.735,0.004033546807810848,0.0029683267168591912,0.003903641918670402,0.7582223616904982
42,Loca,Yo Yo Honey Singh,334337,https://open.spotify.com/track/10Hks1iBOnKIIhouOI4rrk,2020,4,2020-04,0.0061858211137878,152lZdxL1OR0ZMW6KquMif,0.736,0.326,0.449,80.126,0.00455276433974782,0.0020165776830948228,0.002777433680090722,0.49564510256336125
43,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")",Tony Kakkar,330475,https://open.spotify.com/track/7ofWUKeNCUw1P64ArIwG9b,2020,4,2020-04,0.0061143673376833,7ofWUKeNCUw1P64ArIwG9b,0.8,0.694,0.972,110.054,0.00489149387014664,0.00424337093235221,0.005943165052228167,0.6729105829813978
44,"Tera Ban Jaunga (From ""Kabir Singh"")",Akhil Sachdeva,329356,https://open.spotify.com/track/4OcvkkpF3xmyCGGY5IBlgi,2020,4,2020-04,0.0060936638743325,4OcvkkpF3xmyCGGY5IBlgi,0.605,0.399,0.53,93.951,0.0036866666439711623,0.0024313718858586676,0.003229641853396225,0.5725058146574127
45,Asal Mein,Darshan Raval,328477,https://open.spotify.com/track/1StFDfq4raRws97W8Wb3QS,2020,4,2020-04,0.0060774008320757,0rMeOAvbQZ2RTG4B6L1M4p,0.656,0.329,0.551,114.106,0.0039867749458416596,0.0019994648737529054,0.003348647858473711,0.6934678993448298
46,Astronomia,Vicetone,307863,https://open.spotify.com/track/665AK0ovB11McZRwfa852G,2020,4,2020-04,0.005696005663609,3hWfKBt3n7j1xqIy6LA5ve,0.653,0.326,0.945,126.093,0.0037194916983366772,0.001856897846336534,0.0053827253521105045,0.7182264421414496
47,Old Skool,Sidhu Moose Wala,304667,https://open.spotify.com/track/1pZbjOj49hg04l9VBO97hp,2020,4,2020-04,0.0056368740560404,4V9rQZOGILc4YfBnCDXgTz,0.764,0.905,0.601,87.926,0.004306571778814865,0.005101371020716562,0.00338776130768028,0.4956277882514082
48,Masakali 2.0,Tulsi Kumar,304191,https://open.spotify.com/track/0LtuveFgRP4lkksywmCtxV,2020,4,2020-04,0.0056280672208706,0LtuveFgRP4lkksywmCtxV,0.772,0.493,0.748,99.971,0.004344867894512104,0.0027746371398892056,0.004209794281211209,0.5626435081376547
49,"Dus Bahane 2.0 (From ""Baaghi 3"") (feat. K.K., Shaan, Tulsi Kumar)",Vishal Dadlani,300482,https://open.spotify.com/track/0z9lOAVgQT5bysEKZ6Wwbk,2020,4,2020-04,0.0055594442132136,0z9lOAVgQT5bysEKZ6Wwbk,0.807,0.463,0.914,114.039,0.004486471480063375,0.0025740226707178966,0.005081332010877231,0.6339934586306657
50,Bhula Dunga,Darshan Raval,299862,https://open.spotify.com/track/7pmY8QjqZP8GRV6qBRpheu,2020,4,2020-04,0.0055479731253874,7pmY8QjqZP8GRV6qBRpheu,0.521,0.311,0.583,155.928,0.0028904939983268358,0.0017254196419954815,0.003234468332100854,0.8650843534954066
51,Sakhiyaan,Maninder Buttar,299469,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg,2020,4,2020-04,0.0055407019358459,3sqRODOZ1Z6hR4F2tnFAlg,0.706,0.359,0.674,83.001,0.003911735566707205,0.001989111994968678,0.003734433104760137,0.4598838013771456
52,lovely (with Khalid),Billie Eilish,294852,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,2020,4,2020-04,0.0054552793350499,0u2P5u6lvoDfwTYjAADbn4,0.351,0.12,0.296,115.284,0.0019148030466025147,0.0006546335202059879,0.0016147626831747703,0.6289064228618927
53,Can We Kiss Forever?,Kina,292784,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne,2020,4,2020-04,0.0054170177066231,58wyJLv6yH1La9NIZPl3ne,0.522,0.124,0.128,109.986,0.0028276832428572583,0.0006717101956212644,0.0006933782664477568,0.5957961094806483
54,Someone You Loved,Lewis Capaldi,291877,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2020,4,2020-04,0.0054002366152386,7qEHsqek33rTcFNT9PFqLf,0.501,0.446,0.405,109.891,0.0027055185442345386,0.0024085055303964156,0.002187095829171633,0.593437401885185
55,Say So,Doja Cat,286823,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,2020,4,2020-04,0.0053067287477006,3Dv1eDb0MEgF93GpLXlucZ,0.787,0.786,0.673,110.962,0.0041763955244403725,0.004171088795692672,0.0035714284472025044,0.588845235302354
56,"Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]",Mithoon,284234,https://open.spotify.com/track/2U0BLmYoSESYOdwMxW2yA9,2020,4,2020-04,0.0052588277051489,2U0BLmYoSESYOdwMxW2yA9,0.285,0.213,0.238,179.918,0.0014987658959674363,0.0011201303011967156,0.0012516009938254382,0.9461577630549798
57,Boss Bitch,Doja Cat,278634,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,2020,4,2020-04,0.0051552178796219,78qd8dvwea0Gosb6Fe6j3k,0.707,0.575,0.955,125.989,0.003644739040892683,0.002964250280782592,0.004923233075038914,0.6495007454356836
58,Buttabomma - Telugu,Armaan Malik,277427,https://open.spotify.com/track/0dnDTvdUco2UbaBjUtPxNS,2020,4,2020-04,0.0051328862618699,0dnDTvdUco2UbaBjUtPxNS,0.666,0.89,0.644,115.1,0.0034185022504053535,0.004568268773064211,0.0033055787526442156,0.5907952087412254
59,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,276874,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,2020,4,2020-04,0.0051226547915991,3KkXRkHbMCARz0aVfEt68P,0.76,0.913,0.479,89.911,0.0038932176416153165,0.004676983824729979,0.002453751645175969,0.46058301496746673
60,Sauda Khara Khara,Diljit Dosanjh,272640,https://open.spotify.com/track/1v8H06ctqfMX8IUxU9nCaI,2020,4,2020-04,0.0050443183627989,4LLvxxkWtt818FNO3cbsdo,0.687,0.877,0.919,145.037,0.0034654467152428446,0.004423867204174635,0.00463572857541219,0.7316128023852642
61,Kuch Bhi Ho Jaye,B Praak,271407,https://open.spotify.com/track/0IkC8QAKW1z0larWWtnSOO,2020,4,2020-04,0.0050215056994284,2uzEDXVEAjLhGynxLu1dd9,0.492,0.287,0.589,80.086,0.0024705808041187724,0.0014411721357359506,0.0029576668569633274,0.4021523054444228
62,Aaj Bhi,Vishal Mishra,269751,https://open.spotify.com/track/6LpswW9691XT9OjVSvDU6G,2020,4,2020-04,0.0049908667938797,6LpswW9691XT9OjVSvDU6G,0.581,0.0977,0.304,109.036,0.0028996936072441053,0.00048760768576204663,0.0015172235053394288,0.5441841517374669
63,8 Parche,Baani Sandhu,261452,https://open.spotify.com/track/42ETKyApzUl8hTtytFAjen,2020,4,2020-04,0.0048373207327997,42ETKyApzUl8hTtytFAjen,0.652,0.727,0.862,173.859,0.0031539331177854045,0.003516732172745382,0.004169770471673342,0.8410117452838232
64,Believer,Imagine Dragons,259767,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2020,4,2020-04,0.0048061452763688,0pqnGHJpmpxLKifKRmU6WP,0.776,0.666,0.78,124.949,0.003729568734462189,0.0032008927540616208,0.003748793315567664,0.6005230461370051
65,"Hui Malang (From ""Malang - Unleash The Madness"")",Asees Kaur,259718,https://open.spotify.com/track/5bAed2aRbQbjDZF9qkNSA2,2020,4,2020-04,0.0048052386903954,5bAed2aRbQbjDZF9qkNSA2,0.633,0.259,0.904,124.008,0.003041716091020288,0.0012445568208124085,0.004343935776117441,0.5958880395185527
66,Circles,Post Malone,259637,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2020,4,2020-04,0.0048037400482762,21jGcNKet2qwijlDFuPiPb,0.695,0.553,0.762,120.042,0.0033385993335519584,0.002656468246696739,0.003660449916786464,0.5766505628751716
68,Takeaway,The Chainsmokers,254686,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw,2020,4,2020-04,0.0047121378614576,3g0mEQx3NTanacLseoP0Gw,0.528,0.351,0.511,100.1,0.0024880087908496127,0.0016539603893716173,0.0024079024472048335,0.4716849999319057
69,Moscow Mashuka,Yo Yo Honey Singh,253710,https://open.spotify.com/track/0UemKNAjbQjjkau6s9GO7i,2020,4,2020-04,0.0046940801490086,0UemKNAjbQjjkau6s9GO7i,0.733,0.598,0.641,136.059,0.003440760749223304,0.002807059929107143,0.003008905375514513,0.6386718509939612
70,"Pachtaoge (From ""Jaani Ve"")",Arijit Singh,253321,https://open.spotify.com/track/5QVHNa0ppJUOoqSd36ovQS,2020,4,2020-04,0.0046868829664854,5QVHNa0ppJUOoqSd36ovQS,0.515,0.484,0.691,169.521,0.0024137447277399813,0.0022684513557789335,0.0032386361298414115,0.7945250873615715
71,"O Saki Saki (From ""Batla House"")",Neha Kakkar,252099,https://open.spotify.com/track/5djZm1zFGcJUSUqbBjrAZH,2020,4,2020-04,0.0046642738224151,4cFwhwH5ydnHgB0Tv3lZsm,0.737,0.567,0.961,108.014,0.0034375698071199283,0.0026446432573093612,0.0044823671433409104,0.5038068726543445
72,Ik Tera,Maninder Buttar,249828,https://open.spotify.com/track/57DhVYA7E1CyrE4OKuyLb7,2020,4,2020-04,0.004622256337813,57DhVYA7E1CyrE4OKuyLb7,0.826,0.49,0.712,93.029,0.0038179837350335376,0.00226490560552837,0.0032910465125228555,0.4300038848504055
73,Khairiyat,Pritam,249157,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,2020,4,2020-04,0.0046098416605043,5O932cZmzOZGOGZz9RHx20,0.534,0.293,0.481,124.914,0.002461655446709296,0.0013506836065277597,0.002217333838702568,0.5758337611802341
74,Baari,Bilal Saeed,248801,https://open.spotify.com/track/7cuYb19oTyv1tLTgzH7qpv,2020,4,2020-04,0.0046032550358815,7cuYb19oTyv1tLTgzH7qpv,0.651,0.467,0.538,79.985,0.0029967190283588566,0.0021497201017566603,0.002476551209304247,0.36819135404498177
75,Kalank (Title Track),Arijit Singh,248383,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5,2020,4,2020-04,0.0045955213024761,6vo7Y1iWyZvpjvFbf6BiZ5,0.57,0.435,0.55,117.999,0.0026194471424113765,0.0019990517665771034,0.002527536716361855,0.5422669181708772
76,On My Way,Alan Walker,247675,https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI,2020,4,2020-04,0.0045824220602488,3OjNkFFZavF89xvRqWCXmU,0.443,0.245,0.538,157.97,0.002030012972690218,0.001122693404760956,0.0024653430684138545,0.723885212857503
77,bad guy,Billie Eilish,247201,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2020,4,2020-04,0.0045736522285881,2Fxmhks0bxGSBdJ92vM42m,0.701,0.562,0.425,135.128,0.0032061302122402577,0.0025703925524665125,0.0019438021971499423,0.6180284783446527
78,Kalla Sohna Nai,Akhil,245999,https://open.spotify.com/track/4yurVSNjaPBKkOpbZWtuJO,2020,4,2020-04,0.0045514131196089,4yurVSNjaPBKkOpbZWtuJO,0.802,0.763,0.499,92.055,0.0036502333219263377,0.0034727282102615907,0.002271155146684841,0.4189803347255973
79,Savage,Megan Thee Stallion,243354,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si,2020,4,2020-04,0.004502475978802,55CHeLEfn5iJ0IIkgaa4si,0.843,0.68,0.741,168.983,0.003795587250130086,0.00306168366558536,0.003336334700292282,0.7608418983258984
80,Proper Patola,Badshah,243333,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT,2020,4,2020-04,0.0045020874419562,39ujbBjTwwqUFySaCYDMMT,0.77,0.49,0.824,172.006,0.003466607330306274,0.002206022846558538,0.003709720052171909,0.7743860525411181
