,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
149,"Si Se Da - Remix","Myke Towers",296404,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
150,"Mi Error - Remix","Eladio Carrion",294482,https://open.spotify.com/track/0lbhKycRyqkOMKZ6thzfU4
151,"La Playa","Myke Towers",293463,https://open.spotify.com/track/0jeS8PyyIRAG0A3t5DtL71
152,"Llegó la Navidad",Ozuna,292549,https://open.spotify.com/track/0Biqb9UJEsimAKNSxTuJYM
153,Fuego,Estopa,288318,https://open.spotify.com/track/5Aax4WuBCyiVp4NDB3lg5j
154,"Beautiful People (feat. Khalid)","Ed Sheeran",287936,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
155,"MALAMENTE - Cap.1: Augurio",ROSALÍA,287553,https://open.spotify.com/track/1B0BQaSRHxhI0AUlItY3LK
156,"Suave - Remix","Jey Blessing",287456,https://open.spotify.com/track/6K7V47wFpfam2aeE893rbL
157,Swing,"Danny Ocean",287348,https://open.spotify.com/track/4DbhxwlkhTbCTqlZptxmI6
158,Shallow,"Lady Gaga",287048,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
159,"Soldadito marinero","Fito y Fitipaldis",283244,https://open.spotify.com/track/0eVborSuxUeSg0meWYd9dZ
160,Secreto,"Anuel AA",283037,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
161,Cuaderno,Dalex,281456,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6
162,"Te esperaré toda la vida","Dani Fernández",280348,https://open.spotify.com/track/6MCPhEshiLRXgdFKqvr478
163,"Lucid Dreams","Juice WRLD",279353,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
164,"Como Si Fueras a Morir Mañana",Leiva,279026,https://open.spotify.com/track/4aAfLSx9IthpC3Pw5pNk3E
165,"Cuando Nadie Ve",Morat,278573,https://open.spotify.com/track/71iAechwVKGu26pahzFL0k
166,Patek,Ozuna,275652,https://open.spotify.com/track/2f237byd0A2w0fLlnVDOV4
167,24H,"Kidd Keo",274872,https://open.spotify.com/track/66BJaWvpA3jvXpM5Hjwzz1
168,"Underneath the Tree","Kelly Clarkson",274411,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
169,Bonita,Juanes,273070,https://open.spotify.com/track/3ewwb5s3WHYqEdkBnwKlTS
170,Ellos,"Ceky Viciny",273054,https://open.spotify.com/track/7bDboJVS7UlQBZj8lsvz2g
171,"Mi Persona Favorita","Alejandro Sanz",272180,https://open.spotify.com/track/1O4dGIPUXUanseRdv4fNzw
172,CANGURO,WOS,271371,https://open.spotify.com/track/2UAWYufVaO3EnUUNzl0ppO
173,"Contra La Pared","Sean Paul",268893,https://open.spotify.com/track/37eGbhE1xVFSvcKkqGb6i1
