Position,Track Name,Artist,Streams,URL,Year,Month,Track ID,Danceability,Energy,Valence,Stream %,Danceability_Stream%,Valence_Stream%,Energy_Stream%
18,"Duniyaa (From ""Luka Chuppi"")",Akhil,455203,https://open.spotify.com/track/2tjWCe2W7sgvS3C8NHcdtI,2019,12,2tjWCe2W7sgvS3C8NHcdtI,0.435,0.6579999999999999,0.524,0.00042028347046899316,0.00018282330965401202,0.00022022853852575244,0.00027654652356859746
19,Ve Maahi,Arijit Singh,444025,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF,2019,12,4t1DkxexoMbIHfSHS4Uiyr,0.65,0.551,0.294,0.00040996295713120235,0.00026647592213528156,0.00012052910939657349,0.00022588958937929253
20,"Mere Sohneya (From ""Kabir Singh"")",Sachet Tandon,436204,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg,2019,12,2IoZMG3RqiTmsy7Li3zGFg,0.376,0.643,0.6459999999999999,0.0004027419216315725,0.00015143096253347125,0.0002601712813739958,0.0002589630556091011
21,"Tera Ban Jaunga (From ""Kabir Singh"")",Akhil Sachdeva,430131,https://open.spotify.com/track/4OcvkkpF3xmyCGGY5IBlgi,2019,12,4OcvkkpF3xmyCGGY5IBlgi,0.605,0.53,0.39899999999999997,0.000397134793567482,0.00024026655010832661,0.0001584567826334253,0.00021048144059076547
22,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")",Tony Kakkar,421491,https://open.spotify.com/track/7ofWUKeNCUw1P64ArIwG9b,2019,12,7ofWUKeNCUw1P64ArIwG9b,0.8,0.972,0.6940000000000001,0.0003891575851904456,0.0003113260681523565,0.00027007536412216926,0.0003782611728051131
23,"Pachtaoge (From ""Jaani Ve"")",Arijit Singh,402831,https://open.spotify.com/track/5QVHNa0ppJUOoqSd36ovQS,2019,12,5QVHNa0ppJUOoqSd36ovQS,0.515,0.691,0.484,0.00037192903098726284,0.00019154345095844037,0.0001800136509978352,0.0002570029604121986
24,Heartless,The Weeknd,389545,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU,2019,12,4EWCNWgDS8707fNSZ1oaA5,0.79,0.647,0.654,0.00035966222653155617,0.00028413315895992936,0.00023521909615163773,0.00023270146056591685
25,"Kaise Hua (From ""Kabir Singh"")",Vishal Mishra,375912,https://open.spotify.com/track/1y1rQTkWmrZdJmjwuK07GC,2019,12,1y1rQTkWmrZdJmjwuK07GC,0.385,0.46399999999999997,0.15,0.00034707504113755877,0.00013362389083796013,5.2061256170633814e-05,0.00016104281908782726
26,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,373167,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,2019,12,3KkXRkHbMCARz0aVfEt68P,0.76,0.479,0.9129999999999999,0.00034454061555943785,0.0002618508678251728,0.0003145655820057667,0.00016503495485297072
27,On My Way,Alan Walker,365261,https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI,2019,12,3OjNkFFZavF89xvRqWCXmU,0.44299999999999995,0.5379999999999999,0.245,0.00033724110057924687,0.00014939780755660634,8.262406964191549e-05,0.0001814357121116348
28,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",Rochak Kohli,361180,https://open.spotify.com/track/57jOEZtoLQK4zF2x55bdkp,2019,12,57jOEZtoLQK4zF2x55bdkp,0.718,0.382,0.499,0.00033347316222430645,0.00023943373047705203,0.00016640310794992892,0.00012738674796968508
29,8 Parche,Baani Sandhu,358037,https://open.spotify.com/track/42ETKyApzUl8hTtytFAjen,2019,12,42ETKyApzUl8hTtytFAjen,0.652,0.862,0.727,0.00033057126801955814,0.00021553246674875192,0.00024032531185021877,0.00028495243303285913
30,Sakhiyaan,Maninder Buttar,356524,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg,2019,12,3sqRODOZ1Z6hR4F2tnFAlg,0.706,0.674,0.359,0.00032917433326557015,0.00023239707928549252,0.00011817358564233967,0.0002218635006209943
31,Trampoline (with ZAYN),SHAED,343067,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k,2019,12,1iQDltZqI7BXnHrFy4Qo1k,0.619,0.45899999999999996,0.498,0.00031674964656073465,0.00019606803122109475,0.00015774132398724587,0.0001453880877713772
32,Chal Bombay,DIVINE,338711,https://open.spotify.com/track/6AooRgSRDzbCYL4NZ4RCjU,2019,12,6AooRgSRDzbCYL4NZ4RCjU,0.862,0.619,0.512,0.0003127278040039788,0.0002695713670514297,0.00016011663565003713,0.00019357851067846286
33,"Naah Goriye (From ""Bala"")",B Praak,332946,https://open.spotify.com/track/1CM4rFDU9q4EoLy2K44qE6,2019,12,1CM4rFDU9q4EoLy2K44qE6,0.823,0.765,0.715,0.0003074050486459215,0.0002529943550355934,0.00021979460978183388,0.00023516486221412995
34,"Jai Jai Shivshankar (From ""War"")",Vishal Dadlani,332567,https://open.spotify.com/track/6lfSsCL894Qw15xbt7cSUy,2019,12,6lfSsCL894Qw15xbt7cSUy,0.825,0.904,0.528,0.00030705512249141955,0.0002533204760554211,0.00016212510467546954,0.0002775778307322433
35,Believer,Imagine Dragons,331072,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2019,12,0pqnGHJpmpxLKifKRmU6WP,0.7759999999999999,0.78,0.6659999999999999,0.00030567480692155044,0.00023720365017112312,0.00020357942140975256,0.00023842634939880936
36,hot girl bummer,blackbear,328898,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,2019,12,2mt1IqcFyY1zmYZT8Q3xw9,0.782,0.5589999999999999,0.685,0.0003036675787951989,0.00023746804661784555,0.00020801229147471127,0.00016975017654651618
37,My Oh My (feat. DaBaby),Camila Cabello,323880,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,2019,12,3yOlyBJuViE2YSGn3nVE1K,0.7240000000000001,0.491,0.38299999999999995,0.0002990345195780729,0.0002165009921745248,0.0001145302209984019,0.0001468259491128338
38,everything i wanted,Billie Eilish,321120,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,2019,12,3ZCTVFBt2Brf31RLEnCkWJ,0.7040000000000001,0.225,0.243,0.0002964862446798529,0.00020872631625461647,7.204615745720427e-05,6.67094050529669e-05
39,bad guy,Billie Eilish,319853,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019,12,2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,0.562,0.0002953164387754889,0.00020701682358161772,0.0001659678385918248,0.0001255094864795828
40,Proper Patola,Badshah,319327,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT,2019,12,39ujbBjTwwqUFySaCYDMMT,0.77,0.8240000000000001,0.49,0.00029483078928401656,0.00022701970774869276,0.0001444670867491681,0.00024294057037002966
41,Vaaste,Dhvani Bhanushali,316652,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3,2019,12,0mJTAdmY8olbGQjopDYff3,0.444,0.479,0.315,0.00029236099386635773,0.00012980828127666282,9.209371306790269e-05,0.00014004091606198535
42,"Don't Be Shy Again (From ""Bala"")",Sachin-Jigar,313856,https://open.spotify.com/track/2TbCdbFzs2xO2nzasn0Qvw,2019,12,2TbCdbFzs2xO2nzasn0Qvw,0.7979999999999999,0.905,0.905,0.0002897794805999001,0.00023124402551872024,0.00026225042994290957,0.00026225042994290957
43,Ik Tera,Maninder Buttar,312824,https://open.spotify.com/track/57DhVYA7E1CyrE4OKuyLb7,2019,12,57DhVYA7E1CyrE4OKuyLb7,0.826,0.7120000000000001,0.49,0.00028882664737708743,0.0002385708107334742,0.00014152505721477283,0.00020564457293248628
44,Lucid Dreams,Juice WRLD,304045,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2019,12,285pBltuF7vW8TeWk8hdRR,0.511,0.5660000000000001,0.218,0.0002807211019671334,0.00014344848310520519,6.119720022883509e-05,0.00015888814371339753
45,Kalank (Title Track),Arijit Singh,300992,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5,2019,12,6vo7Y1iWyZvpjvFbf6BiZ5,0.57,0.55,0.435,0.0002779023036829792,0.00015840431309929815,0.00012088750210209595,0.00015284626702563857
46,I Like Me Better,Lauv,295067,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2019,12,2P91MQbaiQOfbiz9VqhqKQ,0.752,0.505,0.419,0.0002724318222438657,0.00020486873032738703,0.00011414893352017973,0.00013757807023315218
47,Chandigarh Mein,Badshah,293633,https://open.spotify.com/track/3Eb4VbsbXMpS5Mk9HWTDia,2019,12,3Eb4VbsbXMpS5Mk9HWTDia,0.809,0.873,0.34,0.0002711078272423993,0.00021932623223910104,9.217666126241576e-05,0.00023667713318261457
48,Someone You Loved,Lewis Capaldi,292025,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019,12,7qEHsqek33rTcFNT9PFqLf,0.501,0.405,0.446,0.0002696231801277842,0.00013508121324401988,0.00012025193833699175,0.00010919738795175261
49,Dance Like,Harrdy Sandhu,289557,https://open.spotify.com/track/36EPfDEkfLYQLt8Fvced8x,2019,12,1rwSZ2WvPoGArYIByVSEGW,0.89,0.795,0.8540000000000001,0.0002673445053274918,0.00023793660974146772,0.000228312207549678,0.000212538881735356
50,Lose You To Love Me,Selena Gomez,287641,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,2019,12,4l0Mvzj72xxOpRrp6h8nHi,0.488,0.34299999999999997,0.0978,0.0002655754855068435,0.0001296008369273396,2.597328248256929e-05,9.109239152884731e-05
51,Adore You,Harry Styles,286053,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,2019,12,3jjujdWJ72nww5eGnfs2E7,0.6759999999999999,0.7709999999999999,0.569,0.0002641093041523604,0.00017853788960699561,0.00015027819406269305,0.00020362827350146987
52,"Hauli Hauli (From ""De De Pyaar De"")",Garry Sandhu,278980,https://open.spotify.com/track/1z0A545pZMaqYRkruladlk,2019,12,60XrRbNjDMAGUZ2xLkU9W3,0.705,0.982,0.5710000000000001,0.00025757888808166843,0.00018159311609757624,0.0001470775450946327,0.0002529424680961984
53,"Mummy Nu Pasand (From ""Jai Mummy Di"")",Sunanda Sharma,277231,https://open.spotify.com/track/74qF0JeFMVilMEeFDiQZ48,2019,12,74qF0JeFMVilMEeFDiQZ48,0.7759999999999999,0.9690000000000001,0.802,0.00025596405735812256,0.00019862810850990309,0.0002052831740012143,0.0002480291715800208
54,"Thodi Jagah (From ""Marjaavaan"")",Arijit Singh,275712,https://open.spotify.com/track/3f0wz6zcA7XkQiGm0qNF5r,2019,12,3f0wz6zcA7XkQiGm0qNF5r,0.621,0.467,0.22699999999999998,0.00025456158287609493,0.00015808274296605495,5.778547931287354e-05,0.00011888025920313634
55,"Ek Toh Kum Zindagani (From ""Marjaavaan"")",Neha Kakkar,271848,https://open.spotify.com/track/6oDHAjaJJjwwgoAuMIeY9K,2019,12,6oDHAjaJJjwwgoAuMIeY9K,0.6679999999999999,0.965,0.722,0.000250993998018587,0.00016766399067641612,0.00018121766656941981,0.00024220920808793646
56,Takeaway,The Chainsmokers,271714,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw,2019,12,3g0mEQx3NTanacLseoP0Gw,0.528,0.511,0.35100000000000003,0.0002508702774257024,0.00013245950648077087,8.805546737642155e-05,0.00012819471176453393
57,Ik Mulaqaat,Meet Bros.,266312,https://open.spotify.com/track/17uI7afUaul1hCzMTF9txd,2019,12,17uI7afUaul1hCzMTF9txd,0.634,0.648,0.667,0.00024588267561404144,0.00015588961633930228,0.00016400374463456565,0.00015933197379789887
58,Without Me,Halsey,266013,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019,12,7lQ8MOhq6IN2w8EYcFNSUk,0.9079999999999999,0.669,0.662,0.00024560661250006764,0.0002230108041500614,0.0001625915774750448,0.00016431082376254527
59,"Psycho Saiyaan (From ""Saaho"")",Sachet Tandon,265698,https://open.spotify.com/track/3ZjMdVOWxQ53FKrmkgCv95,2019,12,3ZjMdVOWxQ53FKrmkgCv95,0.785,0.722,0.848,0.0002453157767779882,0.00019257288477072073,0.000208027778707734,0.00017711799083370747
60,Can We Kiss Forever?,Kina,264714,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne,2019,12,58wyJLv6yH1La9NIZPl3ne,0.522,0.128,0.124,0.00024440726137949236,0.000127580590440095,3.030650041105705e-05,3.1284129456575025e-05
61,Sauda Khara Khara,Diljit Dosanjh,258057,https://open.spotify.com/track/4LLvxxkWtt818FNO3cbsdo,2019,12,4LLvxxkWtt818FNO3cbsdo,0.687,0.919,0.877,0.00023826093311954662,0.00016368526105312855,0.0002089548383458424,0.00021896179753686337
62,"Odhani (From ""Made in China"")",Sachin-Jigar,250334,https://open.spotify.com/track/2q0V50aNlI1RQXJyE5HDgD,2019,12,2q0V50aNlI1RQXJyE5HDgD,0.711,0.731,0.474,0.00023113037984456373,0.0001643337000694848,0.0001095558000463232,0.00016895630766637607
63,Laare,Maninder Buttar,242351,https://open.spotify.com/track/7GfdU12uRL2xtSQcRXmqNN,2019,12,7GfdU12uRL2xtSQcRXmqNN,0.384,0.6579999999999999,0.67,0.00022375977168786446,8.592375232813995e-05,0.0001499190470308692,0.0001472339297706148
64,Tujhe Kitna Chahein Aur (Film Version),Jubin Nautiyal,242047,https://open.spotify.com/track/0mHU8dcIvGrGDazLMmQpSg,2019,12,0mHU8dcIvGrGDazLMmQpSg,0.358,0.252,0.284,0.00022347909213385762,8.000551498392103e-05,6.346806216601556e-05,5.6316731217732124e-05
65,"Bekhayali (Arijit Singh Version) [From ""Kabir Singh""]",Arijit Singh,238090,https://open.spotify.com/track/6aPMWbbdhDhiJHlknZb9Yx,2019,12,6aPMWbbdhDhiJHlknZb9Yx,0.265,0.58,0.345,0.00021982564149173575,5.825379499530998e-05,7.583984631464883e-05,0.00012749887206520673
66,The Hook Up Song,Vishal-Shekhar,236789,https://open.spotify.com/track/1bLNqR3bqpyWkwWKECjVrw,2019,12,1bLNqR3bqpyWkwWKECjVrw,0.846,0.7859999999999999,0.523,0.00021862444379514728,0.00018495627945069458,0.00011434058410486203,0.00017183881282298573
67,7 rings,Ariana Grande,231371,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019,12,6ocbgoVGwYJhOv1GgI9NsF,0.778,0.317,0.327,0.0002136220693753807,0.0001661979699740462,6.985441668574949e-05,6.771819599199568e-05
68,Dhakka,Sidhu Moose Wala,230926,https://open.spotify.com/track/2fPPWdQuHY3CxPIOk6qbwH,2019,12,20tnxv4NAzTCayQQln3EZP,0.731,0.727,0.79,0.00021321120621244308,0.0001558573917412959,0.00016843685290783003,0.00015500454691644611
69,Goodbyes (Feat. Young Thug),Post Malone,229817,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,2019,12,0t3ZvGKlmYmVsDzBJAXK8C,0.5479999999999999,0.653,0.163,0.00021218727981312207,0.00011627862933759088,3.45865266095389e-05,0.00013855829371796873
70,"Coca Cola (From ""Luka Chuppi"")",Tony Kakkar,227042,https://open.spotify.com/track/4bKkdGBttnK4SYjT4zPC1U,2019,12,352wEkChkiClswqwDoM0nj,0.722,0.867,0.893,0.0002096251555948031,0.0001513493623394478,0.00018719526394615917,0.00018174500990069428
71,Kohinoor,DIVINE,224912,https://open.spotify.com/track/1VYMsDdZ3toHtlZxAGS95n,2019,12,1VYMsDdZ3toHtlZxAGS95n,0.634,0.884,0.39,0.00020765855214074203,0.00013165552205723045,8.09868353348894e-05,0.00018357016009241595
72,Yaen Ennai Pirindhaai - Male,Sid Sriram,222343,https://open.spotify.com/track/2GYzXSeNa3Y0BfIfS1VJj3,2019,12,2GYzXSeNa3Y0BfIfS1VJj3,0.563,0.43200000000000005,0.348,0.00020528662525178294,0.00011557637001675379,7.143974558762046e-05,8.868382210877024e-05
73,"Ek Chumma (From ""Housefull 4"")",Sohail Sen,220209,https://open.spotify.com/track/5q6eZbatNFuToQdA7FGhj5,2019,12,5q6eZbatNFuToQdA7FGhj5,0.74,0.903,0.9490000000000001,0.00020331632864569547,0.00015045408319781464,0.00019294719588476501,0.00018359464476706301
74,Watermelon Sugar,Harry Styles,220030,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,2019,12,6UelLqGlWMcVH1E5c4H7lY,0.5479999999999999,0.816,0.557,0.00020315106009251383,0.00011132678093069756,0.00011315514047153021,0.00016577126503549127
75,Haaye ve,Ammy Virk,218594,https://open.spotify.com/track/0BS99JhjvDbC2lpiMwsaxh,2019,12,0BS99JhjvDbC2lpiMwsaxh,0.569,0.589,0.36700000000000005,0.00020182521851503418,0.00011483854933505444,7.406985519501756e-05,0.00011887505370535512
76,Pal,Javed-Mohsin,218061,https://open.spotify.com/track/5G7pZ8G8NFvS1MQ9H4L7dC,2019,12,4UiaP0wBuy9N9voD91OZOg,0.575,0.374,0.563,0.0002013331060075156,0.00011576653595432147,0.00011335053868223127,7.529858164681084e-05
77,"Chale Aana (From ""De De Pyaar De"")",Amaal Mallik,214052,https://open.spotify.com/track/6vuMdb0E8buJeSHArN3dXk,2019,12,6vuMdb0E8buJeSHArN3dXk,0.368,0.5870000000000001,0.391,0.00019763164438905045,7.272844513517057e-05,7.727397295611872e-05,0.00011600977525637263
78,Old Town Road - Remix,Lil Nas X,214047,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2019,12,2YpeDb67231RjR0MgVLzsG,0.878,0.619,0.639,0.00019762702794901745,0.00017351653053923732,0.00012628367085942214,0.0001223311303004418
79,"Dilbara (B Praak Version) [From ""Pati Patni Aur Woh""]",B Praak,213775,https://open.spotify.com/track/45Bfnqhwy4dtqTYmClzEWM,2019,12,45Bfnqhwy4dtqTYmClzEWM,0.344,0.748,0.27399999999999997,0.00019737589361122184,6.789730740226031e-05,5.408099484947478e-05,0.00014763716842119395
80,Naagin,Vayu,212809,https://open.spotify.com/track/7gAyu0od48mkaCw1laPKVC,2019,12,7gAyu0od48mkaCw1laPKVC,0.807,0.5,0.243,0.00019648399739684487,0.00015856258589925381,4.77456113674333e-05,9.824199869842243e-05
81,Faded,Alan Walker,210527,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz,2019,12,7gHs73wELdeycvS48JfIos,0.589,0.6509999999999999,0.166,0.0001943770541657804,0.00011448808490364464,3.226659099151955e-05,0.00012653946226192302
82,Hate Me (with Juice WRLD),Ellie Goulding,210344,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,2019,12,6kls8cSlUyHW2BUOkDJIZE,0.657,0.768,0.759,0.00019420809246057231,0.00012759471674659602,0.0001474039421775744,0.00014915181500971955
83,Paagal,Badshah,209866,https://open.spotify.com/track/4gyPGtExOjj1rsByKW33LR,2019,12,4gyPGtExOjj1rsByKW33LR,0.687,0.8540000000000001,0.721,0.00019376676079341685,0.00013311776466507738,0.00013970583453205355,0.000165476813717578
84,Dooriyan,Dino James,207467,https://open.spotify.com/track/1rav6gpyMEfZQrMdaVs1sx,2019,12,5doYtCoJ8KpfkFczP3F2ad,0.517,0.716,0.594,0.00019155179286558,9.903227691150486e-05,0.00011378176496215452,0.00013715108369175528
85,Look At Her Now,Selena Gomez,203705,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m,2019,12,6ABeuUrilSljBZFfBC9fQL,0.753,0.564,0.55,0.0001880783833847454,0.00014162302268871328,0.00010344311086160998,0.00010607620822899639
86,Yaari,Nikk,202233,https://open.spotify.com/track/04UzZSWfw8hkK832P27QLq,2019,12,04UzZSWfw8hkK832P27QLq,0.5870000000000001,0.557,0.395,0.0001867193034390281,0.0001096042311187095,7.37541248584161e-05,0.00010400265201553866
87,Dil Hi Toh Hai,Pritam,201746,https://open.spotify.com/track/6preZS0pC2OdHPZAOwcoM9,2019,12,0hpP2fBridGH2Bq6qmg9LM,0.48200000000000004,0.6940000000000001,0.573,0.00018626966217981318,8.978197717066996e-05,0.00010673251642903294,0.00012927114555279036
88,She Move It Like,Badshah,200863,https://open.spotify.com/track/39vrbjCMTRXEdiIr2IsBgd,2019,12,39vrbjCMTRXEdiIr2IsBgd,0.8320000000000001,0.47700000000000004,0.8440000000000001,0.00018545439886998412,0.00015429805985982682,0.00015652351264626663,8.846174826098244e-05
89,"Kinna Sona (From ""Marjaavaan"")",Meet Bros.,200820,https://open.spotify.com/track/01AE1MgL6L86WQzh4KGDUa,2019,12,01AE1MgL6L86WQzh4KGDUa,0.5329999999999999,0.723,0.591,0.00018541469748570026,9.882603375987823e-05,0.00010958008621404884,0.00013405482628216128
90,Happier,Marshmello,197546,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019,12,2dpaYNEQHiRxtZbfNsse99,0.687,0.792,0.6709999999999999,0.00018239185255208715,0.00012530320270328388,0.00012238493306245048,0.00014445434722125302
92,"Bad Boy (From ""Saaho"")",Badshah,196168,https://open.spotify.com/track/5I3Xih0C2ID3fqngBrBbGv,2019,12,5I3Xih0C2ID3fqngBrBbGv,0.892,0.848,0.523,0.00018111956167899039,0.00016155864901765943,9.472553075811198e-05,0.00015358938830378383
93,HIGHEST IN THE ROOM,Travis Scott,196152,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,2019,12,3eekarcy7kvN4yt5ZFzltW,0.598,0.42700000000000005,0.0605,0.00018110478907088474,0.00010830066386438907,1.0956839738788526e-05,7.733174493326779e-05
94,"Lamborghini (From ""Jai Mummy Di"")",Meet Bros.,195460,https://open.spotify.com/track/5xWpxI216rbOSiAqjdn6gy,2019,12,5xWpxI216rbOSiAqjdn6gy,0.769,0.922,0.634,0.00018046587377031656,0.00013877825692937344,0.0001144153639703807,0.00016638953561623186
95,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")",Arijit Singh,194118,https://open.spotify.com/track/1aIhAX6324JZmhNnGltwkK,2019,12,1aIhAX6324JZmhNnGltwkK,0.5589999999999999,0.541,0.309,0.00017922682126545744,0.00010018779308739069,5.5381087771026345e-05,9.696171030461247e-05
96,Rula Ke Gaya Ishq,Stebin Ben,193687,https://open.spotify.com/track/68cy4S3cwPZdMGuIH9izml,2019,12,68cy4S3cwPZdMGuIH9izml,0.409,0.484,0.272,0.00017882888413461222,7.31410136110564e-05,4.864145648461453e-05,8.655317992115231e-05
97,Pehla Pyaar,Armaan Malik,192887,https://open.spotify.com/track/0ojpEubhy4JNeVftmVuiN7,2019,12,0ojpEubhy4JNeVftmVuiN7,0.607,0.713,0.611,0.00017809025372933105,0.00010810078401370395,0.00010881314502862128,0.00012697835090901303
98,Closer,The Chainsmokers,192769,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2019,12,7BKLCZ1jbUBVqRi2FVlTVw,0.748,0.524,0.6609999999999999,0.0001779813057445521,0.00013313001669692495,0.00011764564309714891,9.32622042101453e-05
99,The Wakhra Song,Navv Inder,191546,https://open.spotify.com/track/6N6mJlsjYRV0yoMSPS5JiQ,2019,12,6N6mJlsjYRV0yoMSPS5JiQ,0.7879999999999999,0.894,0.588,0.00017685212451247855,0.00013935947411583308,0.00010398904921333738,0.00015810579931415584
100,Hawa Banke,Darshan Raval,191065,https://open.spotify.com/track/3YVQHUpNexOqkLI7IclsoT,2019,12,1L3Nsi7YXtBxTdnbqektia,0.625,0.598,0.5,0.00017640802298130324,0.00011025501436331453,8.820401149065162e-05,0.00010549199774281934
101,"Dilbar (From ""Satyameva Jayate"")",Neha Kakkar,190711,https://open.spotify.com/track/6cARnc9YVlBNigjNSX63pp,2019,12,4tjLYTXFqZhkUDga4bQ0yl,0.725,0.912,0.674,0.00017608117902696634,0.0001276588547945506,0.00011867871466417532,0.0001605860352725933
102,Baari,Bilal Saeed,190697,https://open.spotify.com/track/7cuYb19oTyv1tLTgzH7qpv,2019,12,7cuYb19oTyv1tLTgzH7qpv,0.6509999999999999,0.5379999999999999,0.467,0.00017606825299487392,0.00011462043269966291,8.222387414860612e-05,9.472472011124216e-05
103,rockstar (feat. 21 Savage),Post Malone,189623,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2019,12,0e7ipj03S05BNilyu5bRzt,0.585,0.52,0.129,0.000175076641675784,0.00010241983538033363,2.2584886776176134e-05,9.103985367140767e-05
104,Intezaar,Mithoon,189504,https://open.spotify.com/track/6p2o4ep90wpkh0qzUmyFuO,2019,12,6p2o4ep90wpkh0qzUmyFuO,0.46,0.466,0.14400000000000002,0.0001749667704029984,8.048471438537927e-05,2.519521493803177e-05,8.153451500779725e-05
105,Thunder,Imagine Dragons,188082,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,2019,12,1zB4vmk8tFRmM9UULNzbLB,0.605,0.8220000000000001,0.28800000000000003,0.00017365385485761117,0.00010506058218885476,5.0012310198992023e-05,0.0001427434686929564
106,Gaddi Pichhe Naa,Khan Bhaini,187962,https://open.spotify.com/track/0KMxACWz7WJYy9wj7YVKKr,2019,12,0KMxACWz7WJYy9wj7YVKKr,0.535,0.546,0.7020000000000001,0.00017354306029681899,9.284553725879816e-05,0.00012182722832836694,9.475451092206317e-05
107,Same Beef,Bohemia,187457,https://open.spotify.com/track/65c6VCikt7f5sAS1heoYQC,2019,12,65c6VCikt7f5sAS1heoYQC,0.779,0.8540000000000001,0.379,0.00017307679985348526,0.00013482682708586502,6.559610714447092e-05,0.00014780758707487644
109,Apna Time Aayega,Ranveer Singh,185110,https://open.spotify.com/track/5uaIbU3oHHcSOK6WFNK5nj,2019,12,5uaIbU3oHHcSOK6WFNK5nj,0.7659999999999999,0.618,0.513,0.0001709098429019917,0.00013091693966292564,8.767674940872174e-05,0.00010562228291343087
110,"Pyaar Toh Tha (From ""Bala"")",Sachin-Jigar,182722,https://open.spotify.com/track/3boJs8tx10SQr2nUUm3FAr,2019,12,3boJs8tx10SQr2nUUm3FAr,0.565,0.358,0.595,0.00016870503114222747,9.531834259535852e-05,0.00010037949352962534,6.039640114891743e-05
111,Dil Ka Telephone,Meet Bros.,181952,https://open.spotify.com/track/0i4r9oQAjxUlSVVp0ibNkx,2019,12,2by8FVjoggo96ntJFHusVw,0.812,0.8590000000000001,0.7929999999999999,0.00016799409937714438,0.00013641120869424124,0.00013321932080607548,0.00014430693136496703
112,"Photo (From ""Luka Chuppi"")",Karan Sehmbi,181286,https://open.spotify.com/track/5wdlz4N7s1Xyr4y4RXhZJM,2019,12,5wdlz4N7s1Xyr4y4RXhZJM,0.7390000000000001,0.644,0.315,0.00016737918956474782,0.00012369322108834866,5.272444471289556e-05,0.0001077921980796976
113,Girls Like You (feat. Cardi B),Maroon 5,179996,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019,12,6V1bu6o1Yo5ZXnsCJU8Ovk,0.851,0.541,0.44799999999999995,0.00016618814803623196,0.0001414261139788334,7.445229032023191e-05,8.990778808760149e-05
114,"Morni Banke (From ""Badhaai Ho"")",Guru Randhawa,179874,https://open.spotify.com/track/5x3K3Ld54TtkYKdQvrFOV3,2019,12,2Wu9PNpLUCBl3W1GaPqkhl,0.816,0.922,0.887,0.00016607550689942658,0.0001355176136299321,0.00014730897461979139,0.0001531216173612713
115,"Dilbara (From ""Pati Patni Aur Woh"")",Sachet Tandon,179391,https://open.spotify.com/track/0p83RJy9EZ0hlg82xcXH7f,2019,12,0p83RJy9EZ0hlg82xcXH7f,0.304,0.6859999999999999,0.23600000000000002,0.0001656295587922381,5.035138587284038e-05,3.90885758749682e-05,0.00011362187733147533
116,Satisfya,Imran Khan,178369,https://open.spotify.com/track/6HGoVbCUr63SgU3TjxEVj6,2019,12,6HGoVbCUr63SgU3TjxEVj6,0.726,0.652,0.8029999999999999,0.00016468595844949143,0.00011956200583433077,0.0001322428246349416,0.00010737524490906842
