Position,Track Name,Artist,Streams,URL,Year,Month,yyyy-mm,Stream %,Track ID,Danceability,Valence,Energy,Tempo,Danceability_Stream%,Valence_Stream%,Energy_Stream%,Tempo_Stream%
185,Vida,Maka,236177,https://open.spotify.com/track/4vULPzjj5Eqfgf0gB60wVw,2019,9,2019-09,0.0021125507601598564,72kaj3MRKcGnv2dbukJQRA,0.735,0.813,0.524,94.642,0.0015527248087174943,0.0017175037680099631,0.0011069765983237648,0.19993602904304913
186,Nuevo Verano,Amaia,235348,https://open.spotify.com/track/1upjsrluj2HQqS2EYHM21t,2019,9,2019-09,0.002105135539456009,1upjsrluj2HQqS2EYHM21t,0.603,0.299,0.608,129.925,0.0012693967302919735,0.0006294355262973467,0.0012799224079892535,0.273509734963822
187,Déjame Ser,Manuel Carrasco,234591,https://open.spotify.com/track/3cJGFgemiI7gROm7AzRAiR,2019,9,2019-09,0.002098364342745741,30QMFZtiGzjKwyHiqQ3z7c,0.625,0.737,0.854,171.949,0.0013114777142160883,0.0015464945206036113,0.001792003148704863,0.3608116503707875
188,Bandolera,Bryant Myers,234022,https://open.spotify.com/track/5suqjbw9bF0T1X3HU1oG1v,2019,9,2019-09,0.002093274764240929,6zw6EBrOdGTbKzC0djTOlD,0.693,0.796,0.752,185.996,0.0014506394116189636,0.0016662467123357795,0.0015741426227091784,0.3893407330497558
189,Cúrame (feat. Manuel Turizo),Prince Royce,233172,https://open.spotify.com/track/6rXxAohZzTDsP5KT3IDFIU,2019,9,2019-09,0.002085671703205621,6rXxAohZzTDsP5KT3IDFIU,0.758,0.575,0.629,97.006,0.0015809391510298609,0.0011992612293432322,0.0013118875013163357,0.2023226692411645
190,Besos En Guerra,Morat,231966,https://open.spotify.com/track/1mlGScrDQqHqmhdIqE8MmA,2019,9,2019-09,0.002074884301313173,5RPYHXSqcWaaiCbUbyfNAO,0.691,0.783,0.973,143.961,0.0014337450522074026,0.0016246344079282147,0.0020188624251777174,0.29870241890134575
191,Como Tu,Bandaga,230983,https://open.spotify.com/track/3la3ywDAvhJ6lR7sVE0d6J,2019,9,2019-09,0.002066091584845282,6sM2l0nxPaYvELuhzIMnoI,0.54,0.168,0.383,73.923,0.0011156894558164523,0.0003471033862540074,0.000791313076995743,0.15273168822651778
192,TELÉFONO,Aitana,230687,https://open.spotify.com/track/5UBF2uyFNOfCCOV7vTE8CD,2019,9,2019-09,0.002063443930649457,0vZi38VepxZWh0ACqYaXio,0.85,0.746,0.775,152.02,0.0017539273410520386,0.001539329172264495,0.0015991690462533294,0.3136847463373305
193,Imposible,Luis Fonsi,229534,https://open.spotify.com/track/4cuGZb0iFyHtwaSKdKrJkF,2019,9,2019-09,0.0020531306019745048,3ao3OVxHlb3C08vAaApUlm,0.786,0.913,0.764,90.979,0.0016137606531519608,0.0018745082396027229,0.0015685917799085217,0.18679176903703848
194,Bohemian Rhapsody - Remastered 2011,Queen,228927,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,2019,9,2019-09,0.0020477011219175254,7tFiyTwD0nx5a1eklYtX2J,0.392,0.228,0.402,143.883,0.00080269883979167,0.0004668758557971958,0.0008231758510108452,0.2946293805248593
195,Benicàssim,Juancho Marqués,226529,https://open.spotify.com/track/2W4lpjqWOPPqN0OkPAVHmI,2019,9,2019-09,0.002026251545020269,2W4lpjqWOPPqN0OkPAVHmI,0.748,0.357,0.572,97.723,0.0015156361556751612,0.000723371801572236,0.0011590158837515938,0.19801137973401575
196,Late,Pol Granch,226003,https://open.spotify.com/track/2rjCYP9ibN6tYXNWF6AqSk,2019,9,2019-09,0.002021546591956067,5Nu5Uyoauauy9LFePYL1Z3,0.612,0.434,0.628,125.043,0.001237186514277113,0.000877351220908933,0.00126953125974841,0.2527802504979625
197,Panini,Lil Nas X,225081,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv,2019,9,2019-09,0.0020132995069271804,1000nHvUdawXuUHgBod4Wv,0.703,0.475,0.594,153.848,0.0014153495533698079,0.0009563172657904107,0.0011958999071147451,0.3097421025417329
198,Bellacoso,Residente,223617,https://open.spotify.com/track/1kMUGCt7XLDc5Q64Vl0H8S,2019,9,2019-09,0.0020002043523910736,1kMUGCt7XLDc5Q64Vl0H8S,0.774,0.695,0.851,180.086,0.001548158168750691,0.001390142024911796,0.0017021739038848036,0.3602088010046989
199,Pa que lo gocen,FERNANDOCOSTA,223093,https://open.spotify.com/track/7BMdZsDXxPH6Db3Ug6A2q2,2019,9,2019-09,0.001995517288882249,0TcHENybtIPcEPfr4bSPpA,0.678,0.281,0.627,90.02,0.001352960721862165,0.000560740358175912,0.00125118934012917,0.17963646634518005
200,Ya No Quiero Ná,Lola Indigo,222291,https://open.spotify.com/track/4f5yHCv21vkIMRjmlmxaxk,2019,9,2019-09,0.0019883435771759933,2wDgqCVpMwj8CDvlvLs90p,0.847,0.367,0.467,129.004,0.0016841270098680663,0.0007297220928235896,0.0009285564505411889,0.2565042748300118
1,China,Anuel AA,2182660,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2019,10,2019-10,0.020874361916577933,2ksOAxtIxY8yElEWw8RhgK,0.786,0.609,0.808,105.027,0.016407248466430255,0.012712486407195961,0.01686648442859497,2.1923716090124303
2,Adicto (with Anuel AA & Ozuna),Tainy,1725176,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq,2019,10,2019-10,0.01649911034874614,3jbT1Y5MoPwEIpZndDDwVq,0.734,0.623,0.836,80.002,0.012110346995979666,0.010278945747268845,0.013793256251551773,1.3199618261203887
3,Fantasias,Rauw Alejandro,1721007,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy,2019,10,2019-10,0.01645923917557661,6mAN61JH0dzyZpWslS11jy,0.879,0.788,0.703,94.004,0.01446767123533184,0.012969880470354368,0.011570845140430356,1.5472343194609037
4,"Yo x Ti, Tu x Mi",ROSALÍA,1708639,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk,2019,10,2019-10,0.016340955013964518,7BlBVFwvbWvcwNcUarQmjk,0.78,0.579,0.759,91.952,0.012745944910892324,0.009461412953085455,0.012402784855599069,1.5025834954440653
5,Te Quemaste,Manuel Turizo,1638747,https://open.spotify.com/track/4fj7e6Tc48Bmomwyz2Z2XC,2019,10,2019-10,0.015672527085165047,4fj7e6Tc48Bmomwyz2Z2XC,0.729,0.718,0.773,176.053,0.011425272245085319,0.011252874447148504,0.012114863436832582,2.759195410924562
6,Goteo,Duki,1532799,https://open.spotify.com/track/1EoEU4HY57qaITp06TkC6B,2019,10,2019-10,0.014659269456245471,634fDJYRCr5yzqfFWa9rfS,0.876,0.593,0.568,98.027,0.012841520043671032,0.008692946787553564,0.008326465051147426,1.4370042069873747
7,Indeciso,Reik,1476424,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14,2019,10,2019-10,0.014120114410087538,59s0s39NFWScuHDbHytI14,0.738,0.896,0.748,94.949,0.010420644434644603,0.012651622511438435,0.010561845578745479,1.3406907431234016
8,Si Te Vas,Sech,1474686,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0,2019,10,2019-10,0.014103492654518178,6Y4PDQv4XjYjHLeLmvyOt0,0.73,0.554,0.644,174.101,0.01029554963779827,0.007813334930603072,0.009082649269509706,2.4554321746442693
9,RITMO (Bad Boys For Life),Black Eyed Peas,1393299,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,2019,10,2019-10,0.01332512969679479,6cy3ki60hLwimwIje7tALf,0.721,0.667,0.716,104.994,0.009607418511389043,0.008887861507762126,0.00954079286290507,1.3990586673852723
10,La Rubia - Remix 2,La Nueva Escuela,1369656,https://open.spotify.com/track/7KKTnv81z6DmfPIGsZWjOW,2019,10,2019-10,0.013099014525951115,7KKTnv81z6DmfPIGsZWjOW,0.759,0.761,0.717,109.888,0.009942152025196896,0.009968350054248799,0.009391993415106948,1.4394245082277162
11,Dance Monkey,Tones And I,1301036,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2019,10,2019-10,0.01244275165646362,2XU0oxnq2qxCpomAAuJY8K,0.824,0.513,0.588,98.027,0.010252827364926023,0.006383131599765837,0.007316337974000608,1.2197256166281594
12,De Tranquilote,Danny Romero,1275272,https://open.spotify.com/track/1IDFcb3cjkj2dhv3UaxX9b,2019,10,2019-10,0.012196351823040774,1IDFcb3cjkj2dhv3UaxX9b,0.682,0.889,0.669,79.929,0.008317911943313808,0.010842556770683248,0.008159359369614278,0.974842204863826
13,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,1274914,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6,2019,10,2019-10,0.01219292800917781,1ndyl3wJCFs872XZ3ztPk6,0.743,0.831,0.709,170.001,0.009059345510819113,0.01013232317562676,0.008644785958507067,2.072809954488237
14,Prendío,Rvfv,1271830,https://open.spotify.com/track/1pUq8PePQRODKRKwY2nvC8,2019,10,2019-10,0.012163433478581785,17VsiwLi1ovKYdVUqDieGC,0.748,0.754,0.764,125.065,0.009098248241979174,0.009171228842850666,0.009292863177636484,1.5212198079988308
15,No Te Debí Besar,C. Tangana,1205173,https://open.spotify.com/track/1KdwnsWOvhM53vezy5ROuf,2019,10,2019-10,0.011525944202985337,1KdwnsWOvhM53vezy5ROuf,0.672,0.62,0.684,75.233,0.007745434504406147,0.007146085405850908,0.007883745834841971,0.8671313602231959
16,Easy,Jhay Cortez,1190986,https://open.spotify.com/track/7fTsw0IKbbPDN19keS32tF,2019,10,2019-10,0.011390263624008084,4CMrdHWqic0usIZfTrKoI3,0.799,0.511,0.301,100.026,0.009100820635582459,0.0058204247118681315,0.0034284693508264334,1.1393225092550325
17,Tutu,Camilo,1170202,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ,2019,10,2019-10,0.011191491145438746,1nocRtwyNPVtGcIJqfgdzZ,0.731,0.94,0.832,146.013,0.008180980027315723,0.01052000167671242,0.009311320633005035,1.6341031966189477
18,Quizas,Rich Music LTD,1131625,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe,2019,10,2019-10,0.010822551292389793,5Id5B3dxJZhPcV9GzgYZZe,0.727,0.677,0.815,176.075,0.007867994789567378,0.00732686722494789,0.00882037930329768,1.9055807188075327
19,No Me Conoce - Remix,Jhay Cortez,1074769,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,2019,10,2019-10,0.010278796094086369,4R8BJggjosTswLxtkw8V7P,0.806,0.58,0.786,91.973,0.008284709651833614,0.005961701734570094,0.008079133729951886,0.9453717131614056
20,Que Calor (with J Balvin & El Alfa),Major Lazer,1040567,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3,2019,10,2019-10,0.009951697541737031,7j7q6tCfEIlTeZtGjuBDT6,0.795,0.46,0.885,126.037,0.00791159954568094,0.004577780869199035,0.008807252324437272,1.2542821030679103
21,Callaita,Bad Bunny,993020,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2019,10,2019-10,0.00949697106759652,2TH65lNHgvLxCKXM3apjxI,0.61,0.244,0.624,176.169,0.005793152351233877,0.002317260940493551,0.0059261099461802285,1.6730718960074116
22,Otro Trago - Remix,Sech,980334,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,2019,10,2019-10,0.00937564564115644,4bTZeO72FwMa6wKOiqoynL,0.725,0.763,0.79,175.988,0.00679734308983842,0.007153617624202364,0.007406760056513588,1.6500011250958397
23,A Escondidas,$kyhook,934867,https://open.spotify.com/track/7754vHc34U2wQMIJFWRhVK,2019,10,2019-10,0.008940811716834259,4HVzCG4ntiixZjPwOUFWHu,0.869,0.376,0.564,92.006,0.00776956538192897,0.003361745205529681,0.005042617808294522,0.8226083228190528
24,Qué Pena,Maluma,928345,https://open.spotify.com/track/5099x34vBakWpGkHourFxP,2019,10,2019-10,0.008878437096682736,5099x34vBakWpGkHourFxP,0.635,0.858,0.661,126.15,0.005637807556393537,0.007617699028953788,0.005868646920907289,1.1200148397465273
25,B11 (feat. Myke Towers),Rvssian,912363,https://open.spotify.com/track/4o1DxRjMCHDwBiOKv88rOl,2019,10,2019-10,0.0087255896297613,4o1DxRjMCHDwBiOKv88rOl,0.759,0.195,0.717,99.946,0.006622722528988826,0.0017014899778034535,0.006256247764538851,0.8720877811361228
26,SIN MIRAR LAS SEÑALES,Rels B,901447,https://open.spotify.com/track/7fM24rKaYCTGf85Lj8U2pk,2019,10,2019-10,0.008621191998118548,7fM24rKaYCTGf85Lj8U2pk,0.754,0.289,0.481,83.907,0.006500378766581385,0.0024915244874562604,0.004146793351095021,0.723378356986133
27,Cuerpo en Venta,Noriel,899254,https://open.spotify.com/track/2B94bbI1a4LyBpK1439oP7,2019,10,2019-10,0.00860021874727643,2B94bbI1a4LyBpK1439oP7,0.696,0.408,0.601,91.924,0.005985752248104395,0.003508889248888783,0.005168731467113134,0.7905665081246386
28,Indios y Vaqueros,Sinsinati,892418,https://open.spotify.com/track/3u5GmyJP2MU3tEJgyiAG2T,2019,10,2019-10,0.008534841117200409,3u5GmyJP2MU3tEJgyiAG2T,0.606,0.851,0.797,100.015,0.0051721137170234474,0.0072631497907375475,0.0068022683704087265,0.8536121343367988
29,YYANOSÉ,Israel B,886154,https://open.spotify.com/track/5iCCufJvkmCS5l8igyB1qM,2019,10,2019-10,0.008474933938324429,1IhilFt1G3xdXf84qZhlTg,0.774,0.416,0.635,175.8,0.006559598868263108,0.003525572518342962,0.005381583050836012,1.4898933863574346
30,105 F Remix,KEVVO,880883,https://open.spotify.com/track/1aUGxXCz9QimNkKeiJtzZ7,2019,10,2019-10,0.008424523539241531,1aUGxXCz9QimNkKeiJtzZ7,0.9,0.741,0.754,100.045,0.007582071185317379,0.006242571942577975,0.006352090748588115,0.842831457483419
31,LA LATINA,Rels B,862153,https://open.spotify.com/track/0FqT9GmM94Zd0WreIvOFwB,2019,10,2019-10,0.008245394953617794,0FqT9GmM94Zd0WreIvOFwB,0.847,0.587,0.79,136.004,0.006983849525714271,0.0048400468377736445,0.006513862013358057,1.1214066952718345
32,Contando Lunares (feat. Cruz Cafuné),Don Patricio,861417,https://open.spotify.com/track/6uW0PIRcyZLvkoonm763xD,2019,10,2019-10,0.008238356051374384,6uW0PIRcyZLvkoonm763xD,0.856,0.709,0.523,105.935,0.007052032779976473,0.005840994440424439,0.004308660214868803,0.8727302483023455
33,Señorita,Shawn Mendes,852555,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2019,10,2019-10,0.008153602312677238,0TK2YIli7K1leLovkQiNik,0.759,0.75,0.54,116.947,0.006188584155322023,0.006115201734507928,0.004402945248845709,0.9535393296606649
34,La Cama,Lunay,852434,https://open.spotify.com/track/5CQzOnFWI0liUblbHYVNge,2019,10,2019-10,0.00815244510184646,2tGENA8xef0wABdHvyXwv9,0.737,0.865,0.832,173.986,0.006008352040060841,0.0070518650130971874,0.006782834324736254,1.418411313489858
35,LA CANCIÓN,J Balvin,832200,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,2019,10,2019-10,0.00795893267250793,0fea68AdmYNygeTGI4RC18,0.754,0.429,0.646,176.089,0.006001035235070979,0.003414382116505902,0.005141470506440123,1.4014804953692488
36,Soltera - Remix,Lunay,814675,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL,2019,10,2019-10,0.0077913283765626016,1c0hsvHLELX6y8qymnpLKL,0.795,0.799,0.783,92.01,0.0061941060593672685,0.006225271372873519,0.006100610118848517,0.716880123927525
37,Djadja,Aya Nakamura,812986,https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh,2019,10,2019-10,0.0077751752435610815,6AzKhCHOms83jvNVLsz0Bt,0.791,0.672,0.682,98.031,0.006150163617656816,0.0052249177636730475,0.005302669516108658,0.7622082043015365
38,Diavla,Chris Viz,809391,https://open.spotify.com/track/1KfrcxnOLyDhd3p4hGrhVe,2019,10,2019-10,0.0077407936490433375,0Hv33beQ6rSQPnRPlt83O8,0.855,0.739,0.609,100.016,0.006618378569932053,0.005720446506643027,0.004714143332267392,0.7742032176027185
39,Rueda,Chimbala,803697,https://open.spotify.com/track/71NGDQ9vSPXm55pyWeAxKK,2019,10,2019-10,0.007686337793915652,4NDHYPVJ5zLnR8yYZsMDsu,0.888,0.96,0.916,130.04,0.006825467960997099,0.007378884282159025,0.007040685419226737,0.9995313667207912
40,Me vas a ver,Beret,781710,https://open.spotify.com/track/5BhSZWrUa5xkZ2K7Ze5fVT,2019,10,2019-10,0.00747606015311965,5BhSZWrUa5xkZ2K7Ze5fVT,0.536,0.701,0.287,78.243,0.0040071682420721325,0.0052407181673368745,0.0021456292639453396,0.5849493745605407
41,Gan-Ga,Bryant Myers,776027,https://open.spotify.com/track/2J3jxgfp6GWoBsMPIa20oC,2019,10,2019-10,0.007421709498976581,27qRmG3zOWPvMYUkpPdQ1g,0.861,0.396,0.572,90.052,0.006390091878618836,0.0029389969615947263,0.004245217833414604,0.6683397838018391
42,Piensan,Haze,751136,https://open.spotify.com/track/0i9oiUkWOgvtnjkr0fa3XN,2019,10,2019-10,0.007183658798241908,1A9PKAFEHMWgXNLpgf7k4J,0.677,0.786,0.722,172.0,0.004863337006409773,0.00564635581541814,0.005186601652330657,1.2355893132976081
43,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)",Dímelo Flow,731681,https://open.spotify.com/track/684EjRHwNsZQ9hCQxL4NYL,2019,10,2019-10,0.0069975965113593785,684EjRHwNsZQ9hCQxL4NYL,0.747,0.478,0.647,87.988,0.0052272045939854555,0.0033448511324297827,0.004527444942849518,0.6157045218414889
44,Lola Bunny,Lola Indigo,727609,https://open.spotify.com/track/7IzbHY75UhGztauT7U5eKb,2019,10,2019-10,0.006958653019599642,43RhkG7UfuzxWlGW5PLKRc,0.643,0.0889,0.63,78.596,0.0044744138916025696,0.0006186242534424082,0.0043839514023477745,0.5469222927284535
45,Si por mi fuera,Beret,716364,https://open.spotify.com/track/3c7U2Kj8YL8BquVmEhybCR,2019,10,2019-10,0.00685110892214428,5z9a61fPYYlb2hV0GLVYaB,0.67,0.634,0.517,92.974,0.004590242977836668,0.004343603056639473,0.0035420233127485927,0.6369750009274423
46,Apriétala,Rvfv,708531,https://open.spotify.com/track/0VLIfeftkYpJgzqUvJc0BP,2019,10,2019-10,0.006776196257371685,0VLIfeftkYpJgzqUvJc0BP,0.897,0.68,0.683,124.96,0.006078248042862402,0.004607813455012746,0.004628142043784861,0.8467534843211657
47,OTRO CHEKE,Rels B,693977,https://open.spotify.com/track/1zzaawknHz9bMofpqN1wVS,2019,10,2019-10,0.0066370057909986005,1zzaawknHz9bMofpqN1wVS,0.849,0.623,0.521,150.017,0.005634817916557812,0.004134854607792128,0.003457880017110271,0.995663697748237
48,Velitas,Darell,684938,https://open.spotify.com/track/7q3NthaBqFI6s0WnAlnIvq,2019,10,2019-10,0.006550559272821721,7q3NthaBqFI6s0WnAlnIvq,0.819,0.622,0.596,165.951,0.005364908044440989,0.00407444786769511,0.0039041333266017454,1.0870718618840374
49,QUE PRETENDES,J Balvin,680551,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt,2019,10,2019-10,0.006508603207411612,25ZAibhr3bdlMCLmubZDVt,0.639,0.939,0.791,92.603,0.004158997449536021,0.0061115784117595036,0.005148305137062586,0.6027161828159375
50,ORGULLO,Rels B,637431,https://open.spotify.com/track/3Va0BMGnhr3XuQE7qNWCHJ,2019,10,2019-10,0.006096215347716176,66FcNbmyOuU02IguDLLDwA,0.597,0.955,0.828,105.516,0.0036394405625865566,0.005821885657068948,0.005047666307908994,0.64324825862962
51,Con Altura,ROSALÍA,625463,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,2019,10,2019-10,0.005981756676453768,2qG5sZ7Si6sdK74qLxedYM,0.882,0.746,0.689,97.963,0.005275909388632224,0.0044623904806345115,0.004121430350076646,0.5859908292954404
52,Qué Bonito Es Querer,Manuel Carrasco,616687,https://open.spotify.com/track/6uzGmmQ4CuG9HvZktEy0LF,2019,10,2019-10,0.005897825418181804,7Jcvu13qlP4km0uDX9p2pZ,0.746,0.427,0.384,134.044,0.0043997777619636256,0.0025183714535636304,0.0022647649605818127,0.7905681103547618
53,Si Se Da - Remix,Myke Towers,598524,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD,2019,10,2019-10,0.005724119465128738,6K5BsR04ijf3FHNzjbaagD,0.817,0.774,0.672,93.999,0.004676605603010179,0.004430468466009643,0.0038466082805665124,0.5380615056026362
54,Mirándote,Rvfv,577550,https://open.spotify.com/track/6wywJ7RutAY0JL7cMP7uFN,2019,10,2019-10,0.005523529878643301,2JL9vwiXScRaXcNZScScaV,0.665,0.961,0.823,190.893,0.003673147369297795,0.005308112213376212,0.004545865090123436,1.0544031891238557
55,Bésame,David Bisbal,571949,https://open.spotify.com/track/2qON8SpeBDBSoWCvDKuwbU,2019,10,2019-10,0.005469963450021915,0qlGn8vrV8LkGS0UjMSyLf,0.74,0.879,0.842,97.938,0.004047772953016217,0.004808097872569263,0.004605709224918452,0.5357172803682463
56,Nadie (feat. Sech & Sharo Towers) - Remix,Farruko,554620,https://open.spotify.com/track/6pNjmMB8FTMEcqGSgs7Mji,2019,10,2019-10,0.005304233644347929,6pNjmMB8FTMEcqGSgs7Mji,0.764,0.714,0.753,95.109,0.004052434504281818,0.0037872228220644216,0.003994087934193991,0.5044803576802872
57,Atrévete,Nicky Jam,553217,https://open.spotify.com/track/3KekO5WUfJsh7kYU9o2w50,2019,10,2019-10,0.00529081573694643,1q8NdCAQ9QUjpYiqzdd3mv,0.829,0.883,0.878,87.991,0.00438608624592859,0.004671790295723698,0.004645336217038966,0.46554416750965333
58,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,546030,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,2019,10,2019-10,0.005222081239088566,6osaMSJh9NguagEDQcZaKx,0.694,0.371,0.758,192.091,0.0036241243799274643,0.001937392139701858,0.003958337579229133,1.0031148072977618
59,Me Equivocaré,Antonio José,544689,https://open.spotify.com/track/4500Dr4dVfnQiMjaTC4oIq,2019,10,2019-10,0.005209256282691266,4AFoE3HNniPmO29rPWw3FG,0.564,0.726,0.729,80.51,0.0029380205434378736,0.003781920061233859,0.003797547830081933,0.4193972233194739
60,Que Tire Pa Lante,Daddy Yankee,542229,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1,2019,10,2019-10,0.005185729517040738,0iFROFTyditGLmb4CtqMBb,0.659,0.704,0.901,93.979,0.003417395751729847,0.0036507535799966797,0.004672342294853705,0.48734967428197157
61,I Don't Care (with Justin Bieber),Ed Sheeran,535118,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2019,10,2019-10,0.005117721862349313,3HVWdVOQ0ZA45FuZGSfvns,0.798,0.842,0.675,101.956,0.004083942046154752,0.004309121808098121,0.0034544622570857864,0.5217824501976865
62,"¿CÓMO TE VA, QUERIDA?",Rels B,522739,https://open.spotify.com/track/2p89F5HPntIfuJ1SnuPoeK,2019,10,2019-10,0.00499933249975261,2p89F5HPntIfuJ1SnuPoeK,0.929,0.933,0.547,141.97,0.004644379892270175,0.004664377222269186,0.002734634877364678,0.7097552349898781
63,SI NO TE VEO,Rels B,513475,https://open.spotify.com/track/1SyBiNHbjrxMa93higpFce,2019,10,2019-10,0.004910734143254036,1SyBiNHbjrxMa93higpFce,0.789,0.603,0.515,88.996,0.0038745692390274346,0.002961172688382184,0.0025290280837758287,0.4370356958130362
64,Presiento,Morat,513038,https://open.spotify.com/track/2V4hc5gplg7EXlrRUvD4rp,2019,10,2019-10,0.004906554795047011,0gYnWBpArbOOokGLDDhzyG,0.51,0.4,0.438,82.344,0.002502342945473976,0.0019626219180188045,0.002149071000230591,0.40402534804335105
65,Baila Conmigo (feat. Kelly Ruiz),Dayvi,511726,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG,2019,10,2019-10,0.004894007186700063,4Clmg1g8n2yBYG13Z1oSdG,0.745,0.556,0.972,128.031,0.003646035354091547,0.0027210679958052353,0.004756974985472461,0.6265846341203958
66,Soldadito de Hierro,Nil Moliner,502532,https://open.spotify.com/track/3DfUO7e24abpbIreUpUK4B,2019,10,2019-10,0.004806078291012683,1wWSi1N5mBif8926JR78Ju,0.716,0.412,0.344,81.86,0.003441152056365081,0.001980104255897225,0.0016532909321083627,0.3934255689022982
67,Hookah,Bad Gyal,493223,https://open.spotify.com/track/4piZ5m1vZGDkfyHga5U97m,2019,10,2019-10,0.00471704956684977,3qQ6WFhcAx6LOH1UHz1c0U,0.678,0.219,0.484,190.04,0.0031981596063241444,0.0010330338551400996,0.0022830519903552886,0.8964280996841303
68,11 PM,Maluma,492995,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d,2019,10,2019-10,0.0047148690373504535,7KbF6AdprOXEEHlsq11Z6d,0.777,0.68,0.712,95.692,0.0036634532420213024,0.0032061109453983085,0.003356986754593523,0.45117524792213953
69,Con Calma,Daddy Yankee,480203,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019,10,2019-10,0.004592529855967706,5w9c2J52mkdntKOmRLeM2m,0.737,0.656,0.86,93.989,0.0033846945038481994,0.003012699585514815,0.003949575676132227,0.43164728863254875
70,bad guy,Billie Eilish,478570,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019,10,2019-10,0.00457691229161514,2Fxmhks0bxGSBdJ92vM42m,0.701,0.562,0.425,135.128,0.0032084155164222128,0.0025722247078877086,0.0019451877239364344,0.6184690041413705
71,No Te Veo - Remix,Casper Magico,477955,https://open.spotify.com/track/0stKSegkdrfLTDvm5sIO38,2019,10,2019-10,0.004571030600202508,4NDIXOvmcKopGcRfs48IyV,0.712,0.283,0.695,175.912,0.0032545737873441853,0.0012936016598573095,0.0031768662671407427,0.8040991349428236
72,"Trueno: Bzrp Music Sessions, Vol. 16",Bizarrap,477466,https://open.spotify.com/track/7ouulWlZPefmEIGYWNyiPH,2019,10,2019-10,0.004566353938250025,7ouulWlZPefmEIGYWNyiPH,0.726,0.807,0.602,130.608,0.003315172959169518,0.0036850476281677703,0.002748945070826515,0.5964023551669593
73,Someone You Loved,Lewis Capaldi,475269,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019,10,2019-10,0.004545342432504411,7qEHsqek33rTcFNT9PFqLf,0.501,0.446,0.405,109.891,0.00227721655868471,0.002027222724896967,0.0018408636851642865,0.4994922252503422
74,Fuego,Estopa,469041,https://open.spotify.com/track/5Aax4WuBCyiVp4NDB3lg5j,2019,10,2019-10,0.004485779547759903,1eCNttxvk6L9sa3RZzvIUK,0.729,0.94,0.656,94.982,0.0032701332903169694,0.004216632774894309,0.0029426713833304967,0.4260683130053311
75,Rebota - Remix,Guaynaa,463003,https://open.spotify.com/track/3dWpRjCmaHbroNahuSeX11,2019,10,2019-10,0.004428033770931494,3dWpRjCmaHbroNahuSeX11,0.885,0.818,0.857,90.025,0.003918809887274372,0.0036221316246219616,0.00379482494168829,0.3986337402281077
76,Calma - Remix,Pedro Capó,450250,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019,10,2019-10,0.0043060675748578395,5iwz1NiezX7WWjnCgY5TH4,0.826,0.761,0.773,126.899,0.003556811816832575,0.0032769174244668157,0.00332859023536511,0.546435669181885
77,HIGHEST IN THE ROOM,Travis Scott,443929,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,2019,10,2019-10,0.004245615263607032,3eekarcy7kvN4yt5ZFzltW,0.598,0.0605,0.427,76.469,0.002538877927637005,0.00025685972344822544,0.0018128777175602027,0.3246579535927661
