Position,Track Name,Artist,Streams,URL,Year,Month,Track ID,Danceability,Energy,Valence,Stream %,Danceability_Stream%,Valence_Stream%,Energy_Stream%
123,Eu Mereço Ser Feliz - Ao Vivo,Mumuzinho,669606,https://open.spotify.com/track/1aqRJG36VbTp8E37W4cMGa,2019,1,2wmWa4cYBJkI2Ek236toHi,0.665,0.8220000000000001,0.9209999999999999,0.00012291215627248684,8.173658392120375e-05,0.00011320209592696038,0.0001010337924559842
124,Segue O Plano - Ao Vivo,George Henrique & Rodrigo,669521,https://open.spotify.com/track/4fPT1t2uhxDepW6OFMqvpD,2019,1,4fPT1t2uhxDepW6OFMqvpD,0.741,0.682,0.691,0.0001228965537640219,9.106634633914024e-05,8.492151865093914e-05,8.381544966706295e-05
125,Amor de Verdade,MC Kekel,668298,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j,2019,1,0nl6IxtXJ5IXHx6VorcEUs,0.638,0.7240000000000001,0.461,0.0001226720612010502,7.826477504627002e-05,5.6551820213684137e-05,8.881457230956035e-05
126,Medicina,Anitta,666820,https://open.spotify.com/track/4R5xvs5X0phd0EYWyGigju,2019,1,0OgX5NA7KFx8FCr5W0HYl9,0.662,0.461,0.912,0.0001224007611126837,8.102930385659661e-05,0.00011162949413476754,5.6426750872947185e-05
127,Acabou Acabou (Quando Eu Digo Que Acabou) - Ao Vivo,Gabriel Diniz,661578,https://open.spotify.com/track/5hJJOWPZtBq15zVfWWM8lZ,2019,1,42ubhcChUtTlHEdae8rwcE,0.659,0.935,0.705,0.0001214385452377059,8.002800131164819e-05,8.561417439258265e-05,0.00011354503979725502
128,Believer,Imagine Dragons,654038,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2019,1,0pqnGHJpmpxLKifKRmU6WP,0.7759999999999999,0.78,0.6659999999999999,0.00012005451095740592,9.316230050294698e-05,7.995630429763233e-05,9.364251854677661e-05
129,Piscininha Amor,Whadi Gama,651255,https://open.spotify.com/track/4Da1U4No5kamKMoJ82RGan,2019,1,4Da1U4No5kamKMoJ82RGan,0.8,0.7,0.8079999999999999,0.00011954366647437211,9.563493317949769e-05,9.659128251129266e-05,8.368056653206048e-05
130,A Culpa É Dele - Ao Vivo | Acústico,Marília Mendonça,648574,https://open.spotify.com/track/6yxYagNp6Gapd7jXmWzgVc,2019,1,6yxYagNp6Gapd7jXmWzgVc,0.838,0.602,0.7290000000000001,0.00011905154500149621,9.976519471125383e-05,8.678857630609075e-05,7.166903009090071e-05
131,Respeita o Nosso Fim - Ao Vivo,Gusttavo Lima,645018,https://open.spotify.com/track/1F46LaY3gYpvL2r534FeWs,2019,1,1F46LaY3gYpvL2r534FeWs,0.79,0.917,0.754,0.0001183988094708932,9.353505948200563e-05,8.927270234105347e-05,0.00010857170828480907
132,Ainda Sou Tão Seu - Ao Vivo,Felipe Araújo,640485,https://open.spotify.com/track/07PHNpknqZFw6N3GzNQWB8,2019,1,285Fr6XuKV7QdGtPPU587E,0.725,0.6779999999999999,0.604,0.00011756673687240515,8.523588423249374e-05,7.10103090709327e-05,7.971024759949068e-05
133,Troca de Favor - Ao Vivo,Marcos & Belutti,637645,https://open.spotify.com/track/1r62NEaZiAwJllEGCySaIq,2019,1,3s1sNUHp0uJCTUHzwfpWen,0.68,0.632,0.578,0.00011704542953075371,7.959089208091253e-05,6.765225826877564e-05,7.397271146343634e-05
134,Largado As Traças - Acústico,Zé Neto & Cristiano,634590,https://open.spotify.com/track/74gguwbBvfBTurNJUWFOsC,2019,1,74gguwbBvfBTurNJUWFOsC,0.799,0.743,0.669,0.00011648465702063216,9.30712409594851e-05,7.792823554680292e-05,8.65481001663297e-05
135,Novinha Você É uma Flor,MC Alexandre,634509,https://open.spotify.com/track/4kiauw5SBqEsu5GuGD09aM,2019,1,4kiauw5SBqEsu5GuGD09aM,0.86,0.469,0.769,0.00011646978874785971,0.00010016401832315935,8.956526754710411e-05,5.46243309227462e-05
136,Carrinho Na Areia - Ao Vivo,Gusttavo Lima,632870,https://open.spotify.com/track/126x7SdXVva2Dqh2is2CEe,2019,1,126x7SdXVva2Dqh2is2CEe,0.84,0.821,0.853,0.00011616893567287142,9.758190596521199e-05,9.909210212895932e-05,9.537469618742743e-05
137,Poesia Acústica #3: Capricorniana,Pineapple StormTv,631011,https://open.spotify.com/track/1YUWhlQjFv7MQpcbb77zTL,2019,1,1YUWhlQjFv7MQpcbb77zTL,0.727,0.585,0.565,0.00011582769963479746,8.420673763449775e-05,6.544265029366056e-05,6.775920428635651e-05
138,Zé da Recaída,Gusttavo Lima,629940,https://open.spotify.com/track/4iGwWeV7XVIWO9Yy5QExOr,2019,1,7uU04pPMnKELpv8mIJ3yLa,0.8370000000000001,0.8809999999999999,0.7559999999999999,0.00011563110802813947,9.678323741955275e-05,8.741711766927343e-05,0.00010187100617279086
139,Próximo amor,Alok,629895,https://open.spotify.com/track/66toMgjEVAujGwyc1PEDvx,2019,1,66toMgjEVAujGwyc1PEDvx,0.642,0.7440000000000001,0.348,0.00011562284787659921,7.422986833677669e-05,4.023675106105652e-05,8.602339882018983e-05
140,Shape of You,Ed Sheeran,629685,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2019,1,7qiZfU4dY1lWllzX7mPBI3,0.825,0.652,0.9309999999999999,0.0001155843005027447,9.535704791476438e-05,0.0001076089837680553,7.536096392778955e-05
141,Deus Me Livre Quem Me Dera,Israel & Rodolffo,625210,https://open.spotify.com/track/4b08wlmxdHRHS1jLS4wcmd,2019,1,4b08wlmxdHRHS1jLS4wcmd,0.662,0.742,0.789,0.00011476287432179744,7.59730228010299e-05,9.054790783989819e-05,8.51540527467737e-05
142,A Morte do Autotune,Matuê,614803,https://open.spotify.com/track/4MF0VMffyxHsy3GZwwUnAs,2019,1,4MF0VMffyxHsy3GZwwUnAs,0.615,0.529,0.35,0.00011285257660892185,6.940433461448693e-05,3.9498401813122644e-05,5.969901302611966e-05
143,Casa da Mãe Joana - Ao Vivo,Marília Mendonça,608997,https://open.spotify.com/track/4y17a6dAJ8P1jeZpd2LCrC,2019,1,5zweis4XXFug8uxTRnqH1W,0.757,0.684,0.626,0.00011178683350130624,8.462263296048882e-05,6.99785577718177e-05,7.646219411489347e-05
144,Anti-Amor - Ao Vivo,Gustavo Mioto,603216,https://open.spotify.com/track/7JdZZfozlODQ08ATf8xIZ6,2019,1,7JdZZfozlODQ08ATf8xIZ6,0.643,0.541,0.499,0.00011072567936676855,7.119661183283217e-05,5.525211400401751e-05,5.990259253742179e-05
145,N,Nando Reis,601395,https://open.spotify.com/track/7iNcOVH9n4EEY2rwWAQOsA,2019,1,2MnLkFqY9Rpg9s3Zv6ZJdK,0.727,0.546,0.69,0.00011039141856777302,8.025456129877098e-05,7.617007881176337e-05,6.027371453800407e-05
146,Anos Luz,Matuê,596389,https://open.spotify.com/track/0g5Bqcm6EcbcUXkiCnHxzk,2019,1,6hwmqR7uQhytLnJzt1RVPF,0.838,0.6409999999999999,0.915,0.00010947252259865078,9.173797393766936e-05,0.00010016735817776547,7.017188698573513e-05
147,Poesia Acústica #2: Sobre Nós,Delacruz,595465,https://open.spotify.com/track/6HaTYIUKd8SzdvGOfutBRD,2019,1,6HaTYIUKd8SzdvGOfutBRD,0.61,0.6409999999999999,0.802,0.00010930291415369094,6.667477763375148e-05,8.766093715126014e-05,7.006316797251588e-05
148,Devagarinho,Luísa Sonza,594157,https://open.spotify.com/track/0aZfIiaO3b2HTNxZ3sv1cg,2019,1,6Z31EC25RDuY3EdasdaYfg,0.639,0.485,0.258,0.00010906281908225429,6.96911413935605e-05,2.8138207323221606e-05,5.289546725489333e-05
149,Ocean,Alok,593087,https://open.spotify.com/track/4nraNqonMyfc0U3o8VeXVu,2019,1,6NicJHPX0N3mPRjmDYs1TT,0.727,0.48200000000000004,0.48700000000000004,0.0001088664110345194,7.91458808220956e-05,5.301794217381096e-05,5.247361011863836e-05
150,Giant (with Rag'n'Bone Man),Calvin Harris,585964,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd,2019,1,5itOtNx0WxtJmi1TQ3RuRd,0.807,0.887,0.606,0.00010755892082515909,8.68000491059034e-05,6.51807060200464e-05,9.540476277191612e-05
151,Calma - Remix,Pedro Capó,578696,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019,1,5iwz1NiezX7WWjnCgY5TH4,0.826,0.773,0.7609999999999999,0.00010622481457194685,8.774169683642809e-05,8.083708388925154e-05,8.211178166411492e-05
152,rockstar (feat. 21 Savage),Post Malone,576976,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2019,1,0e7ipj03S05BNilyu5bRzt,0.585,0.52,0.129,0.00010590909322418611,6.195681953614887e-05,1.3662273025920009e-05,5.5072728476576774e-05
153,Apelido Carinhoso,Gusttavo Lima,574433,https://open.spotify.com/track/6wXYGqXCLtEHx4VDb2TPcM,2019,1,6wXYGqXCLtEHx4VDb2TPcM,0.708,0.82,0.654,0.00010544230288270032,7.465315044095183e-05,6.895926608528601e-05,8.646268836381426e-05
154,Apenas Mais uma de Amor,Lulu Santos,563784,https://open.spotify.com/track/6YNCE5qtrTa7YcnAOAEsDQ,2019,1,6YNCE5qtrTa7YcnAOAEsDQ,0.39,0.355,0.262,0.00010348758391043049,4.036015772506789e-05,2.7113746984532788e-05,3.673809228820282e-05
155,12 Horas (Ao Vivo),Dilsinho,563532,https://open.spotify.com/track/7B826fTyDa3DkjnKpOgXFo,2019,1,7B826fTyDa3DkjnKpOgXFo,0.578,0.58,0.348,0.00010344132706180508,5.978908704172333e-05,3.599758181750816e-05,5.999596969584694e-05
156,Plaqtudum,Recayd Mob,563476,https://open.spotify.com/track/6TLHo63Z3wqHkW6adVeEwZ,2019,1,6TLHo63Z3wqHkW6adVeEwZ,0.89,0.74,0.0683,0.00010343104776211054,9.205363250827839e-05,7.06434056215215e-06,7.65389753439618e-05
157,Algo Parecido,Skank,562752,https://open.spotify.com/track/2QkXuBmYljpYwgcyqbA1C2,2019,1,1xd17oTRJ5sFIHySHLnad9,0.5489999999999999,0.629,0.611,0.00010329815110177405,5.6710684954873945e-05,6.311517032318394e-05,6.497453704301588e-05
158,Santo Forte (Ao Vivo) (feat. Luan Santana),Dilsinho,559957,https://open.spotify.com/track/08qhlblL5nfKeBDTQrzi8E,2019,1,1ekX8JX7LF3AyxI0nyOzvB,0.583,0.6829999999999999,0.779,0.00010278510391166284,5.992371558049943e-05,8.006959594718535e-05,7.020222597166571e-05
159,Trevo (Tu),ANAVITÓRIA,555582,https://open.spotify.com/track/2vRBYKWOyHtFMtiK60qRz7,2019,1,2vRBYKWOyHtFMtiK60qRz7,0.6759999999999999,0.374,0.2,0.00010198203362302724,6.89398547291664e-05,2.039640672460545e-05,3.814128057501219e-05
160,Derreter a Aliança - Ao Vivo,Zé Neto & Cristiano,550991,https://open.spotify.com/track/2p8yzBihO2pDFXGPHS3Okh,2019,1,5LrxVF7fpZZdbB7zy6MnIg,0.682,0.904,0.775,0.00010113931460699843,6.897701256197293e-05,7.838296882042378e-05,9.142994040472659e-05
161,Rabetão no Chão,Mc Th,547836,https://open.spotify.com/track/4aC48Yffpsw01b7sBJxase,2019,1,4aC48Yffpsw01b7sBJxase,0.935,0.35,0.5820000000000001,0.00010056018620456522,9.402377410126848e-05,5.8526028371056964e-05,3.519606517159783e-05
162,Pirata e tesouro - Ao vivo,Ferrugem,540972,https://open.spotify.com/track/3Cabw7y9EoR68v7dBS76HQ,2019,1,3Cabw7y9EoR68v7dBS76HQ,0.5820000000000001,0.777,0.583,9.930023775629213e-05,5.779273837416202e-05,5.7892038611918303e-05,7.715628473663899e-05
163,Estranho - Ao Vivo | Acústico,Marília Mendonça,533956,https://open.spotify.com/track/0rOYqGZFzJzVGcZyXrN3fO,2019,1,0rOYqGZFzJzVGcZyXrN3fO,0.7390000000000001,0.504,0.391,9.80123883517053e-05,7.243115499191023e-05,3.8322843845516775e-05,4.939824372925947e-05
164,Vou Morrer Sozinho,Jão,528336,https://open.spotify.com/track/1XVN2BVHfKUUcMH0jxSRZ5,2019,1,60XBSFn1gU3MRAwvolqXuv,0.8140000000000001,0.6459999999999999,0.753,9.69807872037894e-05,7.894236078388458e-05,7.302653276445342e-05,6.264958853364794e-05
165,Vai malandra (feat. Tropkillaz & DJ Yuri Martins),Anitta,524786,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7,2019,1,6u0EAxf1OJTLS7CvInuNd7,0.8759999999999999,0.55,0.557,9.632915302672509e-05,8.438433805141116e-05,5.365533823588588e-05,5.29810341646988e-05
166,Trincadinho - Ao Vivo,Jorge & Mateus,524761,https://open.spotify.com/track/5qjMyKkmosPBws5cImS9Zz,2019,1,5qjMyKkmosPBws5cImS9Zz,0.711,0.792,0.845,9.632456405364717e-05,6.848676504214313e-05,8.139425662533185e-05,7.628905473048856e-05
167,Thunder,Imagine Dragons,521774,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,2019,1,1zB4vmk8tFRmM9UULNzbLB,0.605,0.8220000000000001,0.28800000000000003,9.577627355029755e-05,5.7944645497930016e-05,2.7583566782485698e-05,7.87280968583446e-05
168,Sobe Balão Desce Princesa,MC Kevin o Chris,520962,https://open.spotify.com/track/0uwACgfVjhpqvVFcmZFV6p,2019,1,0uwACgfVjhpqvVFcmZFV6p,0.682,0.401,0.6759999999999999,9.562722370472679e-05,6.521776656662368e-05,6.46440032243953e-05,3.834651670559545e-05
169,Beber Com Emergência - Ao Vivo,Jefferson Moraes,518921,https://open.spotify.com/track/1IcbQvHb9B7MikgQjfJtAl,2019,1,1IcbQvHb9B7MikgQjfJtAl,0.725,0.7929999999999999,0.647,9.525257994264559e-05,6.905812045841805e-05,6.16284192228917e-05,7.553529589451794e-05
