,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
139,"Porto Cervo",Lazza,331092,https://open.spotify.com/track/7imppCsqBzOEkpqm1jXCZP
140,"Allenamento #2","Capo Plaza",329271,https://open.spotify.com/track/3RsSxNSorUqe9K4qEGTlGC
141,Grande,Izi,328609,https://open.spotify.com/track/1hPcG0pidJ4vTiFz0qt0qP
142,"Colpa Delle Favole",Ultimo,328250,https://open.spotify.com/track/1C5zFIXqqJt6POOhcHfSmn
143,"In My Mind",Dynoro,324022,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
144,Ipocondria,Ultimo,323126,https://open.spotify.com/track/6YrDRkcDktxgsPcH8x77xm
145,Nightmare,Halsey,322565,https://open.spotify.com/track/340UVheS8z3ncW9TTUhAbc
146,"Pa Mí - Remix",Dalex,320488,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
147,"NUNN'A VOGLIO 'NCUNTRÀ",LIBERATO,319995,https://open.spotify.com/track/67m3Cb8CA9CxwpzDwB8x97
148,"when the party's over","Billie Eilish",319725,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
149,scuol4,"tha Supreme",316403,https://open.spotify.com/track/6ukVfkwkTlQvfvD477n0qr
150,"11 PM",Maluma,315555,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
151,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",314352,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
152,"Money Rain","Boro Boro",313383,https://open.spotify.com/track/1f1mvHcJwPPponfS45uRp1
153,"Just You and I","Tom Walker",312524,https://open.spotify.com/track/03x2rVJRFUrvwlfxoHd9Mo
154,"7 miliardi","Massimo Pericolo",306112,https://open.spotify.com/track/67vjEOTkBppbVLUUq5mEJz
155,"Il ballo delle incertezze",Ultimo,306034,https://open.spotify.com/track/0Wq6iAraiUpSbBSPmv4gLu
156,"Avec moi (feat. Biondo)","Emma Muscat",300473,https://open.spotify.com/track/3rb2w73IRpXuOkRI0VfSwh
157,Mammà,Anthony,299582,https://open.spotify.com/track/67r86uxegtwPsl9dLoU1QP
158,Sopra,Gazzelle,298393,https://open.spotify.com/track/3Cbaa4ZmODhKEGSkMsbkOO
159,"Si Se Da","Myke Towers",296995,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ
160,"Bella e rovinata",Irama,296725,https://open.spotify.com/track/5uPQRVuGquShCnqzuOTq4B
161,"Keanu Reeves (feat. Achille Lauro)",Gemitaiz,296302,https://open.spotify.com/track/1MGXWglFoINJdrcp2W0U0w
162,"MIA (feat. Drake)","Bad Bunny",294410,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
163,"Benvenuti In Italy","Rocco Hunt",294232,https://open.spotify.com/track/23i7fgvPzB649jyXtiS8Ld
164,"Quando Fuori Piove",Ultimo,291758,https://open.spotify.com/track/2p0qsfmL5oCtpZ72tuMwHN
165,"La mia malattia","Emis Killa",291491,https://open.spotify.com/track/2y1Ul8iwJ6w9ft9R5Ik6Ez
166,"Gang Shit (feat. Capo Plaza)","Dark Polo Gang",290852,https://open.spotify.com/track/6iY75XEmQ6o6F2gSLjgAmD
167,"Baila Baila Baila - Remix",Ozuna,289593,https://open.spotify.com/track/7mWFF4gPADjTQjC97CgFVt
168,"Questa nostra stupida canzone d'amore",Thegiornalisti,288025,https://open.spotify.com/track/1Kw6V4wiZKTVwLZ5YcYJR3
169,"Fotografia (feat. Francesca Michielin & Fabri Fibra)","Carl Brave",287228,https://open.spotify.com/track/3fw3W15QK6a9UxJGgndtYu
170,"Dove Gli Occhi Non Arrivano",Rkomi,287187,https://open.spotify.com/track/5sMechyaVyijGsbp01E9x2
171,"Amore e Capoeira","Takagi & Ketra",283800,https://open.spotify.com/track/5Vwqy3CS2aCB6jcgm1qWfk
172,Arcobaleno,MamboLosco,281630,https://open.spotify.com/track/7gsrnKtbjaNaLmThaEaDi9
173,"Guarda Come Flexo 2",MamboLosco,280673,https://open.spotify.com/track/6PX2GtCt8YJzOQ4ulJM41k
174,"Bohemian Rhapsody - Remastered 2011",Queen,278841,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
175,"Girls Like You (feat. Cardi B)","Maroon 5",278241,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
176,"Thoiry Remix (Samba Trap Vol. 3 - Mitraglia Rec) (feat. Gemitaiz, Quentin40 & Puritano)","Achille Lauro",277255,https://open.spotify.com/track/2l9XbXBbKoEfc1JdCvSz4n
177,"NOVE MAGGIO",LIBERATO,277172,https://open.spotify.com/track/46JLRSeb7pY1Dv4e3lszdt
178,"Otro Trago",Sech,275190,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
179,"El Party","Jake La Furia",273783,https://open.spotify.com/track/19LRRuiMQ8a9jhqSf8jVip
180,"Giovane fuoriclasse","Capo Plaza",273434,https://open.spotify.com/track/60muwbD6E61lEYQSnEYlLc
181,"lovely (with Khalid)","Billie Eilish",273311,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
182,"Peace & Love","Charlie Charles",272697,https://open.spotify.com/track/4BGmYEDOK1swwoxTtfmVZD
183,"Rescue Me",OneRepublic,271788,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
184,"Sogni appesi",Ultimo,270731,https://open.spotify.com/track/2HgBmx6tfhRO417ahshpeQ
185,"Chi Vuole Essere Milionario? (feat. Fabri Fibra)",Clementino,268161,https://open.spotify.com/track/3gyF5ZKSbcCOaMIRmY9X6f
186,"Ngopp'A Luna","Rocco Hunt",266913,https://open.spotify.com/track/5290vWQUgvvVu9TtFRSSjw
187,BINGO,MamboLosco,266707,https://open.spotify.com/track/2fXOb3Dr8di7hbcKFbYNPt
188,Panamera,NDG,266393,https://open.spotify.com/track/0Zvdpp7GLZYT3OVtx4myHl
189,"Without Me",Halsey,266076,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
190,Torino,"CHA CHA",265770,https://open.spotify.com/track/7q5RKpweeZKktiy5dGZ6SF
191,"SPARARE ALLA LUNA (feat. Coez)",Salmo,264320,https://open.spotify.com/track/4spkZ6gRKh827yp6JI6TN1
192,"We Can Do Better","Matt Simons",264212,https://open.spotify.com/track/6VTuTbQfToaZPO1y3DP7jM
193,"HO PAURA DI USCIRE",Salmo,261985,https://open.spotify.com/track/4Nc1FDBI1NUiN48MjTiXEi
194,"Trap Phone (feat. Capo Plaza)","Guè Pequeno",260366,https://open.spotify.com/track/4dcMymOM4uDaH0NrwdktgN
195,"L'altra dimensione",Måneskin,259967,https://open.spotify.com/track/36ONZ2CvV8KsLPapNPGTqa
196,"Nuovi Jeans",Nashley,259082,https://open.spotify.com/track/0N1pKkjhVwKZWFLF47R1tv
197,"Dancing With A Stranger (with Normani)","Sam Smith",257817,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
198,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",257394,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
199,Cenere,Nashley,257101,https://open.spotify.com/track/45xyKCey4BM3fMeFEsF1Hp
200,ARSENICO,AIELLO,256639,https://open.spotify.com/track/3jWXXk597CC7e8fT1ElB7I
