Position,Track Name,Artist,Streams,URL,Year,Month,yyyy-mm,Stream %,Track ID
170,Fuck it I love you,Lana Del Rey,1641437,https://open.spotify.com/track/28aEiMfveru430xmXhDCy3,2019,08,2019-08,0.002744334415120759,7MtVPRGtZl6rPjMfLoI3Lh
171,Mac 10,Trippie Redd,1639819,https://open.spotify.com/track/2KEux6D75xjj6fdabXpeAu,2019,08,2019-08,0.00274162926525289,4e34Qq2lkp92egwgjacVcT
172,Congratulations,Post Malone,1636975,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2019,08,2019-08,0.002736874354113076,3a1lNhkSLSkpJE4MSHpDu9
173,QUE PRETENDES,J Balvin,1634394,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt,2019,08,2019-08,0.0027325591552200164,25ZAibhr3bdlMCLmubZDVt
174,No Way!,Bazzi,1630068,https://open.spotify.com/track/0yYwS7CXKIPC4kWPvZQfsT,2019,08,2019-08,0.002725326473929286,2ldBp6eNIE4wk8C3j0bz8n
175,goosebumps,Travis Scott,1627924,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2019,08,2019-08,0.0027217418995679073,6gBFPUFcJLzWGx4lenP6h2
176,Tequila,Dan + Shay,1622186,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y,2019,08,2019-08,0.0027121484818041046,42fw0rxRO2xbesF6mJfd4Y
177,Leave Me Alone,Flipp Dinero,1617598,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g,2019,08,2019-08,0.002704477760176303,6V7g6qM8wheMivMWrzbPTM
178,Call You Mine,The Chainsmokers,1611743,https://open.spotify.com/track/1SNiXDwSilLujcYdvfqVpT,2019,08,2019-08,0.002694688728979533,2oejEp50ZzPuQTQ6v54Evp
179,Taste (feat. Offset),Tyga,1605743,https://open.spotify.com/track/2toVe5hfuIi97ytDPDbQFt,2019,08,2019-08,0.002684657270878659,5IaHrVsrferBYDm0bDyABy
180,All For Us - from the HBO Original Series Euphoria,Labrinth,1600185,https://open.spotify.com/track/10hMM5nsZQf66ldBlgWBfG,2019,08,2019-08,0.0026753647968578826,10hMM5nsZQf66ldBlgWBfG
181,Adicto (with Anuel AA & Ozuna),Tainy,1591617,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq,2019,08,2019-08,0.002661039874689834,3jbT1Y5MoPwEIpZndDDwVq
182,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,1589544,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e,2019,08,2019-08,0.0026575740059159823,7iDa6hUg2VgEL1o1HjmfBn
183,IF YOU PRAY RIGHT,BROCKHAMPTON,1585335,https://open.spotify.com/track/56IGGA6VwAbIni6KoN7VC5,2019,08,2019-08,0.002650536938058219,56IGGA6VwAbIni6KoN7VC5
184,ST. PERCY,BROCKHAMPTON,1581583,https://open.spotify.com/track/3wE9jU1zReHLMHLgAsWIYX,2019,08,2019-08,0.0026442639329258056,3wE9jU1zReHLMHLgAsWIYX
185,Fuck Love (feat. Trippie Redd),XXXTENTACION,1580699,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,2019,08,2019-08,0.00264278596476561,7AQim7LbvFVZJE3O8TYgf2
186,bad guy (with Justin Bieber),Billie Eilish,1572932,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT,2019,08,2019-08,0.0026298002422540287,3yNZ5r3LKfdmjoS3gkhUCT
187,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,1572145,https://open.spotify.com/track/4wuCQX7JvAZLlrcmH4AeZF,2019,08,2019-08,0.0026284844493331305,543bCW2ruMPmxUBWirQ3MR
188,comethru,Jeremy Zucker,1563924,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP,2019,08,2019-08,0.0026147396798252495,18uwL0vNUanqZH0ro2QcOP
189,Homicide (feat. Eminem),Logic,1554891,https://open.spotify.com/track/7M2tXmeS15NAzEn7ABFeBg,2019,08,2019-08,0.0025996373196543834,7M2tXmeS15NAzEn7ABFeBg
190,Young Dumb & Broke,Khalid,1546918,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2019,08,2019-08,0.0025863071837480055,5Z3GHaZ6ec9bsiI5BenrbY
191,Ric Flair Drip (& Metro Boomin),Offset,1541187,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,2019,08,2019-08,0.002576725469351987,7sO5G9EABYOXQKNPNiE9NR
192,Shotta Flow,NLE Choppa,1540501,https://open.spotify.com/track/4dAMdQ6g4kGmnc1MDHsg77,2019,08,2019-08,0.0025755785393091206,67XyC1GdSkKb9sbRRkUDXS
193,"Hey Look Ma, I Made It",Panic! At The Disco,1538769,https://open.spotify.com/track/22oEJW6r2rMb9z4IntfyEa,2019,08,2019-08,0.0025726827917373347,22oEJW6r2rMb9z4IntfyEa
194,Armed And Dangerous,Juice WRLD,1535435,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,2019,08,2019-08,0.0025671086448526156,5wujBwqG7INdStqGd4tRMX
195,Best Part (feat. Daniel Caesar),H.E.R.,1535341,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,2019,08,2019-08,0.0025669514853423688,4OBZT9EnhYIV17t4pGw7ig
196,La La Land (feat. YG),Bryce Vine,1521892,https://open.spotify.com/track/4cEONREpY8NQJMuGQP95Kl,2019,08,2019-08,0.002544465972009259,4oM9DGUTrRaXJDypxxHztZ
