,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
179,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake",146112,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY
180,"Phir Bhi Tumko Chaahunga",Mithoon,145629,https://open.spotify.com/track/35P2Xal9x3GAdOHytyEUFe
181,Fakira,Vishal-Shekhar,145612,https://open.spotify.com/track/3gCljMiGFfcum5sOHTMfwZ
182,Manjha,"Vishal Mishra",145040,https://open.spotify.com/track/0UZLaEOSIc5kg0cc7eszqC
183,"Alone, Pt. II","Alan Walker",144837,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
184,Yaari,Nikk,144726,https://open.spotify.com/track/04UzZSWfw8hkK832P27QLq
185,"In Your Eyes","The Weeknd",144583,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
186,"Breaking Me",Topic,144246,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
187,"Gaddi Pichhe Naa","Khan Bhaini",144216,https://open.spotify.com/track/0KMxACWz7WJYy9wj7YVKKr
188,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",144146,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
189,Hawayein,Pritam,143450,https://open.spotify.com/track/0l6g8Z8mqGbGXFOjigYetD
190,"Say So","Doja Cat",142657,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
191,Pal,Javed-Mohsin,142419,https://open.spotify.com/track/5G7pZ8G8NFvS1MQ9H4L7dC
192,"Dilbar (From ""Satyameva Jayate"")","Neha Kakkar",142152,https://open.spotify.com/track/2a6vHSWc5vuPJrypTjCfRx
193,"We are Bulletproof : the Eternal",BTS,141659,https://open.spotify.com/track/44WLOqH7QayQOQdeUHeKUK
194,"Naah Goriye (From ""Bala"")","B Praak",141061,https://open.spotify.com/track/1CM4rFDU9q4EoLy2K44qE6
195,"Morni Banke (From ""Badhaai Ho"")","Guru Randhawa",141032,https://open.spotify.com/track/5x3K3Ld54TtkYKdQvrFOV3
196,"Psycho Saiyaan (From ""Saaho"")","Sachet Tandon",140350,https://open.spotify.com/track/3ZjMdVOWxQ53FKrmkgCv95
197,"O Saathi","Atif Aslam",140233,https://open.spotify.com/track/6fScgF2Y63ScU73nYju0ny
198,Duniya,"Kulbir Jhinjer",140185,https://open.spotify.com/track/1mvxDNDKOUYxUw1UTbDr3F
199,changes,XXXTENTACION,140131,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
200,"Something Just Like This","The Chainsmokers",140110,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
