,Position,Track Name,Artist,Streams,URL,Year,Month,Track ID,Danceability,Energy,Valence,Stream %,Danceability_Stream%,Valence_Stream%,Energy_Stream%
856,58,Piece Of Your Heart,MEDUZA,76631,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,2019,5,1DFD5Fotzgn6yYXkYsKiGs,0.677,0.7440000000000001,0.631,0.00019192245278011662,0.00012993150053213897,0.00012110306770425359,0.00014279030486840679
857,59,Vibes,SIX60,76227,https://open.spotify.com/track/5EKITWJXROxWdc0bcRrMLy,2019,5,2IZzKwuk34ndrAHSTSHTsB,0.55,0.591,0.0713,0.0001909106341829018,0.000105000848800596,1.3611928217240899e-05,0.00011282818480209496
858,60,"Jealous (feat. Chris Brown, Lil Wayne & Big Sean)",DJ Khaled,75273,https://open.spotify.com/track/6Dq8FZrvx9S28iyaKSwn9x,2019,5,6Dq8FZrvx9S28iyaKSwn9x,0.614,0.685,0.61,0.00018852133977264706,0.0001157521026204053,0.0001149980172613147,0.00012913711774426324
859,61,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,75223,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny,2019,5,3y3brCCecHC3Db18aIOnny,0.591,0.705,0.27,0.00018839611469873433,0.00011134210378695198,5.0866950968658275e-05,0.0001328192608626077
860,62,Be Alright,Dean Lewis,74521,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,2019,5,3EPXxR3ImUwfayaurPi3cm,0.5529999999999999,0.586,0.44299999999999995,0.00018663795466099972,0.00010321078892753284,8.268061391482287e-05,0.00010936984143134583
861,63,Better Now,Post Malone,74303,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2019,5,7dt6x5M1jzdTEt8oCbisTK,0.68,0.578,0.341,0.00018609197333874025,0.00012654254187034338,6.345736290851043e-05,0.00010756116058979185
862,64,"thank u, next",Ariana Grande,72642,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019,5,3e9HZxeyfWwjeyPAMmWSSQ,0.7170000000000001,0.653,0.41200000000000003,0.0001819319963833596,0.00013044524140686886,7.495598250994416e-05,0.00011880159363833383
863,65,rockstar (feat. 21 Savage),Post Malone,72164,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2019,5,0e7ipj03S05BNilyu5bRzt,0.585,0.52,0.129,0.000180734844676754,0.00010572988413590108,2.3314794963301266e-05,9.398211923191207e-05
864,66,Murder On My Mind,YNW Melly,71408,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,2019,5,7eBqSVxrzQZtK2mmgRG6lC,0.759,0.73,0.74,0.00017884144155919362,0.00013574065414342795,0.00013234266675380327,0.00013055425233821134
865,67,I Fall Apart,Post Malone,71200,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2019,5,75ZvA4QfFiZvzhj2xkaWAh,0.556,0.5379999999999999,0.29100000000000004,0.0001783205052517167,9.914620091995449e-05,5.1891267028249564e-05,9.593643182542357e-05
866,68,Bohemian Rhapsody - Remastered 2011,Queen,71043,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,2019,5,7tFiyTwD0nx5a1eklYtX2J,0.392,0.402,0.228,0.00017792729851963076,6.974750101969526e-05,4.0567424062475815e-05,7.152677400489157e-05
867,69,Body (feat. brando),Loud Luxury,70620,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,2019,5,0BrDfbNc3HiIHPGfTT8DRc,0.752,0.763,0.593,0.00017686789439432912,0.0001330046565845355,0.00010488266137583716,0.0001349502034228731
868,70,Falling Like The Stars,James Arthur,70161,https://open.spotify.com/track/15xWRPHQMeqgdkGzInx3PY,2019,5,15xWRPHQMeqgdkGzInx3PY,0.29600000000000004,0.35100000000000003,0.19,0.00017571832821581032,5.2012625151879864e-05,3.3386482361003965e-05,6.167713320374943e-05
869,71,Pop Out (feat. Lil Tjay),Polo G,70030,https://open.spotify.com/track/5AjINjwKyRvQJhSe2zpPHi,2019,5,6uFn47ACjqYkc0jADwEdj1,0.772,0.639,0.261,0.000175390238522159,0.00013540126413910675,4.57768522542835e-05,0.0001120743624156596
870,72,Who Do You Love,The Chainsmokers,68745,https://open.spotify.com/track/5QiNbIilmMiMBXvaAlf7lN,2019,5,2fVHrSxsQbJUuj9MW9zG1e,0.51,0.846,0.475,0.00017217195412260204,8.780769660252704e-05,8.178167820823597e-05,0.0001456574731877213
871,73,ocean eyes,Billie Eilish,68344,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,2019,5,7hDVYcQq6MxkdJGweuCtl9,0.511,0.363,0.16899999999999998,0.000171167649029822,8.746666865423904e-05,2.8927332686039917e-05,6.213385659782538e-05
872,74,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,68334,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY,2019,5,3gdewACMIVMEWVbyb8O9sY,0.601,0.532,0.341,0.00017114260401503945,0.0001028567050130387,5.8359627969128454e-05,9.104786533600099e-05
873,75,i love you,Billie Eilish,67671,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc,2019,5,6CcJMwBtXByIz4zQLzFkKc,0.42100000000000004,0.131,0.12,0.00016948211953495676,7.13519723242168e-05,2.033785434419481e-05,2.2202157659079336e-05
874,76,Always Remember Us This Way,Lady Gaga,67518,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk,2019,5,2rbDhOo9Fh61Bbu23T2qCk,0.5529999999999999,0.502,0.29600000000000004,0.00016909893080878382,9.351170873725745e-05,5.005328351940002e-05,8.488766326600947e-05
875,77,Get You The Moon (feat. Snøw),Kina,66874,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa,2019,5,4ZLzoOkj0MPWrTLvooIuaa,0.498,0.235,0.0895,0.00016748603185678796,8.34080438646804e-05,1.4989999851182522e-05,3.935921748634517e-05
876,78,SICKO MODE,Travis Scott,66803,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019,5,2xLMifQCjDGFmkHkpNLD9h,0.8340000000000001,0.73,0.446,0.00016730821225183188,0.0001395350490180278,7.461946266431701e-05,0.00012213499494383726
877,79,I THINK,"Tyler, The Creator",66536,https://open.spotify.com/track/4f8Mh5wuWHOsfXtzjrJB3t,2019,5,2gTdDMpNxIRFSiu7HutMCg,0.628,0.7440000000000001,0.27699999999999997,0.00016663951035713795,0.00010464961250428264,4.615914436892721e-05,0.00012397979570571066
878,80,Pure Water (with Migos),Mustard,66060,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp,2019,5,3j84U36KvLeXNDPv4t5pI8,0.682,0.5589999999999999,0.13699999999999998,0.00016544736765348883,0.0001128351047396794,2.266628936852797e-05,9.248507851830025e-05
879,81,Evil Spider,BENEE,64101,https://open.spotify.com/track/3NqoZnyv3qLAM0y3CjB8l2,2019,5,0jeJE3TUJ5FrRuVLr7w4JQ,0.826,0.635,0.5379999999999999,0.00016054104925758837,0.000132606906686768,8.637108450058253e-05,0.00010194356627856862
880,82,Bright Blue Skies,Mitch James,63986,https://open.spotify.com/track/5zxwumO0laRosoeOvbVSvc,2019,5,5zxwumO0laRosoeOvbVSvc,0.799,0.373,0.534,0.0001602530315875891,0.0001280421722384837,8.557511886777259e-05,5.9774380782170735e-05
881,83,my strange addiction,Billie Eilish,63875,https://open.spotify.com/track/3Tc57t9l2O8FwQZtQOvPXK,2019,5,3Tc57t9l2O8FwQZtQOvPXK,0.9390000000000001,0.305,0.563,0.00015997503192350288,0.00015021655497616921,9.00659429729321e-05,4.8792384736668376e-05
882,84,Going Bad (feat. Drake),Meek Mill,62582,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2019,5,2IRZnDFmlqMuOrYOLnZZyc,0.889,0.496,0.544,0.00015673671151211988,0.00013933893653427458,8.526477106259323e-05,7.774140891001146e-05
883,85,Taste (feat. Offset),Tyga,61732,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,2019,5,5IaHrVsrferBYDm0bDyABy,0.884,0.5589999999999999,0.342,0.0001546078852556036,0.00013667337056595357,5.287589675741644e-05,8.64258078578824e-05
884,86,Dreams - 2004 Remaster,Fleetwood Mac,61155,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,2019,5,0ofHAoxe9vBkTCp2UQIavz,0.828,0.49200000000000005,0.789,0.00015316278790265076,0.00012681878838339484,0.00012084543965519146,7.535609164810419e-05
885,87,Boy With Luv (feat. Halsey),BTS,61080,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,2019,5,5KawlOMHjWeUjQtnuRs22c,0.645,0.862,0.7979999999999999,0.00015297495029178168,9.866884293819919e-05,0.00012207401033284177,0.0001318644071515158
886,88,2002,Anne-Marie,60982,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2019,5,2BgEsaKNfHUdlh97KmvFyo,0.6970000000000001,0.6829999999999999,0.603,0.00015272950914691275,0.00010645246787539819,9.209589401558838e-05,0.0001043142547473414
887,89,you should see me in a crown,Billie Eilish,60588,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d,2019,5,3XF5xLJHOQQRbWya6hBp7d,0.6779999999999999,0.5329999999999999,0.32299999999999995,0.00015174273556448049,0.00010288157471271776,4.901290358732719e-05,8.087887805586808e-05
888,90,Purple Emoji (feat. J. Cole),Ty Dolla $ign,60572,https://open.spotify.com/track/3OJ4LEE50iFELaHiZ09zif,2019,5,3OJ4LEE50iFELaHiZ09zif,0.7070000000000001,0.5429999999999999,0.8240000000000001,0.00015170266354082844,0.00010725378312336571,0.00012500299475764264,8.237454630266983e-05
889,91,Shape of You,Ed Sheeran,60290,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2019,5,7qiZfU4dY1lWllzX7mPBI3,0.825,0.652,0.9309999999999999,0.00015099639412396068,0.00012457202515226757,0.00014057764292940738,9.844964896882237e-05
890,92,Africa,TOTO,59630,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,2019,5,2374M0fQpWi3dLnB54qaLX,0.6709999999999999,0.373,0.732,0.00014934342314831275,0.00010020943693251784,0.00010931938574456493,5.5705096834320655e-05
891,93,I Like Me Better,Lauv,59276,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2019,5,2P91MQbaiQOfbiz9VqhqKQ,0.752,0.505,0.419,0.00014845682962501066,0.00011163953587800802,6.220341161287947e-05,7.497069896063039e-05
892,94,Lost In Japan,Shawn Mendes,59101,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV,2019,5,79esEXlqqmq0GPz0xQSZTV,0.713,0.738,0.425,0.00014801854186631614,0.00010553722035068341,6.290788029318436e-05,0.00010923768389734132
893,95,Lucid Dreams,Juice WRLD,59051,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2019,5,285pBltuF7vW8TeWk8hdRR,0.511,0.5660000000000001,0.218,0.00014789331679240341,7.557348488091815e-05,3.224074306074395e-05,8.370761730450034e-05
894,96,High Hopes,Panic! At The Disco,58941,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019,5,1rqqCSm0Qe4I9rUvWncaom,0.579,0.904,0.6809999999999999,0.00014761782162979543,8.547071872365155e-05,0.00010052773652989067,0.00013344651075333506
895,97,Say You Won't Let Go,James Arthur,58701,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2019,5,5uCax9HTNlzGybIStD3vDh,0.358,0.557,0.494,0.00014701674127501436,5.2631993376455134e-05,7.262627018985709e-05,8.188832489018301e-05
896,98,Giant (with Rag'n'Bone Man),Calvin Harris,58649,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd,2019,5,5itOtNx0WxtJmi1TQ3RuRd,0.807,0.887,0.606,0.00014688650719814513,0.00011853741130890312,8.901322336207594e-05,0.00013028833188475473
897,99,Painkiller,Ruel,58600,https://open.spotify.com/track/1abFkY2jm6KDFMZ7RD9YJh,2019,5,1YlulsUKDduOmC7WxvXYPW,0.6829999999999999,0.42,0.469,0.00014676378662571065,0.00010023966626536036,6.88322159274583e-05,6.164079038279848e-05
898,100,"A Whole New World (End Title) - From ""Aladdin""",ZAYN,58579,https://open.spotify.com/track/1iWHabUgUuuKLBa0TzTHfk,2019,5,1iWHabUgUuuKLBa0TzTHfk,0.302,0.414,0.105,0.00014671119209466732,4.430678001258953e-05,1.5404675169940068e-05,6.073843352719227e-05
899,101,Tiny Dancer,Elton John,58379,https://open.spotify.com/track/2TVxnKdb3tqe1nhQWwwZCO,2019,5,2TVxnKdb3tqe1nhQWwwZCO,0.414,0.428,0.282,0.00014621029179901643,6.0531060804792794e-05,4.123130228732263e-05,6.257800488997903e-05
900,102,Psycho (feat. Ty Dolla $ign),Post Malone,58280,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2019,5,3swc6WTsr7rl9DqQKQA55C,0.75,0.56,0.45899999999999996,0.00014596234615266924,0.00010947175961450192,6.699671688407518e-05,8.173891384549478e-05
901,103,Girls Like You (feat. Cardi B),Maroon 5,57740,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019,5,6V1bu6o1Yo5ZXnsCJU8Ovk,0.851,0.541,0.44799999999999995,0.00014460991535441184,0.00012306303796660447,6.47852420787765e-05,7.823396420673681e-05
902,104,SAD!,XXXTENTACION,57655,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2019,5,3ee8Jmje8o58CHK66QrVC2,0.74,0.613,0.473,0.0001443970327287602,0.00010685380421928255,6.829979648070358e-05,8.851538106273001e-05
903,105,Jocelyn Flores,XXXTENTACION,57105,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2019,5,7m9OqQk4RVRkw9JJdeAw96,0.872,0.391,0.43700000000000006,0.00014301955691572025,0.00012471305363050806,6.249954637216976e-05,5.592064675404662e-05
904,106,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,56914,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019,5,5JEx7HbmvHQQswJCsoo9rA,0.575,0.758,0.493,0.00014254119713337366,8.196118835168985e-05,7.027281018675321e-05,0.00010804622742709723
905,107,Bruises,Lewis Capaldi,55379,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,2019,5,4Of7rzpRpV1mWRbhp5rAqG,0.736,0.308,0.361,0.0001386967873642531,0.00010208083550009027,5.006954023849536e-05,4.271861050818995e-05
906,108,xanny,Billie Eilish,55295,https://open.spotify.com/track/4QIo4oxwzzafcBWkKjDpXY,2019,5,4QIo4oxwzzafcBWkKjDpXY,0.521,0.125,0.0528,0.0001384864092400797,7.215141921408153e-05,7.312082407876208e-06,1.7310801155009963e-05
907,109,Kill This Love,BLACKPINK,54804,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn,2019,5,6hvczQ05jc1yGlp9zhb95V,0.763,0.835,0.645,0.00013725669901425676,0.00010472686134787791,8.853057086419562e-05,0.00011460934367690439
908,110,all the good girls go to hell,Billie Eilish,54435,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx,2019,5,6IRdLKIyS4p7XNiP8r6rsx,0.726,0.444,0.569,0.00013633253796878087,9.897742256533491e-05,7.75732141042363e-05,6.053164685813871e-05
909,111,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,54181,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e,2019,5,7iDa6hUg2VgEL1o1HjmfBn,0.643,0.7829999999999999,0.579,0.00013569639459330425,8.725278172349464e-05,7.856821246952316e-05,0.00010625027696655721
910,112,Robbery,Juice WRLD,53869,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,2019,5,6Hj9jySrnFppAI0sEMCZpJ,0.685,0.6920000000000001,0.578,0.00013491499013208887,9.241676824048088e-05,7.798086429634736e-05,9.336117317140551e-05
911,113,Mr. Brightside,The Killers,53434,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN,2019,5,7oK9VyNzrYvRFo7nQEYkWN,0.35600000000000004,0.924,0.23199999999999998,0.00013382553198904818,4.764188938810116e-05,3.104752342145917e-05,0.00012365479155788053
912,114,Bad Liar,Imagine Dragons,53288,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3,2019,5,2RSHsoi04658QL5xgQVov3,0.38299999999999995,0.637,0.0827,0.000133459874773223,5.111513203814441e-05,1.1037131643745543e-05,8.501394023054306e-05
913,115,a lot,21 Savage,53140,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d,2019,5,2t8yVaLvJ0RenpXUIAC52d,0.8370000000000001,0.636,0.27399999999999997,0.00013308920855444138,0.00011139566756006745,3.646644314391693e-05,8.464473664062472e-05
914,116,Perfect,Ed Sheeran,53000,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2019,5,0tgVpDi06FyKpA1z0VMD4v,0.599,0.44799999999999995,0.168,0.00013273857834748574,7.951040843014396e-05,2.2300081162377603e-05,5.9466883099673604e-05
915,117,Sixteen,Ellie Goulding,52725,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd,2019,5,3pJkBPHadRAxBBo484RipI,0.705,0.531,0.425,0.00013204984044096576,9.309513751088086e-05,5.612118218741045e-05,7.011846527415282e-05
916,118,Cool,Jonas Brothers,52594,https://open.spotify.com/track/3QmolSZqjjLksTUvZJ6pPS,2019,5,2V4bv1fNWfTcyRJKmej6Sj,0.768,0.82,0.625,0.00013172175074731445,0.0001011623045739375,8.232609421707153e-05,0.00010801183561279783
917,119,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,52446,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p,2019,5,5Gu0PDLN4YJeW75PpBSg9p,0.664,0.708,0.742,0.00013135108452853278,8.721712012694577e-05,9.746250472017132e-05,9.29965678462012e-05
918,120,bellyache,Billie Eilish,51999,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams,2019,5,51NFxnQvaosfDDutk0tams,0.695,0.573,0.408,0.00013023157236775304,9.051094279558836e-05,5.313448152604324e-05,7.462269096672248e-05
919,121,Please Me,Cardi B,51987,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN,2019,5,0PG9fbaaHFHfre2gUVo7AN,0.747,0.57,0.65,0.000130201518350014,9.726053420746045e-05,8.46309869275091e-05,7.421486545950796e-05
920,122,Do You Mean (feat. Ty Dolla $ign & bülow),The Chainsmokers,51265,https://open.spotify.com/track/5MvLsT03RBp67RLoeISCdl,2019,5,7tduKd9COe3aOtWgPYZ87s,0.68,0.674,0.635,0.00012839326828271427,8.730742243224571e-05,8.152972535952356e-05,8.653706282254942e-05
921,123,Don’t Forget Your Roots,SIX60,51257,https://open.spotify.com/track/5mUiad5pDU1wFvIbtKgJKB,2019,5,47xUzcYTwMWy9O273o2JeU,0.629,0.547,0.418,0.00012837323227088825,8.074676309838871e-05,5.3660011089231283e-05,7.022015805217588e-05
922,124,Nights Like This (feat. Ty Dolla $ign),Kehlani,51107,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy,2019,5,6ZRuF2n1CQxyxxAAWsKJOy,0.61,0.725,0.29100000000000004,0.00012799755704915008,7.807850979998155e-05,3.7247289101302675e-05,9.27982288606338e-05
923,125,Young Dumb & Broke,Khalid,50807,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2019,5,5Z3GHaZ6ec9bsiI5BenrbY,0.7979999999999999,0.539,0.39399999999999996,0.00012724620660567375,0.00010154247287132765,5.013500540263545e-05,6.858570536045816e-05
924,126,Moonlight,XXXTENTACION,50695,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2019,5,0JP9xo3adEtGSdUEISiszL,0.9209999999999999,0.537,0.711,0.00012696570244010924,0.0001169354119473406,9.027261443491766e-05,6.818058221033867e-05
925,127,Love Someone,Lukas Graham,50428,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2019,5,2JqnpexlO9dmvjUMCaLCLJ,0.55,0.415,0.27399999999999997,0.00012629700054541532,6.946335029997843e-05,3.460537814944379e-05,5.2413255226347355e-05
926,128,Faucet Failure,Ski Mask The Slump God,50173,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN,2019,5,1ThmUihH9dF8EV08ku5AXN,0.935,0.552,0.615,0.00012565835266846042,0.00011749055974501049,7.727988689110315e-05,6.936341067299015e-05
927,129,Hotel California - 2013 Remaster,Eagles,49659,https://open.spotify.com/track/40riOy7x9W7GXjyGp4pjAv,2019,5,40riOy7x9W7GXjyGp4pjAv,0.579,0.508,0.609,0.00012437103890863764,7.201083152810119e-05,7.574196269536032e-05,6.318048776558792e-05
928,130,Don’t Give It Up,SIX60,49407,https://open.spotify.com/track/5YOqfElMeshCt5oRk4yAgx,2019,5,0gTJK4pCZMh8PxYdaAgf2B,0.85,0.478,0.584,0.00012373990453611752,0.00010517891885569989,7.226410424909263e-05,5.9147674368264174e-05
929,131,Thunder,Imagine Dragons,48786,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,2019,5,1zB4vmk8tFRmM9UULNzbLB,0.605,0.8220000000000001,0.28800000000000003,0.0001221846091181215,7.392168851646351e-05,3.5189167426019e-05,0.00010043574869509589
930,132,Go Your Own Way - 2004 Remaster,Fleetwood Mac,48720,https://open.spotify.com/track/07GvNcU1WdyZJq3XxP0kZa,2019,5,4xh7W7tlNMIczFhupCPniY,0.586,0.941,0.831,0.0001220193120205567,7.150331684404622e-05,0.00010139804828908262,0.00011482017261134385
931,133,Don't Stop Believin',Journey,48484,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue,2019,5,4bHsxqR3GMrXTxEPLuK5ue,0.5,0.748,0.514,0.00012142824967168865,6.071412483584433e-05,6.241412033124797e-05,9.082833075442311e-05
932,134,idontwannabeyouanymore,Billie Eilish,48311,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu,2019,5,41zXlQxzTi6cGAjpOXyLYH,0.483,0.41200000000000003,0.247,0.00012099497091595064,5.844057095240416e-05,2.9885757816239807e-05,4.9849928017371665e-05
933,135,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,48138,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z,2019,5,7ycWLEP1GsNjVvcjawXz3z,0.8540000000000001,0.569,0.294,0.00012056169216021262,0.00010295968510482159,3.5445137495102506e-05,6.859960283916098e-05
934,136,ZEZE (feat. Travis Scott & Offset),Kodak Black,47960,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019,5,0FZ4Dmg8jJJAPJnvBIzD9z,0.861,0.603,0.504,0.00012011589089708333,0.00010341978206238875,6.053840901213e-05,7.242988221094124e-05
935,137,Starving,Hailee Steinfeld,47691,https://open.spotify.com/track/6875MeXyCW0wLyT72Eetmo,2019,5,4Ce37cRWvM1vIGGynKcs22,0.728,0.616,0.508,0.00011944217999943288,8.695390703958714e-05,6.06766274397119e-05,7.357638287965065e-05
936,138,No Role Modelz,J. Cole,47434,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,2019,5,62vpWI1CHwFy7tMIcSStl8,0.6920000000000001,0.521,0.46299999999999997,0.00011879852311952149,8.220857799870888e-05,5.5003716204338445e-05,6.18940305452707e-05
937,139,Wish Wish (feat. Cardi B & 21 Savage),DJ Khaled,46941,https://open.spotify.com/track/1Hd2XLitkt1PYCWSbfF5qV,2019,5,1Hd2XLitkt1PYCWSbfF5qV,0.861,0.6659999999999999,0.853,0.00011756380389074205,0.0001012224351499289,0.00010028192471880297,7.82974933912342e-05
938,140,Mixed Personalities (feat. Kanye West),YNW Melly,46875,https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL,2019,5,6vWEAOUSxohKxhp0K1BsxL,0.6609999999999999,0.44,0.35200000000000004,0.00011739850679317725,7.760041299029015e-05,4.1324274391198395e-05,5.165534298899799e-05
939,141,Stay Awake,Dean Lewis,46650,https://open.spotify.com/track/2smpiAZfaN0GFi15MqAq6E,2019,5,34S4cQVxC6UP53ghgNJIE2,0.723,0.83,0.5820000000000001,0.00011683499396057,8.447170063349211e-05,6.799796648505175e-05,9.69730449872731e-05
940,142,Don't Stop Me Now - Remastered 2011,Queen,46577,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,2019,5,7hQJA50XrCWABAu5v6QZ4i,0.563,0.865,0.601,0.00011665216535265742,6.567516909354613e-05,7.010795137694711e-05,0.00010090412303004867
941,143,Thinking out Loud,Ed Sheeran,46389,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,2019,5,34gCuhDGsG4bRPIf9bb02f,0.7809999999999999,0.445,0.591,0.00011618131907474559,9.073761019737629e-05,6.866315957317464e-05,5.170068698826179e-05
942,144,Rise,Jonas Blue,46118,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,2019,5,69Sy7207dnixZ6w7RSV9Kb,0.45899999999999996,0.6629999999999999,0.41200000000000003,0.00011550259917413863,5.3015693020929624e-05,4.758707085974512e-05,7.65782232524539e-05
943,145,Woke Up Late (feat. Hailee Steinfeld),Drax Project,45883,https://open.spotify.com/track/3qLBz3j26AHO2jBYUQWLA6,2019,5,4oPWkP9zQ5ANBbfdHGOvKF,0.698,0.66,0.35100000000000003,0.00011491404132674884,8.021000084607068e-05,4.033482850568885e-05,7.584326727565424e-05
944,146,Power is Power (feat. The Weeknd & Travis Scott),SZA,45760,https://open.spotify.com/track/4cbdPT6uaBOgOQe3fLMofl,2019,5,4cbdPT6uaBOgOQe3fLMofl,0.507,0.644,0.172,0.00011460598764492355,5.810523573597624e-05,1.9712229874926847e-05,7.380625604333076e-05
945,147,Envy Me,Calboy,45398,https://open.spotify.com/track/05t7JMip6JrLuSrMV5yYjX,2019,5,7rvyVWja33WG9R97oeJAjx,0.74,0.488,0.584,0.00011369935810979544,8.413752500124862e-05,6.640042513612054e-05,5.548528675758017e-05
946,148,Clout (feat. Cardi B),Offset,45249,https://open.spotify.com/track/59ywHNwwchG4nZJMLyxSzd,2019,5,59ywHNwwchG4nZJMLyxSzd,0.919,0.622,0.424,0.00011332618738953552,0.00010414676621098314,4.805030345316306e-05,7.048888855629109e-05
947,149,Sweet Home Alabama,Lynyrd Skynyrd,45245,https://open.spotify.com/track/7e89621JPkKaeDSTQ3avtg,2019,5,7e89621JPkKaeDSTQ3avtg,0.596,0.605,0.8859999999999999,0.0001133161693836225,6.7536436952639e-05,0.00010039812607388952,6.85562824770916e-05
948,150,How To Fly,Sticky Fingers,45171,https://open.spotify.com/track/3jAoLij05OiNndX2XlSRdS,2019,5,6I3Evf3nNhxFA5lSM37Y0v,0.677,0.644,0.536,0.00011313083627423168,7.658957615765485e-05,6.063812824298818e-05,7.28562585606052e-05
949,151,Sunset Lover,Petit Biscuit,45149,https://open.spotify.com/track/3WRQUvzRvBDr4AxMWhXc5E,2019,5,0hNduWmlWmEmuwEFcYvRu1,0.7829999999999999,0.467,0.23600000000000002,0.00011307573724171007,8.853830226025898e-05,2.6685873989043578e-05,5.280636929187861e-05
950,152,Mo Bamba,Sheck Wes,45129,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,2019,5,1xzBco0xcoJEDXktl7Jxrr,0.7290000000000001,0.625,0.261,0.00011302564721214498,8.239569681765371e-05,2.9499693922369842e-05,7.064102950759062e-05
951,153,RUNNING OUT OF TIME,"Tyler, The Creator",45099,https://open.spotify.com/track/5QvBXUm5MglLJ3iBfTX2Wo,2019,5,5QvBXUm5MglLJ3iBfTX2Wo,0.36,0.391,0.162,0.00011295051216779736,4.0662184380407045e-05,1.8297982971183174e-05,4.416365025760877e-05
