,Position,Track Name,Artist,Streams,URL,Year,Month,Track ID,Danceability,Energy,Valence,Stream %,Danceability_Stream%,Valence_Stream%,Energy_Stream%
139,149,Like I Do,David Guetta,393300,https://open.spotify.com/track/4aBYzs8RxZMuqyOanNlf8I,2019,1,6RnkFd8Fqqgk1Uni8RgqCQ,0.635,0.9,0.15,8.701776755261558e-05,5.5256282395910896e-05,1.3052665132892336e-05,7.831599079735402e-05
140,150,Floss In The Bank,Tyga,391112,https://open.spotify.com/track/1dYovbTTxX5lGJVEdEStm3,2019,1,3hyKSdJDcYJQgRp3kMrfcs,0.863,0.77,0.7979999999999999,8.653367175956924e-05,7.467855872850825e-05,6.905387006413625e-05,6.663092725486832e-05
141,151,Knöcheltief,Trettmann,386340,https://open.spotify.com/track/7AwPgamlOy97TfTIXDvb4S,2019,1,1ckGMWhdwm7SY4PeMxtKr5,0.601,0.586,0.489,8.547786502994533e-05,5.1372196882997144e-05,4.179867599964327e-05,5.009002890754796e-05
142,152,Guns & Roses,Helly Luv,382830,https://open.spotify.com/track/5lCvokWXW18wTgJM8pHogY,2019,1,7snQQk1zcKl8gZ92AnueZW,0.446,0.9520000000000001,0.624,8.470127625773664e-05,3.777676921095054e-05,5.285359638482767e-05,8.063561499736529e-05
143,153,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,382696,https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV,2019,1,6mQLN3zRtAp6ovjusyYKrV,0.67,0.743,0.5710000000000001,8.4671628709168e-05,5.672999123514256e-05,4.834749999293493e-05,6.291102013091182e-05
144,154,First Off (feat. Travis Scott),Future,381086,https://open.spotify.com/track/3WRIaWsws011vHMd9uzPjG,2019,1,3WRIaWsws011vHMd9uzPjG,0.7340000000000001,0.6829999999999999,0.445,8.431541562561927e-05,6.188751506920456e-05,3.7520359953400575e-05,5.7587428872297955e-05
145,155,Butterfly Doors,Lil Pump,379309,https://open.spotify.com/track/4NdXQlDTzxbOMkzJGWFtz3,2019,1,4NdXQlDTzxbOMkzJGWFtz3,0.925,0.397,0.429,8.392225373154096e-05,7.76280847016754e-05,3.600264685083107e-05,3.3317134731421765e-05
146,156,Crushed Up,Future,377629,https://open.spotify.com/track/7wcyO1rrH3Ru4t659IjG41,2019,1,7wcyO1rrH3Ru4t659IjG41,0.7809999999999999,0.597,0.544,8.355055312262057e-05,6.525298198876666e-05,4.545150089870559e-05,4.9879680214204476e-05
147,157,whoa (mind in awe),XXXTENTACION,376438,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa,2019,1,7pdF27mSDuPWhppnHAmWHa,0.735,0.525,0.369,8.328704394093949e-05,6.121597729659053e-05,3.073291921420667e-05,4.3725698068993234e-05
148,158,Penthouse,Eno,374521,https://open.spotify.com/track/1hYr1CRD22M1uHr0aPCEGm,2019,1,4s48nmzo7Um1Hcx52eNgSF,0.878,0.723,0.534,8.286290699611783e-05,7.275363234259146e-05,4.4248792335926925e-05,5.9909881758193186e-05
149,159,Woman Like Me (feat. Nicki Minaj),Little Mix,373325,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED,2019,1,222B3aljXx6fFwKmFjuBED,0.754,0.8540000000000001,0.8,8.259829156262449e-05,6.227911183821887e-05,6.60786332500996e-05,7.053894099448132e-05
150,160,Youngblood,5 Seconds of Summer,371929,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2019,1,2iUXsYOEPhVqEBwsqP70rE,0.596,0.8540000000000001,0.152,8.228942605664062e-05,4.904449792975781e-05,1.2507992760609374e-05,7.02751698523711e-05
151,161,God's Plan,Drake,368956,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,2019,1,6DCZcSspjsKoFjzjrWoCdn,0.754,0.449,0.35700000000000004,8.163164872906899e-05,6.155026314171802e-05,2.9142498596277634e-05,3.665261027935198e-05
152,162,Nike Pullover,Azet,366086,https://open.spotify.com/track/4rAN7PfOWxyR9MAeUd7wLy,2019,1,4rAN7PfOWxyR9MAeUd7wLy,0.93,0.91,0.893,8.099666018882996e-05,7.532689397561187e-05,7.233001754862516e-05,7.370696077183527e-05
153,163,In the End,Linkin Park,365681,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq,2019,1,60a0Rd6pjrkxjPbaKzXjfq,0.556,0.8640000000000001,0.4,8.090705379203665e-05,4.498432190837238e-05,3.2362821516814665e-05,6.990369447631967e-05
154,164,no tears left to cry,Ariana Grande,364236,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo,2019,1,2qT1uLXPVPzGgFOx4jtEuo,0.6990000000000001,0.713,0.354,8.058734701829262e-05,5.633055556578655e-05,2.8527920844475585e-05,5.7458778424042636e-05
155,165,Sonnenbrille,Loredana,363465,https://open.spotify.com/track/14kafeLy8vQRvGhA9nQnC8,2019,1,14kafeLy8vQRvGhA9nQnC8,0.78,0.66,0.509,8.041676298884165e-05,6.272507513129648e-05,4.09321323613204e-05,5.307506357263549e-05
156,166,I Like It,Cardi B,362166,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,2019,1,58q2HKrzhC3ozto2nDdN4z,0.816,0.726,0.65,8.01293587680157e-05,6.53855567547008e-05,5.20840831992102e-05,5.817391446557939e-05
157,167,Barking,Ramz,362121,https://open.spotify.com/track/2U5cq89GCnsR1yixKkC8d5,2019,1,2U5cq89GCnsR1yixKkC8d5,0.45,0.465,0.7879999999999999,8.011940250170533e-05,3.60537311257674e-05,6.31340891713438e-05,3.725552216329298e-05
