Position,Track Name,Artist,Streams,URL,Year,Month,yyyy-mm,Stream %,Track ID,Danceability,Valence,Energy,Tempo,Danceability_Stream%,Valence_Stream%,Energy_Stream%,Tempo_Stream%
196,Dallo psicologo,Enzo Dong,332331,https://open.spotify.com/track/3mPivIYtcoo4yAw4smbrmX,2019,10,2019-10,0.002463027553726957,3mPivIYtcoo4yAw4smbrmX,0.663,0.414,0.699,139.124,0.0016329872681209727,0.0010196934072429602,0.0017216562600551428,0.3426662453847092
197,Quanto freddo fa,Nashley,331266,https://open.spotify.com/track/0gFpaf1YGFOwFy5DZGYuzx,2019,10,2019-10,0.0024551344461182195,0gFpaf1YGFOwFy5DZGYuzx,0.667,0.327,0.473,91.976,0.0016375746755608524,0.0008028289638806578,0.0011612785930139177,0.22581344581616936
198,O' Rass,Enzo Dong,327986,https://open.spotify.com/track/2DCMhnvD4cumq0NZeBso2P,2019,10,2019-10,0.002430825156957039,2DCMhnvD4cumq0NZeBso2P,0.736,0.827,0.629,149.881,0.0017890873155203808,0.0020102924048034715,0.0015289890237259777,0.364334505349878
199,1969 (feat. Boss Doms & Frenetik&Orang3),Achille Lauro,326882,https://open.spotify.com/track/5fpddhtBYcQsRu2d4vJf1Q,2019,10,2019-10,0.0024226430059710803,24YPsuPqg3LHCi3M9e5fYw,0.61,0.553,0.941,129.963,0.001477812233642359,0.0013397215823020075,0.0022797070686187866,0.3148539529850195
200,STAR WARS - prod. Young Miles - Crookers x Nic Sarno,MACHETE,325731,https://open.spotify.com/track/2umL0eO9N7iNxDay6i2rVi,2019,10,2019-10,0.002414112520658727,2umL0eO9N7iNxDay6i2rVi,0.789,0.58,0.767,129.961,0.0019047347787997358,0.0014001852619820617,0.0018516243033452437,0.31374047729732885
1,blun7 a swishland,tha Supreme,5346011,https://open.spotify.com/track/7HwvPmK74MBRDhCIyMXReP,2019,11,2019-11,0.036733585396488036,7HwvPmK74MBRDhCIyMXReP,0.692,0.566,0.792,129.883,0.02541964109436972,0.020791209334412225,0.029092999634018527,4.771068272052056
2,fuck 3x,tha Supreme,3280303,https://open.spotify.com/track/5YxP1CkunbhUQVvctFOHa7,2019,11,2019-11,0.02253966375618305,5YxP1CkunbhUQVvctFOHa7,0.655,0.69,0.814,180.082,0.014763479760299899,0.015552367991766304,0.018347286297533003,4.058987728540957
3,SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta),Marracash,2906354,https://open.spotify.com/track/020wG4EHTwBy5h2rbpxqvK,2019,11,2019-11,0.01997018016824593,5EpBEqf5bnKeJ3p4zA1Sod,0.656,0.509,0.661,140.956,0.013100438190369332,0.01016482170563718,0.013200289091210562,2.8149167157952735
4,Dance Monkey,Tones And I,2498854,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2019,11,2019-11,0.017170160480843702,2XU0oxnq2qxCpomAAuJY8K,0.824,0.513,0.588,98.027,0.01414821223621521,0.00880829232667282,0.010096054362736097,1.6831393214556656
5,CRUDELIA - I nervi,Marracash,2434134,https://open.spotify.com/track/1OeIJITrlUR4qss2kywMEn,2019,11,2019-11,0.01672545551355862,5dsz7MTrNdN9aMTrnp7sOG,0.547,0.0702,0.554,82.178,0.009148824165916565,0.001174126977051815,0.009265902354511475,1.3744644831932202
6,sw1n6o - feat. Salmo,tha Supreme,2265679,https://open.spotify.com/track/0I26eEAwEoii0wHuFqwhYO,2019,11,2019-11,0.0155679651664633,0I26eEAwEoii0wHuFqwhYO,0.569,0.786,0.828,169.982,0.008858172179717617,0.012236420620840153,0.012890275157831612,2.6462738549257647
7,m12ano - feat. Mara Sattei,tha Supreme,2172572,https://open.spotify.com/track/0LfMuWu6FKNSDHEoxHu9iK,2019,11,2019-11,0.0149282070485861,0LfMuWu6FKNSDHEoxHu9iK,0.577,0.479,0.514,64.822,0.008613575467034179,0.0071506111762727415,0.007673098422973255,0.9676762373034482
8,Ti volevo dedicare (feat. J-AX & Boomdabash),Rocco Hunt,2009602,https://open.spotify.com/track/00GxbkrW4m1Tac5xySEJ4M,2019,11,2019-11,0.013808405310043912,00GxbkrW4m1Tac5xySEJ4M,0.754,0.271,0.725,120.002,0.01041153760377311,0.0037420778390219005,0.010011093849781836,1.6570362540158894
9,occh1 purpl3 - feat. Marracash,tha Supreme,1997290,https://open.spotify.com/track/7gRPkCEa3YMaxET5ZYT7Ni,2019,11,2019-11,0.013723806923807605,7gRPkCEa3YMaxET5ZYT7Ni,0.66,0.547,0.809,133.922,0.009057712569713019,0.007506922387322761,0.011102559801360353,1.837919670850162
10,Ho Fatto Strada,Capo Plaza,1879329,https://open.spotify.com/track/28ZiptPMVab1reyfj4hNwt,2019,11,2019-11,0.012913271654247716,28ZiptPMVab1reyfj4hNwt,0.681,0.496,0.635,160.027,0.008793937996542696,0.006404982740506867,0.0081999275004473,2.066472123014299
11,RITMO (Bad Boys For Life),Black Eyed Peas,1797168,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,2019,11,2019-11,0.012348725844341815,6cy3ki60hLwimwIje7tALf,0.721,0.667,0.716,104.994,0.008903431333770449,0.008236600138175992,0.00884168770454874,1.2965421213008246
12,ch1 5ei te,tha Supreme,1734267,https://open.spotify.com/track/0tRj4m46GRFrBS7IsbS0Gk,2019,11,2019-11,0.011916519615244177,0tRj4m46GRFrBS7IsbS0Gk,0.488,0.317,0.784,88.046,0.005815261572239158,0.003777536718032404,0.009342551378351435,1.0492018860437888
13,no14 - feat. Dani Faiv,tha Supreme,1712303,https://open.spotify.com/track/7KksdXBhdufqWDxGxyt4I7,2019,11,2019-11,0.011765600271896685,7KksdXBhdufqWDxGxyt4I7,0.621,0.644,0.694,90.059,0.007306437768847841,0.007577046575101465,0.008165326588696299,1.0595981948867434
14,Pookie (feat. Capo Plaza) - Remix,Aya Nakamura,1610233,https://open.spotify.com/track/6h5nbfvIJHRNH3oGrNWJwn,2019,11,2019-11,0.01106425546332455,1MtmXPxXP4ntSjfF5xnOyM,0.84,0.511,0.62,98.076,0.009293974589192622,0.005653834541758844,0.0068598383872612205,1.0851379188210184
15,m8nstar,tha Supreme,1511986,https://open.spotify.com/track/3vPXCd0uNm66sbDEDG5Vwd,2019,11,2019-11,0.010389179305709316,3vPXCd0uNm66sbDEDG5Vwd,0.58,0.437,0.758,164.924,0.006025723997311403,0.004540071356594971,0.007874997913727661,1.7134250078148032
16,come fa1,tha Supreme,1508611,https://open.spotify.com/track/5tlRHNdTy4la5CuTkbYeQE,2019,11,2019-11,0.010365988958605065,5tlRHNdTy4la5CuTkbYeQE,0.649,0.347,0.562,128.039,0.006727526834134687,0.0035969981686359573,0.005825685794736047,1.3272508602708337
17,Soldi in Nero - feat. Sfera Ebbasta,Shiva,1455238,https://open.spotify.com/track/1Xm2e1vDwOMeJJioWuG1s7,2019,11,2019-11,0.009999251656087962,1Xm2e1vDwOMeJJioWuG1s7,0.748,0.346,0.662,157.918,0.007479440238753796,0.003459741073006435,0.006619504596330232,1.5790618230260989
18,2ollipop,tha Supreme,1449760,https://open.spotify.com/track/5nL0vuUo0oBm26obUe5Ogu,2019,11,2019-11,0.009961611146032529,6ZAxwVkPF37NoVhiNk4yJR,0.767,0.856,0.756,160.053,0.00764055574900695,0.008527139141003844,0.007530978026400592,1.5943857487559443
19,scuol4,tha Supreme,1445746,https://open.spotify.com/track/1V7hvLe3fpZTMoqKLkBDgW,2019,11,2019-11,0.009934030093209872,1V7hvLe3fpZTMoqKLkBDgW,0.696,0.771,0.7,136.207,0.0069140849448740705,0.007659137201864811,0.00695382106524691,1.353084436905837
20,Chiasso,Random,1423393,https://open.spotify.com/track/4UJoAdTMnqxQHKWKLLQpvK,2019,11,2019-11,0.00978043784763318,4UJoAdTMnqxQHKWKLLQpvK,0.721,0.46,0.451,91.999,0.007051695688143522,0.004499001409911263,0.004410977469282564,0.8997905015444049
21,BRAVI A CADERE - I polmoni,Marracash,1403500,https://open.spotify.com/track/4SpV49wwekArulAVjEez3i,2019,11,2019-11,0.009643748788390256,3me7fQdjgO8NHscb3xPaBa,0.608,0.276,0.693,95.005,0.005863399263341276,0.002661674665595711,0.006683117910354447,0.9162043536410163
22,MADAME - L'anima (feat. Madame),Marracash,1345196,https://open.spotify.com/track/2wL96n9ToLGhekNTFrPhxj,2019,11,2019-11,0.009243129529852095,3go5ZuMoFTKl5ugai8nAKi,0.747,0.145,0.651,107.99,0.0069046177587995155,0.0013402537818285537,0.006017277323933715,0.9981655579287277
23,Bossoli,Shiva,1343235,https://open.spotify.com/track/5mn8bU8IjYqr8ZqTDmLtSO,2019,11,2019-11,0.009229655079282782,5mn8bU8IjYqr8ZqTDmLtSO,0.825,0.8,0.655,145.045,0.007614465440408294,0.007383724063426226,0.006045424076930222,1.338715320974571
24,Non Avere Paura,Tommaso Paradiso,1321188,https://open.spotify.com/track/1qMx707PFdFXdwLvcUTNz3,2019,11,2019-11,0.009078165425176874,1qMx707PFdFXdwLvcUTNz3,0.568,0.241,0.678,104.992,0.0051563979615004635,0.0021878378674676266,0.006154996158269921,0.9531347443201704
25,"pers0na2 - feat. Gemitaiz, Madman",tha Supreme,1317653,https://open.spotify.com/track/75UNZ7tjYzsoTMgmpWdzw6,2019,11,2019-11,0.009053875683839531,75UNZ7tjYzsoTMgmpWdzw6,0.682,0.676,0.79,122.99,0.006174743216378561,0.006120419962275523,0.00715256179023323,1.1135361703554238
26,Gigolò (feat. Sfera Ebbasta & Capo Plaza),Lazza,1312198,https://open.spotify.com/track/4KilYheWwxakB1L43ECTeP,2019,11,2019-11,0.009016393211705104,4KilYheWwxakB1L43ECTeP,0.795,0.39,0.634,97.512,0.007168032603305558,0.0035163933525649907,0.005716393296221036,0.8792065348597882
27,oh 9od - feat. Nayt,tha Supreme,1305708,https://open.spotify.com/track/5Qy9jtZdxUnFXmgPp3u5VZ,2019,11,2019-11,0.008971799033125373,5Qy9jtZdxUnFXmgPp3u5VZ,0.761,0.737,0.714,143.016,0.006827539064208409,0.0066122158874134,0.006405864509651516,1.2831108105214584
28,Barrio,Mahmood,1290989,https://open.spotify.com/track/1MCSc1ZxlwV5muFXKocAnW,2019,11,2019-11,0.00887066163489501,7J0m55VDv0mSLAtVB8IoQ6,0.751,0.87,0.608,114.917,0.006661866887806152,0.007717475622358659,0.005393362274016166,1.0193898230972298
29,6itch remix - feat. Nitro,tha Supreme,1276185,https://open.spotify.com/track/5zYSf28jARgmMwk8FIaHnI,2019,11,2019-11,0.008768940183478315,5zYSf28jARgmMwk8FIaHnI,0.699,0.683,0.883,88.546,0.006129489188251342,0.00598918614531569,0.007742974182011353,0.776454577486271
30,Una volta ancora (feat. Ana Mena),Fred De Palma,1261592,https://open.spotify.com/track/6swHvavSroD4ur3Q18MjYz,2019,11,2019-11,0.00866866855820651,6swHvavSroD4ur3Q18MjYz,0.771,0.591,0.638,124.039,0.006683543458377219,0.005123183117900047,0.005530610540135753,1.0752529792913772
31,gua10 - feat. Lazza,tha Supreme,1194987,https://open.spotify.com/track/5Bjp0v6Pi3AS8PzZQG2nrg,2019,11,2019-11,0.00821101135261283,4L41iqOdzQOk5dfmZGiBuA,0.658,0.666,0.753,153.914,0.005402845470019242,0.005468533560840145,0.006182891548517461,1.263789601326051
32,GANG (feat. Geolier),Samurai Jay,1189644,https://open.spotify.com/track/2Yd6hF9rBSibtF4hlcnBEw,2019,11,2019-11,0.008174298456441563,2Yd6hF9rBSibtF4hlcnBEw,0.803,0.583,0.456,95.013,0.006563961660522576,0.004765616000105431,0.003727480096137353,0.7766646192418823
33,Memories,Maroon 5,1130543,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2019,11,2019-11,0.007768202840379823,2b8fOow8UzyDFAE27YhOZM,0.764,0.575,0.32,91.019,0.005934906970050185,0.004466716633218398,0.0024858249089215433,0.7070540543285312
34,Twerk (con Boro Boro),MamboLosco,1128968,https://open.spotify.com/track/4jiCUUfjuJoG03gnw3jj1r,2019,11,2019-11,0.007757380678397841,4jiCUUfjuJoG03gnw3jj1r,0.906,0.365,0.525,96.005,0.007028186894628444,0.002831443947615212,0.004072624856158866,0.7447473320295847
35,Tuta Black,Paky,1107326,https://open.spotify.com/track/7yYegdhi4lwCPPmyROOr4O,2019,11,2019-11,0.007608673865944444,7yYegdhi4lwCPPmyROOr4O,0.835,0.346,0.606,129.938,0.00635324267806361,0.0026326011576167773,0.004610856362762332,0.988655864793089
36,Cin Cin,Alfa,1066336,https://open.spotify.com/track/0EThQdS5hqhByp2CLttKin,2019,11,2019-11,0.007327022805854584,1jJMhPp0Rm6lAi077PXeEQ,0.701,0.371,0.634,121.047,0.005136242986904063,0.0027183254609720506,0.004645332458911806,0.8869141295802798
37,APPARTENGO - Il sangue (feat. Massimo Pericolo),Marracash,1032791,https://open.spotify.com/track/2tpfOljBdskx8G331TjRps,2019,11,2019-11,0.007096527933673216,3A22uqfe8OfNkeqJj4Fmc1,0.782,0.801,0.637,129.981,0.005549484844132455,0.0056843188748722465,0.004520488293749838,0.9224137973467783
38,parano1a k1d - feat. Fabri Fibra,tha Supreme,1031076,https://open.spotify.com/track/2lcX7to2eZFOkVCJjSwdAz,2019,11,2019-11,0.007084743801737278,4Ofrq0XwIT3dL1DwVF2tEq,0.687,0.768,0.742,100.928,0.004867218991793511,0.00544108323973423,0.00525687990088906,0.71504902242174
39,Lento,Boro Boro,1028104,https://open.spotify.com/track/0iRKVjfQzpr41T3WsU7shl,2019,11,2019-11,0.0070643225538576234,2NsMwNWumJXCdTg2IZCLZ5,0.762,0.804,0.745,143.965,0.005383013786039509,0.00567971533330153,0.005262920302623929,1.0170151964661127
40,Piccola Stella,Ultimo,978873,https://open.spotify.com/track/6sLBJkMyZIkGevtpYgeotT,2019,11,2019-11,0.00672604581954965,6sLBJkMyZIkGevtpYgeotT,0.487,0.288,0.465,179.907,0.0032755843141206798,0.001937101196030299,0.0031276113060905875,1.210062725257719
41,5olo,tha Supreme,978178,https://open.spotify.com/track/1IenHo9pFzeysdcfbpAXUO,2019,11,2019-11,0.006721270325849663,7ItwTKipxAPkzUK53dPrCI,0.639,0.587,0.893,118.544,0.004294891738217935,0.003945385681273752,0.006002094400983749,0.7967662695075224
42,Rossetto,Random,966918,https://open.spotify.com/track/4nWtDExgGzlOQwxmp5JjUT,2019,11,2019-11,0.006643900456695923,4nWtDExgGzlOQwxmp5JjUT,0.652,0.214,0.7,104.961,0.004331823097765742,0.0014217946977329275,0.004650730319687145,0.6973504358352607
43,Fuori E Dentro (feat. tha Supreme),Gemitaiz,965859,https://open.spotify.com/track/34UHhwlly3SHryWuVfMOJm,2019,11,2019-11,0.006636623841115657,34UHhwlly3SHryWuVfMOJm,0.919,0.538,0.582,123.947,0.006099057309985289,0.0035705036265202233,0.003862515075529312,0.8225896152347623
44,bubb1e 9um,tha Supreme,962222,https://open.spotify.com/track/06SzxHiKstZ859RmekMlJx,2019,11,2019-11,0.006611633235954718,1heFiEa4gPYpsc2e9REdpX,0.808,0.646,0.754,128.042,0.005342199654651413,0.004271115070426748,0.004985171459909858,0.8465667427981141
45,8rosk1 - feat. Mahmood,tha Supreme,961185,https://open.spotify.com/track/65OaFb3aPqlknH4WQXzHtF,2019,11,2019-11,0.006604507787081501,65OaFb3aPqlknH4WQXzHtF,0.565,0.547,0.86,182.044,0.0037315468997010477,0.003612665759533581,0.00567987669689009,1.2023110155914647
46,QUELLI CHE NON PENSANO - Il cervello (feat. Coez),Marracash,952940,https://open.spotify.com/track/6l1Jnqfu7GAOV4MDgA2bNP,2019,11,2019-11,0.00654785462800756,1VOi03r3FelbsYHJXFjphg,0.623,0.46,0.684,177.99,0.00407931343324871,0.0030120131288834777,0.004478732565557171,1.1654526452390657
47,ENFASI,Sierra,937950,https://open.spotify.com/track/77VwA6u9JEb4WG5lWSkvU6,2019,11,2019-11,0.006444855130794898,77VwA6u9JEb4WG5lWSkvU6,0.617,0.333,0.771,112.457,0.003976475615700452,0.002146136758554701,0.004968983305842866,0.7247690734438018
48,QUALCOSA IN CUI CREDERE - Lo scheletro (feat. Guè Pequeno),Marracash,920653,https://open.spotify.com/track/39hRcGieqFaKfZ7LN91Vy5,2019,11,2019-11,0.006326003742983864,1t6xoDooMgAqlYDOLTrsxj,0.646,0.319,0.874,79.588,0.004086598417967576,0.0020179951940118524,0.005528927271367897,0.5034739858965998
49,Il tuo profumo,Fred De Palma,889842,https://open.spotify.com/track/0sqbGUEecNagMilnntIsuZ,2019,11,2019-11,0.006114294769760427,0sqbGUEecNagMilnntIsuZ,0.782,0.303,0.657,106.014,0.004781378509952654,0.0018526313152374095,0.004017091663732601,0.6482008457213819
50,C'EST LA VIE,TY1,874465,https://open.spotify.com/track/5l93giGtSBNAJUVj8hPygt,2019,11,2019-11,0.006008636112746479,4RPpx2lgTptIUtR50KXfQ0,0.582,0.627,0.792,91.998,0.0034970262176184505,0.0037674148426920426,0.0047588398012952116,0.5527825051004506
51,La tua canzone,Coez,873961,https://open.spotify.com/track/4Z43nMEiOiNeDrqu2BN0JD,2019,11,2019-11,0.006005173020912244,4Z43nMEiOiNeDrqu2BN0JD,0.491,0.626,0.776,179.927,0.0029485399532679117,0.0037592383110910646,0.004660014264227901,1.0804927661336774
52,Mon Fre - feat. Emis Killa,Shiva,836974,https://open.spotify.com/track/4dDMgEj5GpBTI1lvVlYPu7,2019,11,2019-11,0.005751027430291517,4dDMgEj5GpBTI1lvVlYPu7,0.841,0.545,0.821,106.003,0.004836614068875166,0.0031343099495088774,0.004721593520269336,0.6096261606931918
53,YOSHI (feat. Fabri Fibra) - prod. Strage,MACHETE,806279,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx,2019,11,2019-11,0.005540115517887072,3Hh0ZcGIqIkSiJVZGLcVLx,0.751,0.634,0.66,166.809,0.004160626753933191,0.0035124332383404035,0.0036564762418054677,0.9241411294232246
54,7rapper ma1,tha Supreme,784862,https://open.spotify.com/track/4B8LIsJKpPyBbuSEQE6i41,2019,11,2019-11,0.005392954728573959,0O6RU6OOmAxfTrYLKLrKba,0.688,0.538,0.837,149.144,0.0037103528532588838,0.00290140964397279,0.004513903107816404,0.8043268400384346
55,Non sto più in zona,Shiva,749960,https://open.spotify.com/track/2PQuj6TMxl5hcgMG30e2Ij,2019,11,2019-11,0.005153135619053192,2PQuj6TMxl5hcgMG30e2Ij,0.86,0.502,0.711,105.027,0.004431696632385745,0.0025868740807647025,0.0036638794251468193,0.5412183746622996
56,SCACCIACANI,Ketama126,747872,https://open.spotify.com/track/1T4Q9sLfxlFP4EMvedo8p3,2019,11,2019-11,0.005138788524311362,2FbPSLBODnLZO1Gou746vW,0.651,0.46,0.652,133.971,0.0033453513293266964,0.0023638427211832265,0.003350490117851008,0.6884486373905174
57,G.O.A.T. - Il cuore,Marracash,745070,https://open.spotify.com/track/50c3vq2uUkSV8QrcbcPWW3,2019,11,2019-11,0.005119535382804365,0t5inYMP3GWjcEeLhJq1S1,0.401,0.235,0.787,117.768,0.0020529336885045505,0.0012030908149590258,0.0040290743462670356,0.6029174429621045
58,SPORT - I muscoli (feat. Luchè),Marracash,730874,https://open.spotify.com/track/3HVm4g9bZHo0aMsjzGS7Ro,2019,11,2019-11,0.005021991629473415,21gfGAimNlE8qWZk0cal83,0.88,0.387,0.723,125.023,0.004419352633936605,0.0019435107606062118,0.003630899948109279,0.6278644594916548
59,MI AMI O NO (feat. Capo Plaza),Giaime,729572,https://open.spotify.com/track/2UsAeEA2JH7kKSOflP23zY,2019,11,2019-11,0.005013045308901642,2UsAeEA2JH7kKSOflP23zY,0.718,0.41,0.776,91.158,0.003599366531791379,0.002055348576649673,0.0038901231597076743,0.45697918426885586
60,Na Na Na,Holden,722592,https://open.spotify.com/track/3arKLum0IMREFOSq3OkpaF,2019,11,2019-11,0.004965084235483071,5BB0Jzw60KyfSTyjJqtely,0.411,0.649,0.986,165.981,0.002040649620783542,0.0032223396688285133,0.0048955730561863085,0.8241096464897156
61,Accetto Miracoli,Tiziano Ferro,720318,https://open.spotify.com/track/2dSimaa1gqyr0U0il3gMmd,2019,11,2019-11,0.004949459094945273,2dSimaa1gqyr0U0il3gMmd,0.414,0.213,0.434,78.501,0.002049076065307343,0.0010542347872233432,0.0021480652472062483,0.3885374884122989
62,Duemila volte,Marco Mengoni,715150,https://open.spotify.com/track/6IYrpbDnFljm6QSj1KGuZD,2019,11,2019-11,0.004913948661216453,7wQ9SAdzNgJ7dR1mXQiYfF,0.51,0.372,0.733,145.923,0.002506113817220391,0.0018279889019725203,0.00360192436867166,0.7170581304906885
63,LOVE BANDANA,Ketama126,701814,https://open.spotify.com/track/15hXSWGLcvtUZLtzCY7E0Q,2019,11,2019-11,0.004822314151888363,65bM8F5KQPK4idHTJJbZEA,0.68,0.557,0.774,77.478,0.0032791736232840873,0.0026860289826018185,0.0037324711535615934,0.3736232558600066
64,NON SONO MARRA - La pelle (feat. Mahmood),Marracash,698176,https://open.spotify.com/track/0pl6P6vTEB9pNABaD53SgS,2019,11,2019-11,0.004797316675513468,3eXWV1uA3nvY70qV62uXq6,0.813,0.599,0.715,106.036,0.0039002184571924497,0.0028735926886325675,0.00343008142299213,0.5086882710047461
65,Don't Start Now,Dua Lipa,693971,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,2019,11,2019-11,0.004768423220825061,6WrI0LAC5M1Rw2MnX2ZvEg,0.794,0.677,0.793,123.941,0.0037861280373350987,0.0032282225204985668,0.003781359614114274,0.5910031424122789
66,BODY PARTS - I denti,Marracash,691378,https://open.spotify.com/track/4WOXQYfq3fYVRMcaXuHBAD,2019,11,2019-11,0.004750606163035039,4hArX7vFWANuw0gCA1KG5k,0.695,0.383,0.749,105.893,0.0033016712833093516,0.0018194821604424199,0.003558204016113244,0.5030559384222694
67,Circles,Post Malone,687824,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2019,11,2019-11,0.004726185868632517,21jGcNKet2qwijlDFuPiPb,0.695,0.553,0.762,120.042,0.0032846991786995993,0.0026135807853537823,0.0036013536318979782,0.5673408040423846
68,everything i wanted,Billie Eilish,672915,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,2019,11,2019-11,0.0046237429397503575,3ZCTVFBt2Brf31RLEnCkWJ,0.704,0.243,0.225,120.006,0.0032551150295842515,0.0011235695343593368,0.0010403421614438304,0.5548768952276814
69,Rozzi,Paky,668041,https://open.spotify.com/track/3Y00k9cPoW8BnJesUEFoWn,2019,11,2019-11,0.0045902526429248405,3iExRKI7vV9RrzvAuXmMTY,0.869,0.57,0.395,101.902,0.003988929546701686,0.0026164440064671587,0.001813149793955312,0.4677559248193271
70,CORNFLAKES,COMETE,659461,https://open.spotify.com/track/1VLZV4idlXeZvpisIvoGMk,2019,11,2019-11,0.0045312976271753656,1VLZV4idlXeZvpisIvoGMk,0.562,0.47,0.734,155.961,0.0025465892664725555,0.0021297098847724216,0.003325972458346718,0.7067057092318972
71,IL CIELO NELLA STANZA (feat. NSTASIA),Salmo,658921,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad,2019,11,2019-11,0.004527587171638686,2fkVZYFv9hOejIsLzZy8ad,0.755,0.267,0.501,134.998,0.0034183283145872083,0.0012088657748275293,0.002268321172990982,0.6112152129968793
72,Dove e quando,Benji & Fede,646319,https://open.spotify.com/track/5XM7tx8ovQ9UrYqUowW1AK,2019,11,2019-11,0.004440996133354899,5XM7tx8ovQ9UrYqUowW1AK,0.763,0.691,0.692,124.998,0.003388480049749788,0.0030687283281482353,0.00307316932428159,0.5551156346770957
73,FIORI,Giaime,629530,https://open.spotify.com/track/500c6DLy4ag8gFAnkuzTxP,2019,11,2019-11,0.004325635322233928,1nxWCkjlOdwRwyROs99UNv,0.326,0.179,0.058,94.49,0.0014101571150482606,0.0007742887226798731,0.00025088684868956787,0.40872928159788385
74,Polo nord - C+N Progressive Mix,Massimo Pericolo,627407,https://open.spotify.com/track/1Wbc0N0X1zkFqnKGcj8Quh,2019,11,2019-11,0.004311047735003609,1Wbc0N0X1zkFqnKGcj8Quh,0.645,0.174,0.895,126.011,0.002780625789077328,0.000750122305890628,0.0038583877228282304,0.5432394361355398
75,Someone You Loved,Lewis Capaldi,618364,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019,11,2019-11,0.0042489113471921285,7qEHsqek33rTcFNT9PFqLf,0.501,0.446,0.405,109.891,0.0021287045849432565,0.0018950144608476894,0.0017208090956128122,0.4669171168542902
76,ROXANNE,Arizona Zervas,617749,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,2019,11,2019-11,0.004244685550608686,696DnlkuDOXcMAnKlTgXXK,0.621,0.457,0.601,116.735,0.002635949726927994,0.0019398212966281695,0.00255105601591582,0.49550336775030496
77,Que Calor (with J Balvin & El Alfa),Major Lazer,608127,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3,2019,11,2019-11,0.0041785707299162094,7j7q6tCfEIlTeZtGjuBDT6,0.795,0.46,0.885,126.037,0.0033219637302833865,0.0019221425357614564,0.0036980350959758455,0.5266545190864493
78,È sempre bello,Coez,581568,https://open.spotify.com/track/6IdiuMw1FSAvU3e6bgWQVX,2019,11,2019-11,0.003996078158437152,6IdiuMw1FSAvU3e6bgWQVX,0.692,0.499,0.63,110.919,0.0027652860856385094,0.001994043001060139,0.002517529239815406,0.4432409932556905
79,Cenere,Nashley,563157,https://open.spotify.com/track/45xyKCey4BM3fMeFEsF1Hp,2019,11,2019-11,0.0038695722382782257,28zz57WtQM2R9HiBPMhzqm,0.762,0.353,0.626,119.966,0.002948614045568008,0.0013659590001122135,0.0024223522211621693,0.4642171031372856
80,Girasoli,Emanuele Aloia,561678,https://open.spotify.com/track/3lumKk7Mrt6KhFDZURTv0t,2019,11,2019-11,0.003859409712836096,3lumKk7Mrt6KhFDZURTv0t,0.66,0.519,0.619,120.069,0.0025472104104718235,0.0020030336409619337,0.002388974612245543,0.46339546481051724
81,Lose Control,MEDUZA,561058,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,2019,11,2019-11,0.003855149560182871,7CHi4DtfK4heMlQaudCuHK,0.598,0.529,0.526,123.935,0.002305379436989357,0.002039374117336739,0.00202780866865619,0.4777879607412641
82,Non Ci Sto (con Marracash & Carl Brave),Shablo,558632,https://open.spotify.com/track/5stH9hqpR941AmiJ9tVzrN,2019,11,2019-11,0.003838479995123637,5stH9hqpR941AmiJ9tVzrN,0.76,0.437,0.589,85.035,0.002917244796293964,0.0016774157578690293,0.002260864717127822,0.32640514638533846
83,Ayy Macarena,Tyga,550789,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,2019,11,2019-11,0.0037845890640603344,6LcauUZjF1eXQrgqMUecHX,0.816,0.714,0.629,96.493,0.003088224676273233,0.0027021965917390788,0.0023805065212939504,0.36518635255837384
84,Mambo (feat. Sick Luke),Nicola Siciliano,547179,https://open.spotify.com/track/4ibUxNAjSdg19dYEMlisTy,2019,11,2019-11,0.0037597839816762312,4ibUxNAjSdg19dYEMlisTy,0.687,0.5,0.743,92.998,0.002582971595411571,0.0018798919908381156,0.0027935194983854396,0.34965239072792614
85,Wanderlust!,Alfa,537870,https://open.spotify.com/track/5XGRcuFaRKIGd7ruTiJCUj,2019,11,2019-11,0.0036958198509522383,07cDm2mEYe7KHCHjKYSGdU,0.456,0.621,0.535,81.003,0.0016852938520342208,0.00229510412744134,0.0019772636202594475,0.29937249538668415
