Position,Track Name,Artist,Streams,URL,Year,Month,Track ID
148,Krank,Hava,529603,https://open.spotify.com/track/2SlgeuyRTRzucsJx3z9kAj,2020,06,7wgrVZNufwBsiLb12VjdWv
149,Lose Control,MEDUZA,527630,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,2020,06,7CHi4DtfK4heMlQaudCuHK
150,Physical,Dua Lipa,527558,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW,2020,06,3AzjcOeAmA57TIOr9zF1ZW
151,FEEL THE BEAT,Black Eyed Peas,526784,https://open.spotify.com/track/2nfFzgqp18tzFWrUCxFHpo,2020,06,0pGC7cwCOakpvCFYiawNhM
152,Señorita,Shawn Mendes,521821,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2020,06,0TK2YIli7K1leLovkQiNik
153,Tusa,KAROL G,519709,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,2020,06,7k4t7uLgtOxPwTpFmtJNTY
154,SICKO MODE,Travis Scott,514934,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2020,06,2xLMifQCjDGFmkHkpNLD9h
155,Conan x Xenia,Haftbefehl,508591,https://open.spotify.com/track/75sirDREdyUlBBbfAj97tW,2020,06,75sirDREdyUlBBbfAj97tW
156,Lonely,Gabry Ponte,507809,https://open.spotify.com/track/6l15fvZdCB1pvNgeuFk6Fw,2020,06,4y4spB9m0Q6026KfkAvy9Q
157,Say So,Doja Cat,506867,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,2020,06,3Dv1eDb0MEgF93GpLXlucZ
158,Honda Civic,The Cratez,504963,https://open.spotify.com/track/7nkN1tnFIZIIS4P5q4Krmb,2020,06,20eXTen76YsOTSqNRHXaCE
159,Secrets,Regard,504140,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg,2020,06,1NhPKVLsHhFUHIOZ32QnS2
160,Monster,LUM!X,498565,https://open.spotify.com/track/0YU17F0BlVXvmx5ytsR43w,2020,06,2UREu1Y8CO4jXkbvqAtP7g
161,Göz Bebegim,Firat,497366,https://open.spotify.com/track/3MH2DiWcxLde8NRX1EiCCG,2020,06,3MH2DiWcxLde8NRX1EiCCG
162,Boss Bitch,Doja Cat,491504,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,2020,06,78qd8dvwea0Gosb6Fe6j3k
163,Godzilla (feat. Juice WRLD),Eminem,489565,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,2020,06,7FIWs0pqAYbP91WWM0vlTQ
164,In My Mind,Dynoro,487524,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2020,06,0E9ZjEAyAwOXZ7wJC0PD33
165,Mary,Bausa,487152,https://open.spotify.com/track/2Jij6ebp6ToNKOn5DWlGxV,2020,06,3dmqIB2Qxe2XZobw9gXxJ6
166,Intentions (feat. Quavo),Justin Bieber,486937,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,2020,06,4umIPjkehX1r7uhmGvXiSV
167,Sinne,Sarhad,485747,https://open.spotify.com/track/1XTUu81IEyoi5nU5H6Bf3H,2020,06,4yLoZbvsw3UXMgOgylYgQn
168,Wieder Lila,Samra,485427,https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We,2020,06,2kkcJ8tSDV42LdWcPjy6We
169,Ohne mein Team,Bonez MC,484453,https://open.spotify.com/track/05Mp2UJulSttxQ4E6hQPH3,2020,06,6hOqWob9hUfgJr68J1vEhJ
170,Puste sie weg,Kontra K,484276,https://open.spotify.com/track/14P8s5aiDr32gcQ5ESaYBO,2020,06,2vnzjMNMDNL4CxxfNl1rxW
171,Circles,Post Malone,480129,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2020,06,21jGcNKet2qwijlDFuPiPb
172,Turn Me On (feat. Vula),Riton,479344,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9,2020,06,0qaWEvPkts34WF68r8Dzx9
173,hot girl bummer,blackbear,476783,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,2020,06,2mt1IqcFyY1zmYZT8Q3xw9
174,Better,Lena,474180,https://open.spotify.com/track/3jCMdvc8bFOKChETbFV9Zc,2020,06,6gdLyYNuhWBzqwlOFSsXC7
175,Lonely,Tujamo,474028,https://open.spotify.com/track/5LOJdJPzuevskkoAtLj8hb,2020,06,4y4spB9m0Q6026KfkAvy9Q
176,Love To Go,Lost Frequencies,470169,https://open.spotify.com/track/3ZjkQbe5JzzQbzRtkXyZNv,2020,06,14d79QOV2pvJHH9vlUfZwJ
177,WIEDER MAL,FOURTY,468961,https://open.spotify.com/track/56CwrjAled0IB9pMbdKhn6,2020,06,3kqlhs2W0wQOIfeIwWmpzs
178,ROXANNE,Arizona Zervas,468679,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,2020,06,696DnlkuDOXcMAnKlTgXXK
179,Ayy Macarena,Tyga,467707,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,2020,06,6LcauUZjF1eXQrgqMUecHX
180,All Around The World (La La La),R3HAB,467559,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp,2020,06,1D2Aldrksl9yWWCIPOeDzy
181,Weiss,Samra,466738,https://open.spotify.com/track/7Gxh5SAuoMHkcLoLzlKVhd,2020,06,1ATNhuJASoNNIcGb1eoQGP
182,Twingo,Fynn Kliemann,457215,https://open.spotify.com/track/6vFEvkXOnOTUMgPHxogIRK,2020,06,0SkGIhZtmDJ5ggyeDsCNkf
183,Qualität,Undacava,455825,https://open.spotify.com/track/71mqsyS3Ti5qkWWS7eUYkC,2020,06,5j3vW9ohDtydqwmhRwoa8b
184,Shallow,Lady Gaga,452283,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2020,06,2VxeLyX666F8uXCJ0dZF8B
185,RITMO (Bad Boys For Life),Black Eyed Peas,451086,https://open.spotify.com/track/4NCsrTzgVfsDo8nWyP8PPc,2020,06,6cy3ki60hLwimwIje7tALf
186,Move,badmómzjay,448621,https://open.spotify.com/track/1EkcoZn8GA9PRPU9X9sPti,2020,06,7LcfRTgAVTs5pQGEQgUEzN
187,Dior,Pop Smoke,448285,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,2020,06,79s5XnCN4TJKTVMSmOx8Ep
188,Mios mit Bars,Luciano,446761,https://open.spotify.com/track/7Ek9e3eIuktIFjpDRQfmHE,2020,06,7Ek9e3eIuktIFjpDRQfmHE
189,Piece Of Your Heart,MEDUZA,446053,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,2020,06,1DFD5Fotzgn6yYXkYsKiGs
190,"Para, Money, E's",JIGGO,443819,https://open.spotify.com/track/7sVQVuy2cdPfMIHDH9IKaP,2020,06,1CbFX5cBnMVVwBBI4ssF2G
191,Lucid Dreams,Juice WRLD,443727,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2020,06,285pBltuF7vW8TeWk8hdRR
192,6AM.........,Dardan,441785,https://open.spotify.com/track/6qXXcSYQDjm7TeypBRvJJe,2020,06,2ME0NNq3eFGDfFwEMEXGdA
193,VACATION,Tyga,441225,https://open.spotify.com/track/6q2uIyLqASSpv2SIv2ehWK,2020,06,7cdy4PbCdDZZNjyxoZyE0c
194,Hard For Me,Michele Morrone,439063,https://open.spotify.com/track/00PesUdTmC3Y5xtZbZND0p,2020,06,2sDwK2Nj5gBGpJykIl0Yu4
195,Katsching,Knossi,438394,https://open.spotify.com/track/6ZuDX0OSP287l1KtsCcLuy,2020,06,6ZuDX0OSP287l1KtsCcLuy
196,Rover (feat. DTG),S1mba,433548,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf,2020,06,4slSrbTK1sNK4I1mDYEthf
197,VIELE,Dardan,433273,https://open.spotify.com/track/0NpbrFW2rY8Rg0U0cGzZ66,2020,06,7CFfqRW50ffULvBv7lfIIg
198,Never Seen the Rain,Tones And I,428951,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV,2020,06,3FHLkTWV2QvC8J0YhX4muT
199,D A YYY T O N A,Dardan,425465,https://open.spotify.com/track/3uMX3pNDZYjLfbEAHRE3Rs,2020,06,2kyxo09pnFRFvZ8RdWsAqh
200,365 Tage,Samra,425228,https://open.spotify.com/track/6I2jabBRzwhiYHsSTqnrRC,2020,06,6I2jabBRzwhiYHsSTqnrRC
1,Bläulich,Apache 207,5188628,https://open.spotify.com/track/57tck8MCxkY6tcQC6VhahR,2020,07,0xYaKLgIvC1r9BJ33T3Y0R
2,Never Know (feat. SHIRIN DAVID),Luciano,4275483,https://open.spotify.com/track/5Hkj1XjMJv5QCGc9NwZm6z,2020,07,0Dw8hUbjXORzIWp7mjbh0t
3,Savage Love (Laxed - Siren Beat),Jawsh 685,3775259,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,2020,07,1xQ6trAsedVPCdbtDAmk0c
4,ROCKSTAR (feat. Roddy Ricch),DaBaby,3125210,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,2020,07,7ytR5pFWmSjzHJIeQkgog4
5,Airwaves,Pashanim,2925448,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD,2020,07,79sjkr7DxrDfk9qXwB4IxS
6,Tiefschwarz (feat. Samra),Kontra K,2900064,https://open.spotify.com/track/7bDSLyTjZ1VjU5kPHTL3Ko,2020,07,7jMMoHhgq6iwVT5ykyxsJt
7,Vertrau mir,Juju,2788707,https://open.spotify.com/track/1ueWZubKpdTGEz3AzgefB5,2020,07,1ueWZubKpdTGEz3AzgefB5
8,Miskin,Samra,2787619,https://open.spotify.com/track/7yJLc4dA0VObbLE88lZZ5q,2020,07,4ve2uzqdwnHr20G5YgMMqr
9,Never Let Me Down,VIZE,2437542,https://open.spotify.com/track/5TGcyccg8Hkgn9jB7gUpMN,2020,07,34j4OxJxKznBs88cjSL2j9
10,Cinderella,Pietro Lombardi,2301089,https://open.spotify.com/track/68lAxWGvGc9yGheEkFDFiT,2020,07,2lpygKqzPFtItQ4ss3cgfb
11,In meinem Benz,AK AUSSERKONTROLLE,2286648,https://open.spotify.com/track/6BXyD6UUPizpRpA7iOi99r,2020,07,1NV8VDBwiNoWRPBxHzeZ6X
12,GEH DEIN WEG (feat. Loredana),KC Rebell,2240633,https://open.spotify.com/track/3yFmG1luaLjuHWI6BGmwxJ,2020,07,5v9aEGrrPoGA5tuNyfBS5B
13,XXL,Miksu / Macloud,2207739,https://open.spotify.com/track/0p3euGPg5LgFeQGC7bBFuR,2020,07,4LH1gsNA3wUS6QKkGZoJN8
14,Alane,Robin Schulz,2191372,https://open.spotify.com/track/2u6Jm2klS4yvAlbSHlxUwI,2020,07,2u6Jm2klS4yvAlbSHlxUwI
15,Blinding Lights,The Weeknd,2046751,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,2020,07,0VjIjW4GlUZAMYd2vXMi3b
16,WEISSER RAUCH,FOURTY,2023189,https://open.spotify.com/track/6bRR9tU3WUBsC4aywSgHEO,2020,07,6bRR9tU3WUBsC4aywSgHEO
17,Emotions 2.0,Ufo361,2013446,https://open.spotify.com/track/3yZCjDTxzZxx1kll1sRjGc,2020,07,3yZCjDTxzZxx1kll1sRjGc
18,Boot,Apache 207,1997127,https://open.spotify.com/track/0rqY8g1Y1zaA4YwU6vhBQg,2020,07,7Fq9RwQxSn3kW85PrDUf0M
19,Lovefool,twocolors,1931846,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4,2020,07,0u4htORODiTK9vHVA89MQX
20,Come & Go (with Marshmello),Juice WRLD,1828156,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr,2020,07,2Y0wPrPQBrGhoLn14xRYCG
21,Roses - Imanbek Remix,SAINt JHN,1807257,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,2020,07,0zLCBJZSiELJf02ucPP9wb
22,Big Body Benz,Bonez MC,1792383,https://open.spotify.com/track/2WOJ7D52Ng3myrKlEf4Azj,2020,07,6Q44LnF4MYwwFznknZynLQ
23,Fame,Apache 207,1791026,https://open.spotify.com/track/3goH7O78TLkV9RhCAyM4AT,2020,07,1PehfITh0TTRx3LkDdV4h3
24,Breaking Me,Topic,1721100,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,2020,07,3H7ihDc1dqLriiWXwsc2po
25,Roller,Apache 207,1640663,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M,2020,07,5L95vS64rG1YMIFm1hLjyZ
26,Sinne,Sarhad,1624580,https://open.spotify.com/track/1XTUu81IEyoi5nU5H6Bf3H,2020,07,4yLoZbvsw3UXMgOgylYgQn
27,Ich weiß nicht mal wie sie heißt,Capital Bra,1615762,https://open.spotify.com/track/4KfL3Ne8bc9bC2PUB8QGwA,2020,07,4KfL3Ne8bc9bC2PUB8QGwA
28,Übermorgen,Mark Forster,1561191,https://open.spotify.com/track/1NP7bzm8UksJUWXsuFoOwE,2020,07,2cBlefqEnwQaTofrtFpUJR
29,Fajet,Dhurata Dora,1559433,https://open.spotify.com/track/5pfzb7BxAQReEjkEtIwt4J,2020,07,5pfzb7BxAQReEjkEtIwt4J
30,Watermelon Sugar,Harry Styles,1513596,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,2020,07,6UelLqGlWMcVH1E5c4H7lY
31,GREECE (feat. Drake),DJ Khaled,1510976,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad,2020,07,35RJhm1pEovTBwnNR0zWad
32,Some Say - Felix Jaehn Remix,Nea,1482175,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv,2020,07,7C1trmcQQ5n5RNy4l6ziCv
33,Ayo Technology,Kynda Gray,1473488,https://open.spotify.com/track/0Jh40A8WJdGXwkEDgxhaKo,2020,07,36Hwcla06Q5BCr59CL0sBp
34,Kings & Queens,Ava Max,1467677,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn,2020,07,7a53HqqArd4b9NF4XAmlbI
35,POPSTAR (feat. Drake),DJ Khaled,1432916,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq,2020,07,6EDO9iiTtwNv6waLwa1UUq
36,FLY,KC Rebell,1409958,https://open.spotify.com/track/1WoM4mof0Nl1xPtwf6h6ow,2020,07,5ri4zqtWhG07hIuNNDWP76
37,7 Stunden,LEA,1404797,https://open.spotify.com/track/1EbdQ54jFLGEH94cUif3TI,2020,07,1EbdQ54jFLGEH94cUif3TI
38,MAMACITA,Black Eyed Peas,1380121,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3,2020,07,14wf185UxfNbSy8dwt4r4q
39,Roadrunner,Bonez MC,1371163,https://open.spotify.com/track/0BwO44CBPFWxAIO5ZbPf3N,2020,07,6gkm8eZDBIEu7VFEZbkcFx
40,Nacht zu kurz,Luciano,1368128,https://open.spotify.com/track/6rc0vqoHYtF1J79fsIo9ia,2020,07,6rc0vqoHYtF1J79fsIo9ia
41,Cooler Than Me,Lucky Luke,1336931,https://open.spotify.com/track/525GY0mXYnxajolwgS8Eaz,2020,07,2V4bv1fNWfTcyRJKmej6Sj
42,Emotions,Ufo361,1273712,https://open.spotify.com/track/6lU4BQWZomCWRfKSowfezE,2020,07,5ls62WNKHUUrdF3r1cv83T
43,ily (i love you baby) (feat. Emilee),Surf Mesa,1268809,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,2020,07,62aP9fBQKYKxi7PDXwcUAS
44,Ur So F**kInG cOoL,Tones And I,1254875,https://open.spotify.com/track/6KiEsqGg0HBOSMflVH7Onx,2020,07,6KiEsqGg0HBOSMflVH7Onx
45,Dance Monkey,Tones And I,1219156,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2020,07,2XU0oxnq2qxCpomAAuJY8K
46,MedMen,Jamule,1174255,https://open.spotify.com/track/5t3PF7pHuiwwLbNCJ8mn4N,2020,07,7l8xBghqrKuAprYPlrplK6
47,Ich würd' lügen,KAYEF,1164415,https://open.spotify.com/track/5B9CtjeguIO9LeOk8Xs1J3,2020,07,5T2RHnuyK2sa9R0pleO9yP
48,TKN (feat. Travis Scott),ROSALÍA,1150862,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7,2020,07,4w47S36wQGBhGg073q3nt7
49,Death Row,JURI,1115894,https://open.spotify.com/track/06m5d7tSmOjGwdqvsLN1l1,2020,07,7sO969CnGNCZ7kDravLtPO
50,Gangster Queen,AK AUSSERKONTROLLE,1114218,https://open.spotify.com/track/17Jm0HKkU2Qh7K264pSSXW,2020,07,2qTIIDpnCAWruZxns8hN7U
51,Wishing Well,Juice WRLD,1069008,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb,2020,07,2U5WueTLIK5WJLD7mvDODv
52,Unbekannt,Bozza,1026687,https://open.spotify.com/track/0iqichhGnbEy9w6p4sytpW,2020,07,1eqQGJItGiDiAvwxOvEgas
53,Rain On Me (with Ariana Grande),Lady Gaga,1022976,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,2020,07,24ySl2hOPGCDcxBxFIqWBu
54,Like I Love You,Nico Santos,1014741,https://open.spotify.com/track/7hr6WRm7HUlVdkfnhSTm0G,2020,07,6W2Ef5Ph6ILTUAedoQ3QIv
55,Take My Hand,Jerome,1012871,https://open.spotify.com/track/7My1iCGUznwNztIokee32S,2020,07,4KFFv2gYbZyltjKZ5hthIs
56,SANDMANN,reezy,1003546,https://open.spotify.com/track/5UDK6yzqiW4kJU3YQauYR5,2020,07,7AO4SbDUqGQ3vY6SQYEFRZ
57,Control,Zoe Wees,996356,https://open.spotify.com/track/50Td3qilgs8BLtv8mHyT1t,2020,07,50Td3qilgs8BLtv8mHyT1t
58,Toosie Slide,Drake,990101,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,2020,07,127QTOFJsJQp5LbJbu3A1y
59,VALLA NEIN (feat. Luciano),KC Rebell,988825,https://open.spotify.com/track/2rxxXYtTIFKyrhJpofeoIX,2020,07,2rxxXYtTIFKyrhJpofeoIX
60,Sin City,Azet,979148,https://open.spotify.com/track/1NIZfoTuiAHIm9VUAwsPZy,2020,07,2Eb367lyxqaHt6sLNANyrr
61,SICKO,Felix Jaehn,952836,https://open.spotify.com/track/2vDxrqUKTkgSxn7x3JYms9,2020,07,2xLMifQCjDGFmkHkpNLD9h
62,Superstar,David Puentez,937568,https://open.spotify.com/track/5gFCFZnV0QTt1YfjY7dJBY,2020,07,51A8eKvvZz9uydvIZ7xRSV
63,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,928139,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn,2020,07,1H7KnK26kc1YyellpbINEn
64,Coño,Jason Derulo,902176,https://open.spotify.com/track/5DV4ZSCqbFv74ui3ZhimXo,2020,07,5DV4ZSCqbFv74ui3ZhimXo
65,The Passenger (LaLaLa) [feat. MOKABY],LUM!X,891958,https://open.spotify.com/track/2A0CxheiQGQdCiKtOR7jMP,2020,07,2A0CxheiQGQdCiKtOR7jMP
66,BABY,Mozzik,883458,https://open.spotify.com/track/4YjQZ07m4KCI5RDsI0H6qI,2020,07,6epn3r7S14KUqlReYr77hA
67,Supalonely,BENEE,882075,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,2020,07,4nK5YrxbMGZstTLbvj6Gxw
68,Banana (feat. Shaggy) - DJ FLe - Minisiren Remix,Conkarah,873379,https://open.spotify.com/track/0dZpw3h6KZhcHec61qwevZ,2020,07,0dZpw3h6KZhcHec61qwevZ
69,Head & Heart (feat. MNEK),Joel Corry,869451,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,2020,07,6cx06DFPPHchuUAcTxznu9
70,200 km/h,Apache 207,846690,https://open.spotify.com/track/2PGA1AsJal6cyMNmKyE56q,2020,07,2PGA1AsJal6cyMNmKyE56q
71,Immer wenn es regnet,JIGGO,828155,https://open.spotify.com/track/5cZt2eokuhxGh3dFlJh1Np,2020,07,5cZt2eokuhxGh3dFlJh1Np
72,Hauseingang,Pashanim,827985,https://open.spotify.com/track/1IikW5aCjY08gagX94j3fJ,2020,07,3aLZ0s5ulFLcFCtIZQblpo
73,Lonely,Tujamo,826671,https://open.spotify.com/track/5LOJdJPzuevskkoAtLj8hb,2020,07,4y4spB9m0Q6026KfkAvy9Q
74,Thank You [Not So Bad],VIZE,821743,https://open.spotify.com/track/4AqN8IdKCfItCSbuaFch81,2020,07,4AqN8IdKCfItCSbuaFch81
75,2002,Sido,821271,https://open.spotify.com/track/2u8AXJyk8pICzj2wyPBL0b,2020,07,2BgEsaKNfHUdlh97KmvFyo
76,Hayat,Ra'is,820085,https://open.spotify.com/track/5duf2NsABczC5cHAe0zwLn,2020,07,5v5DvfdykdjmzgA3t9pnGg
77,Party Girl (Remix),StaySolidRocky,811658,https://open.spotify.com/track/1eIsyfDHoEbemSnQFsgyAv,2020,07,0XkmeG97T4mtYlWRJcrxec
78,death bed (coffee for your head),Powfu,792119,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2020,07,7eJMfftS33KTjuF7lTsMCx
79,Nicht verdient,Capital Bra,781775,https://open.spotify.com/track/7v8OynJxOxHoeS5C2UA9Y7,2020,07,7v8OynJxOxHoeS5C2UA9Y7
80,What's Love Got to Do with It,Kygo,769957,https://open.spotify.com/track/3Be7CLdHZpyzsVijme39cW,2020,07,4kOfxxnW1ukZdsNbCKY9br
81,Gimme! Gimme! Gimme!,GAMPER & DADONI,767479,https://open.spotify.com/track/4zLSkwZaiMfzzapPCbdG90,2020,07,3vkQ5DAB1qQMYO4Mr9zJN6
82,GOOBA,6ix9ine,766873,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo,2020,07,4NhDYoQTYCdWHTvlbGVgwo
83,In Your Eyes (feat. Alida),Robin Schulz,764099,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC,2020,07,61ZM92T2zaXIVsqncThQzC
84,Life's A Mess (feat. Halsey),Juice WRLD,763465,https://open.spotify.com/track/4h5N4KyWZMtpeH9vhXSXjd,2020,07,5wWAwzGp2OaaoIkwcz6wZs
85,Tränen aus Kajal,CÉLINE,756999,https://open.spotify.com/track/1vZqDXhvyXAwSM8V6MU0N5,2020,07,1dy0JB5g1AW1W30zbPknZZ
86,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,752262,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,2020,07,0PvFJmanyNQMseIFrU708S
87,Fingertips,Tom Gregory,752029,https://open.spotify.com/track/0X4hMHBj4Ra6h1tIQGl1CH,2020,07,5IehiPW5EHa4fmqTmU8dF3
88,Treppenhaus,LEA,751833,https://open.spotify.com/track/0psIeufUtT83Ot2dkLjQ0v,2020,07,0psIeufUtT83Ot2dkLjQ0v
89,Late Night,Luciano,749184,https://open.spotify.com/track/33jaF6gknsRif8HzH1RMAB,2020,07,5Nu5Uyoauauy9LFePYL1Z3
90,DAS RENNEN,RIN,743816,https://open.spotify.com/track/3qT2eKpWNq5cze7kGGORDZ,2020,07,3qT2eKpWNq5cze7kGGORDZ
91,Salt,Ava Max,743656,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV,2020,07,5iyZwawawLjHYpX4MxUKVF
92,Lose Somebody,Kygo,741561,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza,2020,07,7xbWAw3LMgRMn4omR5yVn3
93,SKRR,KALIM,741005,https://open.spotify.com/track/0U9dP3BUlAgq9KkJXOijBH,2020,07,0ctqg6nRFuHTGbPlumGBZB
94,Bronx,Veysel,732576,https://open.spotify.com/track/6BlEbLEklINGnPsIcM8wmO,2020,07,5rsH1ezDwyf4o8JJguPgRc
95,Close Your Eyes,Felix Jaehn,731771,https://open.spotify.com/track/7N06jo3EnV792VFaG8vuW6,2020,07,5XdI2kWDrHYTHWjWjF7Pnc
96,Break My Heart,Dua Lipa,727348,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,2020,07,017PF4Q3l4DBUiWoXk4OWT
97,Weekend,LIZOT,722735,https://open.spotify.com/track/4KPYXZUCKYLEEcGmKN4Exs,2020,07,6GnhWMhgJb7uyiiPEiEkDA
98,110,Capital Bra,719105,https://open.spotify.com/track/67ojvEGRPAUCOohuMPqoRC,2020,07,2ncPzmrFyerSwG4XWy30JV
99,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,714989,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,2020,07,2MbdDtCv5LUVjYy9RuGTgC
100,Ride It,Regard,714230,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,2020,07,2tnVG71enUj33Ic2nFN6kZ
101,Beautiful Madness,Michael Patrick Kelly,711702,https://open.spotify.com/track/4tfLFDGypUWad5AT6772If,2020,07,2lMAqXqsAgOp3oT47lnW2y
102,Brother Louie,VIZE,711046,https://open.spotify.com/track/5ErkJCvcSmvQ7E7VM5JMnh,2020,07,5zWZ9iNevP0397xB3jWV2z
104,Vermissen (feat. Henning May),Juju,691144,https://open.spotify.com/track/07f2b3CTdgKKlhv0mqUksz,2020,07,07f2b3CTdgKKlhv0mqUksz
105,Angels Sippen,Symba,688280,https://open.spotify.com/track/0gThlZWwZWkDqRKGOz2CN1,2020,07,0gThlZWwZWkDqRKGOz2CN1
106,you broke me first,Tate McRae,687564,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,2020,07,45bE4HXI0AwGZXfZtMp8JR
107,Shababs botten,Pashanim,673048,https://open.spotify.com/track/0H9WHopZ62JeDaGau7REMw,2020,07,0H9WHopZ62JeDaGau7REMw
108,Baby,Joker Bra,672464,https://open.spotify.com/track/1V7JaMp11LKGwKiVmSetf0,2020,07,6epn3r7S14KUqlReYr77hA
109,OCB,Lil Lano,671405,https://open.spotify.com/track/6WlNHfwPxdHF3MvhYj0GA7,2020,07,1BnRYxfpQnr2mbtO6U2m9y
110,H <3 T E L,Dardan,669523,https://open.spotify.com/track/4PP0u2Fhzg8NnPW3EZGw2v,2020,07,3S1NOXjDr2A4xXXsWo8kLr
111,Dior,Pop Smoke,668937,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,2020,07,79s5XnCN4TJKTVMSmOx8Ep
112,What's Luv,Shindy,668742,https://open.spotify.com/track/3UE1ojFN1y0GybCNSyKGdK,2020,07,2mKouqwAIdQnMP43zxR89r
113,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",Ty Dolla $ign,657170,https://open.spotify.com/track/4JB0EAT4BkLShTyTt50FmO,2020,07,3Q5cLvkKsHJvYltf8k7HkO
114,Blueberry Faygo,Lil Mosey,656762,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,2020,07,6wJYhPfqk3KGhHRG76WzOh
115,Maison,Luciano,652181,https://open.spotify.com/track/78YdCUtMzJEPdWeFEtTnIO,2020,07,6DZKXKT8cDpZ4sBbwRX3aB
116,Love To Go,Lost Frequencies,648922,https://open.spotify.com/track/3ZjkQbe5JzzQbzRtkXyZNv,2020,07,14d79QOV2pvJHH9vlUfZwJ
117,SoSo (feat. Dardan),Monet192,626271,https://open.spotify.com/track/6RYPJUBsL3w0k1CHKYtrRF,2020,07,6RYPJUBsL3w0k1CHKYtrRF
118,Mars,Georg Stengel,624070,https://open.spotify.com/track/5iUveERei5JgBhqWlu3JIN,2020,07,2Y0wPrPQBrGhoLn14xRYCG
119,BaeBae,Samra,621917,https://open.spotify.com/track/20rTzps5LFpeylWrzM84zS,2020,07,0G1HcY6dlx8yjJBMCO9rOc
