Position,Track Name,Artist,Streams,URL,Year,Month,Track ID,Danceability,Energy,Valence
103,Pacas Verdes,Natanael Cano,717578,https://open.spotify.com/track/2yFQXRSMJgaixzpP6gn8jr,2020,6,2yFQXRSMJgaixzpP6gn8jr,0.792,0.711,0.766
104,Señorita,Shawn Mendes,704912,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2020,6,0TK2YIli7K1leLovkQiNik,0.759,0.54,0.75
105,Con Altura,ROSALÍA,701390,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,2020,6,2qG5sZ7Si6sdK74qLxedYM,0.882,0.689,0.746
106,QUE PRETENDES,J Balvin,689569,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt,2020,6,25ZAibhr3bdlMCLmubZDVt,0.639,0.791,0.939
107,Circles,Post Malone,683590,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2020,6,21jGcNKet2qwijlDFuPiPb,0.695,0.762,0.553
108,Cada Vez Te Extraño Más,Grupo Firme,677005,https://open.spotify.com/track/70w1mwTod6NgCNV6e7ZlIQ,2020,6,70w1mwTod6NgCNV6e7ZlIQ,0.358,0.465,0.535
109,Otro Trago,Sech,675707,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,2020,6,4bTZeO72FwMa6wKOiqoynL,0.725,0.79,0.763
110,Desconocidos,Mau y Ricky,671408,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h,2020,6,56f5qnyAlZdlz8wrUDA50h,0.719,0.753,0.675
111,La Forma en Que Me Miras,Super Yei,669356,https://open.spotify.com/track/57Ba26w9eoXx8BBUNgRNLV,2020,6,6t94PGXYAuo9GbJEnMpPcW,0.656,0.662,0.573
112,Belleza De Cantina,Cardenales De Nuevo León,664932,https://open.spotify.com/track/4XC7YfQYxDuUa7I287yeWw,2020,6,4ZplewvZRLFcfBa5uyBbhd,0.755,0.596,0.806
113,Simplemente Gracias,Calibre 50,664654,https://open.spotify.com/track/3K6noLeoPTQJ5jUErC8jT5,2020,6,3K6noLeoPTQJ5jUErC8jT5,0.755,0.557,0.743
114,La Escuela No Me Gustó,Adriel Favela,661058,https://open.spotify.com/track/4qArKIA7dnmdushoBlkV94,2020,6,4qArKIA7dnmdushoBlkV94,0.836,0.766,0.844
115,Brillas,León Larregui,650233,https://open.spotify.com/track/6VuUMo1TusnqBxLTnr3hOI,2020,6,6VuUMo1TusnqBxLTnr3hOI,0.625,0.433,0.274
116,Nunca Es Suficiente,Los Ángeles Azules,646516,https://open.spotify.com/track/63USmok1OioBzKuWGW9wAg,2020,6,63USmok1OioBzKuWGW9wAg,0.789,0.518,0.78
117,Lost on You,LP,646369,https://open.spotify.com/track/3SqvR3HYLlCTYzbDXJ52OC,2020,6,2LIh4uzqq9cXMPzzmcToHl,0.433,0.724,0.689
118,En Peligro de Extinción,La Adictiva Banda San José de Mesillas,643887,https://open.spotify.com/track/45sVRPegWSGpIcsrDoaaCY,2020,6,45sVRPegWSGpIcsrDoaaCY,0.709,0.483,0.834
119,PAM,Justin Quiles,642897,https://open.spotify.com/track/0eeKDrQxjqNl5bX5VCHDcn,2020,6,0eeKDrQxjqNl5bX5VCHDcn,0.889,0.863,0.776
120,Detente,Mike Bahía,641929,https://open.spotify.com/track/0x1k6gSTSxaLxe0F2IThaX,2020,6,0x1k6gSTSxaLxe0F2IThaX,0.736,0.585,0.363
121,A Mí,Rels B,639940,https://open.spotify.com/track/7MmrcXVA7A5zZ2CbDuGHNa,2020,6,6ScJMrlpiLfZUGtWp4QIVt,0.674,0.695,0.773
122,BAD CON NICKY,Bad Bunny,636058,https://open.spotify.com/track/5bmSver2b3ZXyuyLKtgnFI,2020,6,5bmSver2b3ZXyuyLKtgnFI,0.59,0.729,0.712
123,Quiéreme Mientras Se Pueda,Manuel Turizo,635911,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M,2020,6,34LI7rwi9H8w2S5KTHnv1M,0.793,0.782,0.81
124,Adiós Amor,Christian Nodal,635909,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y,2020,6,63bmZnBN1CiJ9sA4qTEe8y,0.433,0.431,0.722
125,Adore You,Harry Styles,633636,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,2020,6,3jjujdWJ72nww5eGnfs2E7,0.676,0.771,0.569
126,Infeliz,Arcangel,630853,https://open.spotify.com/track/4z6wo6PJG4Fve45OXK6D9m,2020,6,4z6wo6PJG4Fve45OXK6D9m,0.713,0.798,0.721
127,El Envidioso,Los Dos Carnales,629869,https://open.spotify.com/track/3cExeifTyKQSMLLwG70wIo,2020,6,53PoPAD389bBE4ePYuT95g,0.719,0.577,0.861
128,Te Olvidé,Alejandro Fernández,629556,https://open.spotify.com/track/0zRc5cHuMrulujN8t1XbYE,2020,6,1YoSNhqlNArolB7VQC7aaS,0.551,0.508,0.808
129,Calma - Remix,Pedro Capó,629491,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2020,6,5iwz1NiezX7WWjnCgY5TH4,0.826,0.773,0.761
130,El Color de Tus Ojos,Banda MS de Sergio Lizárraga,628974,https://open.spotify.com/track/1l77YWrGUp3qX3NS1rz7lq,2020,6,1l77YWrGUp3qX3NS1rz7lq,0.765,0.339,0.864
131,Bichiyal,Bad Bunny,620352,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX,2020,6,4j4w4CXm6BSr0s25wAWrrX,0.737,0.766,0.662
132,Culpable O No - Miénteme Como Siempre,Luis Miguel,619117,https://open.spotify.com/track/7BwxbmYFy0l3ROHDjV2c14,2020,6,7BwxbmYFy0l3ROHDjV2c14,0.54,0.367,0.252
133,Sola,Danna Paola,616085,https://open.spotify.com/track/7Kc96CLmTypJEeadIxugPM,2020,6,0Jr4zQh5i3vrKFEcXrhhxl,0.671,0.775,0.331
134,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,615581,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,2020,6,3KkXRkHbMCARz0aVfEt68P,0.76,0.479,0.913
135,La flaca,Jarabe De Palo,609736,https://open.spotify.com/track/2LsbizbOeNa4x6qsi2jAMb,2020,6,0ll9JAIrM3NVBOMl45sxSX,0.871,0.481,0.664
136,La Mujer Perfecta,KURT,608312,https://open.spotify.com/track/5XR1WyZ0uOSHRNhP85QxT4,2020,6,5XR1WyZ0uOSHRNhP85QxT4,0.824,0.496,0.894
137,Lamento Boliviano,Los Enanitos Verdes,606151,https://open.spotify.com/track/6Pur3hWy6Nzc27ilmsp5HA,2020,6,6Pur3hWy6Nzc27ilmsp5HA,0.714,0.735,0.68
138,Probablemente,Christian Nodal,604572,https://open.spotify.com/track/4prmUBle7TtAeeUgCnsc3Z,2020,6,4prmUBle7TtAeeUgCnsc3Z,0.589,0.49,0.604
139,Bellaquita - Remix,Dalex,604223,https://open.spotify.com/track/4GGwM2Krtlx9G9ii1RaEOx,2020,6,1Xnn1TPyr5h0hpRAT4B4EA,0.795,0.715,0.758
140,Que Tire Pa Lante,Daddy Yankee,602881,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1,2020,6,0iFROFTyditGLmb4CtqMBb,0.659,0.901,0.704
141,Dream Girl - Remix,Ir Sais,599110,https://open.spotify.com/track/099tjv6oy2opbpCOA3nBwX,2020,6,099tjv6oy2opbpCOA3nBwX,0.767,0.643,0.536
142,Tra Tra Tra Remix - Remix,Ghetto Kids,597103,https://open.spotify.com/track/4YqCBC4FwzGXuhixt5cgmm,2020,6,4YqCBC4FwzGXuhixt5cgmm,0.847,0.736,0.876
143,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,591643,https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM,2020,6,6WkJ2OK163XXS2oARUC9JM,0.72,0.741,0.357
144,Muévelo,Nicky Jam,590981,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ,2020,6,4VgYtXCVJ7IbWAZ5ryfvEQ,0.594,0.808,0.919
145,Stuck with U (with Justin Bieber),Ariana Grande,589025,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,2020,6,4HBZA5flZLE435QTztThqH,0.597,0.45,0.537
146,Otro Trago - Remix,Sech,587435,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,2020,6,4bTZeO72FwMa6wKOiqoynL,0.725,0.79,0.763
147,Believer,Imagine Dragons,585536,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2020,6,0pqnGHJpmpxLKifKRmU6WP,0.776,0.78,0.666
148,Disfruto Lo Malo,Junior H,581861,https://open.spotify.com/track/7LH2UUuyMHt7035PLZQ8wx,2020,6,7LH2UUuyMHt7035PLZQ8wx,0.68,0.633,0.707
149,El Amor No Fue Pa´ Mí - En Vivo,Grupo Firme,581205,https://open.spotify.com/track/3dkEwOKhFselY2m22Nj2vi,2020,6,3dkEwOKhFselY2m22Nj2vi,0.546,0.663,0.934
150,El Mismo Aire,Camilo,580451,https://open.spotify.com/track/3a29UVSEIj6x3YcfKs2rdi,2020,6,5EbtodsuLbxrFDH6j5avVS,0.483,0.492,0.66
151,Another One Bites The Dust - Remastered 2011,Queen,579884,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,2020,6,57JVGBtBLCfHw2muk5416J,0.933,0.528,0.756
152,El Amor de Mi Vida,La Adictiva Banda San José de Mesillas,574270,https://open.spotify.com/track/2xxq5LXFBFyawPChsOOWVu,2020,6,2xxq5LXFBFyawPChsOOWVu,0.692,0.503,0.786
153,SICKO MODE,Travis Scott,572051,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2020,6,2xLMifQCjDGFmkHkpNLD9h,0.834,0.73,0.446
154,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,568729,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6,2020,6,1ndyl3wJCFs872XZ3ztPk6,0.743,0.709,0.831
155,Ella,Junior H,564520,https://open.spotify.com/track/0tKl8ZVM6xJkhznvJAS3Nq,2020,6,5YYW3yRktprLRr47WK219Y,0.585,0.611,0.962
156,La Difícil,Camilo,563558,https://open.spotify.com/track/6fNJm8sYmCBbmkKpKgTReA,2020,6,6NfrH0ANGmgBXyxgV2PeXt,0.685,0.848,0.761
157,Amor del Bueno,Reyli Barba,562701,https://open.spotify.com/track/2G74yhtIMW8tJY5I83dS4Z,2020,6,2G74yhtIMW8tJY5I83dS4Z,0.77,0.373,0.293
158,Todavia,La Factoria,561008,https://open.spotify.com/track/6JpA44skFrcFKWuVWD01Mk,2020,6,3D5uEBD0cAEGZGUo5j9045,0.774,0.91,0.65
159,Mente Positiva,Junior H,557956,https://open.spotify.com/track/3WQilym5Vi4ypxb70vx0eY,2020,6,3WQilym5Vi4ypxb70vx0eY,0.576,0.604,0.734
160,Pa Mí - Remix,Dalex,555849,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz,2020,6,7g8YaUQABMal0zWe7a2ijz,0.688,0.62,0.727
161,Bohemian Rhapsody - Remastered 2011,Queen,554174,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,2020,6,7tFiyTwD0nx5a1eklYtX2J,0.392,0.402,0.228
162,Miami Vibe,Adriel Favela,553354,https://open.spotify.com/track/6ZUBqOrjrdmkP4eLQLBeaq,2020,6,6ZUBqOrjrdmkP4eLQLBeaq,0.795,0.731,0.88
163,Fuerte No Soy,Intocable,551911,https://open.spotify.com/track/7A07Yu1dRND3RKDzbhKrDs,2020,6,7A07Yu1dRND3RKDzbhKrDs,0.659,0.433,0.455
164,Every Breath You Take,The Police,548241,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1,2020,6,1JSTJqkT5qHq8MDJnJbRE1,0.82,0.452,0.74
165,goosebumps,Travis Scott,546720,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2020,6,6gBFPUFcJLzWGx4lenP6h2,0.841,0.728,0.43
166,bad guy,Billie Eilish,544943,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2020,6,2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,0.562
167,Con Calma,Daddy Yankee,544652,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2020,6,5w9c2J52mkdntKOmRLeM2m,0.737,0.86,0.656
168,Gris,J Balvin,544406,https://open.spotify.com/track/1syf62zw48zu4FrPwMtDHk,2020,6,1syf62zw48zu4FrPwMtDHk,0.849,0.709,0.916
169,Amargo Adiós,Inspector,540092,https://open.spotify.com/track/0zCOT028cU3DeCqN1G18wE,2020,6,0zCOT028cU3DeCqN1G18wE,0.607,0.666,0.79
170,Play Date,Melanie Martinez,538143,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,2020,6,4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,0.446
171,Rosa,J Balvin,537766,https://open.spotify.com/track/464uJVLmr0fDJGXOnciaDe,2020,6,37BTh5g05cxBIRYMbw8g2T,0.365,0.513,0.739
172,Falling,Trevor Daniel,537333,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,2020,6,1ZMiCix7XSAbfAJlEZWMCp,0.567,0.267,0.0592
173,Hasta Que Me Olvides,Luis Miguel,537219,https://open.spotify.com/track/6vPAmoERUMRoTZaCCSWQ12,2020,6,6vPAmoERUMRoTZaCCSWQ12,0.641,0.593,0.437
174,Cocteles,Kenia OS,532132,https://open.spotify.com/track/5rb0LAGWkFdWjn46LyidC5,2020,6,5rb0LAGWkFdWjn46LyidC5,0.827,0.672,0.476
175,Así Es la Vida,Elefante,532110,https://open.spotify.com/track/3q2aVABxuztNi3iS6h6qdB,2020,6,3q2aVABxuztNi3iS6h6qdB,0.799,0.664,0.631
176,Physical,Dua Lipa,531781,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW,2020,6,3AzjcOeAmA57TIOr9zF1ZW,0.647,0.844,0.746
177,Adan y Eva,Paulo Londra,531444,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6,2020,6,6FyRXC8tJUh863JCkyWqtk,0.767,0.709,0.72
178,Si Te Vas,Sech,529855,https://open.spotify.com/track/2aGN6PplBq0xigh2lmqLbw,2020,6,6Y4PDQv4XjYjHLeLmvyOt0,0.73,0.644,0.554
179,UN PESO,J Balvin,529278,https://open.spotify.com/track/7hynhxDoDpgMIV12JuVtNa,2020,6,7hynhxDoDpgMIV12JuVtNa,0.627,0.675,0.961
180,Pero Ya No,Bad Bunny,529238,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy,2020,6,75pQqzwgCjUOSSy5CpmAjy,0.882,0.612,0.742
181,Por Mi No Te Detengas,Banda MS de Sergio Lizárraga,528290,https://open.spotify.com/track/3mV5TTtHnXUeOzRkyFKsVl,2020,6,3mV5TTtHnXUeOzRkyFKsVl,0.649,0.307,0.713
182,Sour Candy (with BLACKPINK),Lady Gaga,527411,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u,2020,6,1IWNylpZ477gIVUDpJL66u,0.752,0.87,0.784
183,No Se Me Quita (feat. Ricky Martin),Maluma,526981,https://open.spotify.com/track/1GBLO0NFODuL31A5fgw0uR,2020,6,1GBLO0NFODuL31A5fgw0uR,0.864,0.869,0.853
184,Reggaetonera,Anuel AA,526622,https://open.spotify.com/track/6yVkakCN460KOVol9ZazjH,2020,6,6yVkakCN460KOVol9ZazjH,0.694,0.796,0.515
185,Memories,Maroon 5,524308,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2020,6,2b8fOow8UzyDFAE27YhOZM,0.764,0.32,0.575
186,Vida Ventajosa,Los Dos Carnales,524079,https://open.spotify.com/track/72kaj3MRKcGnv2dbukJQRA,2020,6,72kaj3MRKcGnv2dbukJQRA,0.735,0.524,0.813
187,Devuélveme a mi chica,Hombres G,523632,https://open.spotify.com/track/1Wrzhfa5bNlqvsnCztz190,2020,6,1Wrzhfa5bNlqvsnCztz190,0.603,0.843,0.503
188,Locura,Cali Y El Dandee,523566,https://open.spotify.com/track/5379uuUPHodsdVhy8pIAAr,2020,6,5379uuUPHodsdVhy8pIAAr,0.643,0.769,0.532
189,La player (Bandolera),Zion & Lennox,522475,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP,2020,6,0VKkyBKCXyR99navhVRqcP,0.769,0.838,0.602
190,Seremos,El Bebeto,520104,https://open.spotify.com/track/0B5nnPv1ebuo0VFXCMfUij,2020,6,0B5nnPv1ebuo0VFXCMfUij,0.699,0.444,0.525
191,Que Sea,Joan Sebastian,520026,https://open.spotify.com/track/4yKC4OVtG5Z9nIX98r7SQp,2020,6,4yKC4OVtG5Z9nIX98r7SQp,0.781,0.693,0.939
192,HP,Maluma,519457,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3,2020,6,1LIqNVhaIgxXUt2eVoIQJ3,0.837,0.791,0.618
193,The Box,Roddy Ricch,518115,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,2020,6,0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,0.642
194,La Dosis Perfecta,Panteon Rococo,513466,https://open.spotify.com/track/7qKtcEDbth6kOM5s4uJzw3,2020,6,5bymCzswBkt0deeD1hlTIq,0.674,0.771,0.966
195,Ya Me Enteré,Reik,511095,https://open.spotify.com/track/0lPXFrKyl8HkdQ2E6NmNja,2020,6,4ggabbjjuHrG06SsYnqvEs,0.657,0.591,0.687
196,La Media Vuelta,Luis Miguel,509878,https://open.spotify.com/track/1lKI9y1DL6QnYTZguVmACX,2020,6,1lKI9y1DL6QnYTZguVmACX,0.631,0.683,0.708
197,Tatuajes,Joan Sebastian,508913,https://open.spotify.com/track/57dG9il4j7Hi7G8Cqgi0Ts,2020,6,57dG9il4j7Hi7G8Cqgi0Ts,0.8,0.464,0.87
198,Si Se Da - Remix,Myke Towers,504422,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD,2020,6,6K5BsR04ijf3FHNzjbaagD,0.817,0.672,0.774
199,"Todos Hablan, Nada Saben",Aldo Trujillo,502637,https://open.spotify.com/track/0SIooo95Kba3UwPBRUOcmd,2020,6,0SIooo95Kba3UwPBRUOcmd,0.746,0.532,0.976
200,El Sol No Regresa,La Quinta Estacion,498931,https://open.spotify.com/track/2awKQgW88iq9jFM54VaCAp,2020,6,0c8f8b76ThPP2MInXEZyTY,0.579,0.898,0.635
1,cardigan,Taylor Swift,35783009,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,2020,7,4R2kfaDFhslZEMJqAFNpdd,0.613,0.581,0.551
2,ROCKSTAR (feat. Roddy Ricch),DaBaby,33271598,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,2020,7,7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,0.497
3,Savage Love (Laxed - Siren Beat),Jawsh 685,32819332,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,2020,7,1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,0.761
4,exile (feat. Bon Iver),Taylor Swift,30941803,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y,2020,7,4pvb0WLRcMtbPGmtejJJ6y,0.298,0.38,0.152
5,the 1,Taylor Swift,29021470,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8,2020,7,0Jlcvv8IykzHaSmj49uNW8,0.777,0.357,0.172
6,Blinding Lights,The Weeknd,28946511,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,2020,7,0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,0.334
7,Watermelon Sugar,Harry Styles,26158284,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,2020,7,6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,0.557
8,the last great american dynasty,Taylor Swift,23514870,https://open.spotify.com/track/2Eeur20xVqfUoM3Q7EFPFt,2020,7,2Eeur20xVqfUoM3Q7EFPFt,0.686,0.662,0.706
9,Roses - Imanbek Remix,SAINt JHN,23320345,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,2020,7,0zLCBJZSiELJf02ucPP9wb,0.769,0.719,0.863
10,my tears ricochet,Taylor Swift,23053435,https://open.spotify.com/track/1MgV7FIyNxIG7WzMRJV5HC,2020,7,1MgV7FIyNxIG7WzMRJV5HC,0.456,0.263,0.111
11,august,Taylor Swift,21018440,https://open.spotify.com/track/3hUxzQpSfdDqwM3ZTFQY0K,2020,7,3hUxzQpSfdDqwM3ZTFQY0K,0.532,0.623,0.403
12,Come & Go (with Marshmello),Juice WRLD,20149813,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr,2020,7,2Y0wPrPQBrGhoLn14xRYCG,0.625,0.814,0.535
13,mirrorball,Taylor Swift,19935454,https://open.spotify.com/track/0ZNU020wNYvgW84iljPkPP,2020,7,0ZNU020wNYvgW84iljPkPP,0.553,0.413,0.379
14,Breaking Me,Topic,19218301,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,2020,7,3H7ihDc1dqLriiWXwsc2po,0.789,0.72,0.664
15,seven,Taylor Swift,19193607,https://open.spotify.com/track/6KJqZcs9XDgVck7Lg9QOTC,2020,7,3dPQuX8Gs42Y7b454ybpMR,0.726,0.463,0.321
16,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,18329866,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e,2020,7,0EhpEsp4L0oRGM0vmeaN5e,0.571,0.693,0.393
17,invisible string,Taylor Swift,18127237,https://open.spotify.com/track/6VsvKPJ4xjVNKpI8VVZ3SV,2020,7,6VsvKPJ4xjVNKpI8VVZ3SV,0.653,0.452,0.45
18,this is me trying,Taylor Swift,18120519,https://open.spotify.com/track/7kt9e9LFSpN1zQtYEl19o1,2020,7,7kt9e9LFSpN1zQtYEl19o1,0.515,0.476,0.412
19,Wishing Well,Juice WRLD,17904985,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb,2020,7,2U5WueTLIK5WJLD7mvDODv,0.65,0.613,0.0804
20,illicit affairs,Taylor Swift,17460860,https://open.spotify.com/track/2NmsngXHeC1GQ9wWrzhOMf,2020,7,2NmsngXHeC1GQ9wWrzhOMf,0.559,0.31,0.46
21,death bed (coffee for your head),Powfu,17287828,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2020,7,7eJMfftS33KTjuF7lTsMCx,0.726,0.431,0.348
22,Dance Monkey,Tones And I,16687895,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2020,7,2XU0oxnq2qxCpomAAuJY8K,0.824,0.588,0.513
23,La Jeepeta - Remix,Nio Garcia,16329630,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2,2020,7,1mohfLaTJtB2RplHLQVM70,0.815,0.715,0.786
24,betty,Taylor Swift,16308681,https://open.spotify.com/track/5kI4eCXXzyuIUXjQra0Cxi,2020,7,5kI4eCXXzyuIUXjQra0Cxi,0.593,0.377,0.502
25,POPSTAR (feat. Drake),DJ Khaled,16210906,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq,2020,7,6EDO9iiTtwNv6waLwa1UUq,0.8,0.56,0.45
26,Rain On Me (with Ariana Grande),Lady Gaga,16061747,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,2020,7,24ySl2hOPGCDcxBxFIqWBu,0.672,0.855,0.646
27,ily (i love you baby) (feat. Emilee),Surf Mesa,15853018,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,2020,7,62aP9fBQKYKxi7PDXwcUAS,0.674,0.774,0.33
28,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,15798488,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,2020,7,2MbdDtCv5LUVjYy9RuGTgC,0.904,0.723,0.835
29,mad woman,Taylor Swift,15741679,https://open.spotify.com/track/2QDyYdZyhlP2fp79KZX8Bi,2020,7,2QDyYdZyhlP2fp79KZX8Bi,0.592,0.699,0.506
31,MAMACITA,Black Eyed Peas,14842976,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3,2020,7,14wf185UxfNbSy8dwt4r4q,0.894,0.635,0.428
32,How You Like That,BLACKPINK,14558073,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,2020,7,4SFknyjLcyTLJFPKD2m96o,0.812,0.761,0.344
33,epiphany,Taylor Swift,14542269,https://open.spotify.com/track/08fa9LFcFBTcilB3iq2e2A,2020,7,08fa9LFcFBTcilB3iq2e2A,0.354,0.267,0.113
34,Blueberry Faygo,Lil Mosey,14455474,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,2020,7,6wJYhPfqk3KGhHRG76WzOh,0.774,0.554,0.349
35,Don't Start Now,Dua Lipa,14454799,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,2020,7,6WrI0LAC5M1Rw2MnX2ZvEg,0.794,0.793,0.677
36,Break My Heart,Dua Lipa,14267232,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,2020,7,017PF4Q3l4DBUiWoXk4OWT,0.73,0.729,0.467
37,Relación,Sech,14237455,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ,2020,7,35UUpTmrcFXNIVIN26ujXl,0.793,0.771,0.835
38,Toosie Slide,Drake,14113304,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,2020,7,127QTOFJsJQp5LbJbu3A1y,0.834,0.454,0.837
39,Caramelo,Ozuna,14064492,https://open.spotify.com/track/3gD4J3RUHy4OUuZ3qAiaiG,2020,7,3gD4J3RUHy4OUuZ3qAiaiG,0.728,0.806,0.698
40,Tattoo - Remix with Camilo,Rauw Alejandro,13825928,https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S,2020,7,4ZRrLHqzhGRXYj2qcB4s5S,0.848,0.637,0.698
41,peace,Taylor Swift,13821091,https://open.spotify.com/track/7MbT4I8qGntX4fMdqMQgke,2020,7,7MbT4I8qGntX4fMdqMQgke,0.647,0.272,0.339
42,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,13574215,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn,2020,7,1H7KnK26kc1YyellpbINEn,0.49,0.618,0.286
43,Someone You Loved,Lewis Capaldi,13314805,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2020,7,7qEHsqek33rTcFNT9PFqLf,0.501,0.405,0.446
44,Stuck with U (with Justin Bieber),Ariana Grande,12919994,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,2020,7,4HBZA5flZLE435QTztThqH,0.597,0.45,0.537
45,GREECE (feat. Drake),DJ Khaled,12730025,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad,2020,7,35RJhm1pEovTBwnNR0zWad,0.695,0.343,0.229
46,La Curiosidad,Jay Wheeler,12575995,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz,2020,7,4HYDUMY0xSpeBr0AMY9cUz,0.845,0.677,0.68
47,hoax,Taylor Swift,12523531,https://open.spotify.com/track/6MWoRt97mnSTXZhu3ggi9C,2020,7,6MWoRt97mnSTXZhu3ggi9C,0.662,0.181,0.429
48,TKN (feat. Travis Scott),ROSALÍA,12269358,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7,2020,7,4w47S36wQGBhGg073q3nt7,0.776,0.509,0.485
49,Party Girl,StaySolidRocky,12044731,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP,2020,7,5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,0.629
