Position,Track Name,Artist,Streams,URL,Year,Month,Track ID,Danceability,Energy,Valence
18,"Duniyaa (From ""Luka Chuppi"")",Akhil,455203,https://open.spotify.com/track/2tjWCe2W7sgvS3C8NHcdtI,2019,12,2tjWCe2W7sgvS3C8NHcdtI,0.435,0.658,0.524
19,Ve Maahi,Arijit Singh,444025,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF,2019,12,4t1DkxexoMbIHfSHS4Uiyr,0.65,0.551,0.294
20,"Mere Sohneya (From ""Kabir Singh"")",Sachet Tandon,436204,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg,2019,12,2IoZMG3RqiTmsy7Li3zGFg,0.376,0.643,0.646
21,"Tera Ban Jaunga (From ""Kabir Singh"")",Akhil Sachdeva,430131,https://open.spotify.com/track/4OcvkkpF3xmyCGGY5IBlgi,2019,12,4OcvkkpF3xmyCGGY5IBlgi,0.605,0.53,0.399
22,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")",Tony Kakkar,421491,https://open.spotify.com/track/7ofWUKeNCUw1P64ArIwG9b,2019,12,7ofWUKeNCUw1P64ArIwG9b,0.8,0.972,0.694
23,"Pachtaoge (From ""Jaani Ve"")",Arijit Singh,402831,https://open.spotify.com/track/5QVHNa0ppJUOoqSd36ovQS,2019,12,5QVHNa0ppJUOoqSd36ovQS,0.515,0.691,0.484
24,Heartless,The Weeknd,389545,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU,2019,12,4EWCNWgDS8707fNSZ1oaA5,0.79,0.647,0.654
25,"Kaise Hua (From ""Kabir Singh"")",Vishal Mishra,375912,https://open.spotify.com/track/1y1rQTkWmrZdJmjwuK07GC,2019,12,1y1rQTkWmrZdJmjwuK07GC,0.385,0.464,0.15
26,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,373167,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,2019,12,3KkXRkHbMCARz0aVfEt68P,0.76,0.479,0.913
27,On My Way,Alan Walker,365261,https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI,2019,12,3OjNkFFZavF89xvRqWCXmU,0.443,0.538,0.245
28,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",Rochak Kohli,361180,https://open.spotify.com/track/57jOEZtoLQK4zF2x55bdkp,2019,12,57jOEZtoLQK4zF2x55bdkp,0.718,0.382,0.499
29,8 Parche,Baani Sandhu,358037,https://open.spotify.com/track/42ETKyApzUl8hTtytFAjen,2019,12,42ETKyApzUl8hTtytFAjen,0.652,0.862,0.727
30,Sakhiyaan,Maninder Buttar,356524,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg,2019,12,3sqRODOZ1Z6hR4F2tnFAlg,0.706,0.674,0.359
31,Trampoline (with ZAYN),SHAED,343067,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k,2019,12,1iQDltZqI7BXnHrFy4Qo1k,0.619,0.459,0.498
32,Chal Bombay,DIVINE,338711,https://open.spotify.com/track/6AooRgSRDzbCYL4NZ4RCjU,2019,12,6AooRgSRDzbCYL4NZ4RCjU,0.862,0.619,0.512
33,"Naah Goriye (From ""Bala"")",B Praak,332946,https://open.spotify.com/track/1CM4rFDU9q4EoLy2K44qE6,2019,12,1CM4rFDU9q4EoLy2K44qE6,0.823,0.765,0.715
34,"Jai Jai Shivshankar (From ""War"")",Vishal Dadlani,332567,https://open.spotify.com/track/6lfSsCL894Qw15xbt7cSUy,2019,12,6lfSsCL894Qw15xbt7cSUy,0.825,0.904,0.528
35,Believer,Imagine Dragons,331072,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2019,12,0pqnGHJpmpxLKifKRmU6WP,0.776,0.78,0.666
36,hot girl bummer,blackbear,328898,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,2019,12,2mt1IqcFyY1zmYZT8Q3xw9,0.782,0.559,0.685
37,My Oh My (feat. DaBaby),Camila Cabello,323880,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,2019,12,3yOlyBJuViE2YSGn3nVE1K,0.724,0.491,0.383
38,everything i wanted,Billie Eilish,321120,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,2019,12,3ZCTVFBt2Brf31RLEnCkWJ,0.704,0.225,0.243
39,bad guy,Billie Eilish,319853,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019,12,2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,0.562
40,Proper Patola,Badshah,319327,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT,2019,12,39ujbBjTwwqUFySaCYDMMT,0.77,0.824,0.49
41,Vaaste,Dhvani Bhanushali,316652,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3,2019,12,0mJTAdmY8olbGQjopDYff3,0.444,0.479,0.315
42,"Don't Be Shy Again (From ""Bala"")",Sachin-Jigar,313856,https://open.spotify.com/track/2TbCdbFzs2xO2nzasn0Qvw,2019,12,2TbCdbFzs2xO2nzasn0Qvw,0.798,0.905,0.905
43,Ik Tera,Maninder Buttar,312824,https://open.spotify.com/track/57DhVYA7E1CyrE4OKuyLb7,2019,12,57DhVYA7E1CyrE4OKuyLb7,0.826,0.712,0.49
44,Lucid Dreams,Juice WRLD,304045,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2019,12,285pBltuF7vW8TeWk8hdRR,0.511,0.566,0.218
45,Kalank (Title Track),Arijit Singh,300992,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5,2019,12,6vo7Y1iWyZvpjvFbf6BiZ5,0.57,0.55,0.435
46,I Like Me Better,Lauv,295067,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2019,12,2P91MQbaiQOfbiz9VqhqKQ,0.752,0.505,0.419
47,Chandigarh Mein,Badshah,293633,https://open.spotify.com/track/3Eb4VbsbXMpS5Mk9HWTDia,2019,12,3Eb4VbsbXMpS5Mk9HWTDia,0.809,0.873,0.34
48,Someone You Loved,Lewis Capaldi,292025,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019,12,7qEHsqek33rTcFNT9PFqLf,0.501,0.405,0.446
49,Dance Like,Harrdy Sandhu,289557,https://open.spotify.com/track/36EPfDEkfLYQLt8Fvced8x,2019,12,1rwSZ2WvPoGArYIByVSEGW,0.89,0.795,0.854
50,Lose You To Love Me,Selena Gomez,287641,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,2019,12,4l0Mvzj72xxOpRrp6h8nHi,0.488,0.343,0.0978
51,Adore You,Harry Styles,286053,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,2019,12,3jjujdWJ72nww5eGnfs2E7,0.676,0.771,0.569
52,"Hauli Hauli (From ""De De Pyaar De"")",Garry Sandhu,278980,https://open.spotify.com/track/1z0A545pZMaqYRkruladlk,2019,12,60XrRbNjDMAGUZ2xLkU9W3,0.705,0.982,0.571
53,"Mummy Nu Pasand (From ""Jai Mummy Di"")",Sunanda Sharma,277231,https://open.spotify.com/track/74qF0JeFMVilMEeFDiQZ48,2019,12,74qF0JeFMVilMEeFDiQZ48,0.776,0.969,0.802
54,"Thodi Jagah (From ""Marjaavaan"")",Arijit Singh,275712,https://open.spotify.com/track/3f0wz6zcA7XkQiGm0qNF5r,2019,12,3f0wz6zcA7XkQiGm0qNF5r,0.621,0.467,0.227
55,"Ek Toh Kum Zindagani (From ""Marjaavaan"")",Neha Kakkar,271848,https://open.spotify.com/track/6oDHAjaJJjwwgoAuMIeY9K,2019,12,6oDHAjaJJjwwgoAuMIeY9K,0.668,0.965,0.722
56,Takeaway,The Chainsmokers,271714,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw,2019,12,3g0mEQx3NTanacLseoP0Gw,0.528,0.511,0.351
57,Ik Mulaqaat,Meet Bros.,266312,https://open.spotify.com/track/17uI7afUaul1hCzMTF9txd,2019,12,17uI7afUaul1hCzMTF9txd,0.634,0.648,0.667
58,Without Me,Halsey,266013,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019,12,7lQ8MOhq6IN2w8EYcFNSUk,0.908,0.669,0.662
59,"Psycho Saiyaan (From ""Saaho"")",Sachet Tandon,265698,https://open.spotify.com/track/3ZjMdVOWxQ53FKrmkgCv95,2019,12,3ZjMdVOWxQ53FKrmkgCv95,0.785,0.722,0.848
60,Can We Kiss Forever?,Kina,264714,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne,2019,12,58wyJLv6yH1La9NIZPl3ne,0.522,0.128,0.124
61,Sauda Khara Khara,Diljit Dosanjh,258057,https://open.spotify.com/track/4LLvxxkWtt818FNO3cbsdo,2019,12,4LLvxxkWtt818FNO3cbsdo,0.687,0.919,0.877
62,"Odhani (From ""Made in China"")",Sachin-Jigar,250334,https://open.spotify.com/track/2q0V50aNlI1RQXJyE5HDgD,2019,12,2q0V50aNlI1RQXJyE5HDgD,0.711,0.731,0.474
63,Laare,Maninder Buttar,242351,https://open.spotify.com/track/7GfdU12uRL2xtSQcRXmqNN,2019,12,7GfdU12uRL2xtSQcRXmqNN,0.384,0.658,0.67
64,Tujhe Kitna Chahein Aur (Film Version),Jubin Nautiyal,242047,https://open.spotify.com/track/0mHU8dcIvGrGDazLMmQpSg,2019,12,0mHU8dcIvGrGDazLMmQpSg,0.358,0.252,0.284
65,"Bekhayali (Arijit Singh Version) [From ""Kabir Singh""]",Arijit Singh,238090,https://open.spotify.com/track/6aPMWbbdhDhiJHlknZb9Yx,2019,12,6aPMWbbdhDhiJHlknZb9Yx,0.265,0.58,0.345
66,The Hook Up Song,Vishal-Shekhar,236789,https://open.spotify.com/track/1bLNqR3bqpyWkwWKECjVrw,2019,12,1bLNqR3bqpyWkwWKECjVrw,0.846,0.786,0.523
67,7 rings,Ariana Grande,231371,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019,12,6ocbgoVGwYJhOv1GgI9NsF,0.778,0.317,0.327
68,Dhakka,Sidhu Moose Wala,230926,https://open.spotify.com/track/2fPPWdQuHY3CxPIOk6qbwH,2019,12,20tnxv4NAzTCayQQln3EZP,0.731,0.727,0.79
69,Goodbyes (Feat. Young Thug),Post Malone,229817,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,2019,12,0t3ZvGKlmYmVsDzBJAXK8C,0.548,0.653,0.163
70,"Coca Cola (From ""Luka Chuppi"")",Tony Kakkar,227042,https://open.spotify.com/track/4bKkdGBttnK4SYjT4zPC1U,2019,12,352wEkChkiClswqwDoM0nj,0.722,0.867,0.893
71,Kohinoor,DIVINE,224912,https://open.spotify.com/track/1VYMsDdZ3toHtlZxAGS95n,2019,12,1VYMsDdZ3toHtlZxAGS95n,0.634,0.884,0.39
72,Yaen Ennai Pirindhaai - Male,Sid Sriram,222343,https://open.spotify.com/track/2GYzXSeNa3Y0BfIfS1VJj3,2019,12,2GYzXSeNa3Y0BfIfS1VJj3,0.563,0.432,0.348
73,"Ek Chumma (From ""Housefull 4"")",Sohail Sen,220209,https://open.spotify.com/track/5q6eZbatNFuToQdA7FGhj5,2019,12,5q6eZbatNFuToQdA7FGhj5,0.74,0.903,0.949
74,Watermelon Sugar,Harry Styles,220030,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,2019,12,6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,0.557
75,Haaye ve,Ammy Virk,218594,https://open.spotify.com/track/0BS99JhjvDbC2lpiMwsaxh,2019,12,0BS99JhjvDbC2lpiMwsaxh,0.569,0.589,0.367
76,Pal,Javed-Mohsin,218061,https://open.spotify.com/track/5G7pZ8G8NFvS1MQ9H4L7dC,2019,12,4UiaP0wBuy9N9voD91OZOg,0.575,0.374,0.563
77,"Chale Aana (From ""De De Pyaar De"")",Amaal Mallik,214052,https://open.spotify.com/track/6vuMdb0E8buJeSHArN3dXk,2019,12,6vuMdb0E8buJeSHArN3dXk,0.368,0.587,0.391
78,Old Town Road - Remix,Lil Nas X,214047,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2019,12,2YpeDb67231RjR0MgVLzsG,0.878,0.619,0.639
79,"Dilbara (B Praak Version) [From ""Pati Patni Aur Woh""]",B Praak,213775,https://open.spotify.com/track/45Bfnqhwy4dtqTYmClzEWM,2019,12,45Bfnqhwy4dtqTYmClzEWM,0.344,0.748,0.274
80,Naagin,Vayu,212809,https://open.spotify.com/track/7gAyu0od48mkaCw1laPKVC,2019,12,7gAyu0od48mkaCw1laPKVC,0.807,0.5,0.243
81,Faded,Alan Walker,210527,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz,2019,12,7gHs73wELdeycvS48JfIos,0.589,0.651,0.166
82,Hate Me (with Juice WRLD),Ellie Goulding,210344,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,2019,12,6kls8cSlUyHW2BUOkDJIZE,0.657,0.768,0.759
83,Paagal,Badshah,209866,https://open.spotify.com/track/4gyPGtExOjj1rsByKW33LR,2019,12,4gyPGtExOjj1rsByKW33LR,0.687,0.854,0.721
84,Dooriyan,Dino James,207467,https://open.spotify.com/track/1rav6gpyMEfZQrMdaVs1sx,2019,12,5doYtCoJ8KpfkFczP3F2ad,0.517,0.716,0.594
85,Look At Her Now,Selena Gomez,203705,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m,2019,12,6ABeuUrilSljBZFfBC9fQL,0.753,0.564,0.55
86,Yaari,Nikk,202233,https://open.spotify.com/track/04UzZSWfw8hkK832P27QLq,2019,12,04UzZSWfw8hkK832P27QLq,0.587,0.557,0.395
87,Dil Hi Toh Hai,Pritam,201746,https://open.spotify.com/track/6preZS0pC2OdHPZAOwcoM9,2019,12,0hpP2fBridGH2Bq6qmg9LM,0.482,0.694,0.573
88,She Move It Like,Badshah,200863,https://open.spotify.com/track/39vrbjCMTRXEdiIr2IsBgd,2019,12,39vrbjCMTRXEdiIr2IsBgd,0.832,0.477,0.844
89,"Kinna Sona (From ""Marjaavaan"")",Meet Bros.,200820,https://open.spotify.com/track/01AE1MgL6L86WQzh4KGDUa,2019,12,01AE1MgL6L86WQzh4KGDUa,0.533,0.723,0.591
90,Happier,Marshmello,197546,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019,12,2dpaYNEQHiRxtZbfNsse99,0.687,0.792,0.671
92,"Bad Boy (From ""Saaho"")",Badshah,196168,https://open.spotify.com/track/5I3Xih0C2ID3fqngBrBbGv,2019,12,5I3Xih0C2ID3fqngBrBbGv,0.892,0.848,0.523
93,HIGHEST IN THE ROOM,Travis Scott,196152,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,2019,12,3eekarcy7kvN4yt5ZFzltW,0.598,0.427,0.0605
94,"Lamborghini (From ""Jai Mummy Di"")",Meet Bros.,195460,https://open.spotify.com/track/5xWpxI216rbOSiAqjdn6gy,2019,12,5xWpxI216rbOSiAqjdn6gy,0.769,0.922,0.634
95,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")",Arijit Singh,194118,https://open.spotify.com/track/1aIhAX6324JZmhNnGltwkK,2019,12,1aIhAX6324JZmhNnGltwkK,0.559,0.541,0.309
96,Rula Ke Gaya Ishq,Stebin Ben,193687,https://open.spotify.com/track/68cy4S3cwPZdMGuIH9izml,2019,12,68cy4S3cwPZdMGuIH9izml,0.409,0.484,0.272
97,Pehla Pyaar,Armaan Malik,192887,https://open.spotify.com/track/0ojpEubhy4JNeVftmVuiN7,2019,12,0ojpEubhy4JNeVftmVuiN7,0.607,0.713,0.611
98,Closer,The Chainsmokers,192769,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2019,12,7BKLCZ1jbUBVqRi2FVlTVw,0.748,0.524,0.661
99,The Wakhra Song,Navv Inder,191546,https://open.spotify.com/track/6N6mJlsjYRV0yoMSPS5JiQ,2019,12,6N6mJlsjYRV0yoMSPS5JiQ,0.788,0.894,0.588
100,Hawa Banke,Darshan Raval,191065,https://open.spotify.com/track/3YVQHUpNexOqkLI7IclsoT,2019,12,1L3Nsi7YXtBxTdnbqektia,0.625,0.598,0.5
101,"Dilbar (From ""Satyameva Jayate"")",Neha Kakkar,190711,https://open.spotify.com/track/6cARnc9YVlBNigjNSX63pp,2019,12,4tjLYTXFqZhkUDga4bQ0yl,0.725,0.912,0.674
102,Baari,Bilal Saeed,190697,https://open.spotify.com/track/7cuYb19oTyv1tLTgzH7qpv,2019,12,7cuYb19oTyv1tLTgzH7qpv,0.651,0.538,0.467
103,rockstar (feat. 21 Savage),Post Malone,189623,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2019,12,0e7ipj03S05BNilyu5bRzt,0.585,0.52,0.129
104,Intezaar,Mithoon,189504,https://open.spotify.com/track/6p2o4ep90wpkh0qzUmyFuO,2019,12,6p2o4ep90wpkh0qzUmyFuO,0.46,0.466,0.144
105,Thunder,Imagine Dragons,188082,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,2019,12,1zB4vmk8tFRmM9UULNzbLB,0.605,0.822,0.288
106,Gaddi Pichhe Naa,Khan Bhaini,187962,https://open.spotify.com/track/0KMxACWz7WJYy9wj7YVKKr,2019,12,0KMxACWz7WJYy9wj7YVKKr,0.535,0.546,0.702
107,Same Beef,Bohemia,187457,https://open.spotify.com/track/65c6VCikt7f5sAS1heoYQC,2019,12,65c6VCikt7f5sAS1heoYQC,0.779,0.854,0.379
109,Apna Time Aayega,Ranveer Singh,185110,https://open.spotify.com/track/5uaIbU3oHHcSOK6WFNK5nj,2019,12,5uaIbU3oHHcSOK6WFNK5nj,0.766,0.618,0.513
110,"Pyaar Toh Tha (From ""Bala"")",Sachin-Jigar,182722,https://open.spotify.com/track/3boJs8tx10SQr2nUUm3FAr,2019,12,3boJs8tx10SQr2nUUm3FAr,0.565,0.358,0.595
111,Dil Ka Telephone,Meet Bros.,181952,https://open.spotify.com/track/0i4r9oQAjxUlSVVp0ibNkx,2019,12,2by8FVjoggo96ntJFHusVw,0.812,0.859,0.793
112,"Photo (From ""Luka Chuppi"")",Karan Sehmbi,181286,https://open.spotify.com/track/5wdlz4N7s1Xyr4y4RXhZJM,2019,12,5wdlz4N7s1Xyr4y4RXhZJM,0.739,0.644,0.315
113,Girls Like You (feat. Cardi B),Maroon 5,179996,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019,12,6V1bu6o1Yo5ZXnsCJU8Ovk,0.851,0.541,0.448
114,"Morni Banke (From ""Badhaai Ho"")",Guru Randhawa,179874,https://open.spotify.com/track/5x3K3Ld54TtkYKdQvrFOV3,2019,12,2Wu9PNpLUCBl3W1GaPqkhl,0.816,0.922,0.887
115,"Dilbara (From ""Pati Patni Aur Woh"")",Sachet Tandon,179391,https://open.spotify.com/track/0p83RJy9EZ0hlg82xcXH7f,2019,12,0p83RJy9EZ0hlg82xcXH7f,0.304,0.686,0.236
116,Satisfya,Imran Khan,178369,https://open.spotify.com/track/6HGoVbCUr63SgU3TjxEVj6,2019,12,6HGoVbCUr63SgU3TjxEVj6,0.726,0.652,0.803
117,The Jawaani Song,Vishal-Shekhar,177665,https://open.spotify.com/track/3IzQc4KEAFd8lIc90X7FZr,2019,12,3IzQc4KEAFd8lIc90X7FZr,0.71,0.801,0.845
118,Laal Ghaghra,Neha Kakkar,177442,https://open.spotify.com/track/3fpVYSLnxkadjYwQPTyo4H,2019,12,3fpVYSLnxkadjYwQPTyo4H,0.77,0.969,0.692
119,Paniyon Sa,Atif Aslam,177286,https://open.spotify.com/track/2si0ZNx4yRbggTvrIom8A2,2019,12,2si0ZNx4yRbggTvrIom8A2,0.523,0.768,0.669
120,Sucker,Jonas Brothers,175893,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,2019,12,22vgEDb5hykfaTwLuskFGD,0.842,0.734,0.952
121,Call You Mine,The Chainsmokers,175409,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp,2019,12,2oejEp50ZzPuQTQ6v54Evp,0.585,0.696,0.522
122,Samajavaragamana,Sid Sriram,175196,https://open.spotify.com/track/3j9DrRebdWK1jkpOw9FZUy,2019,12,3j9DrRebdWK1jkpOw9FZUy,0.568,0.663,0.808
123,changes,XXXTENTACION,173793,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO,2019,12,7AFASza1mXqntmGtbxXprO,0.669,0.308,0.52
124,Dil Diyan Gallan,Vishal-Shekhar,173741,https://open.spotify.com/track/5MnAi6ZF7cE8pAz7wYr9Ta,2019,12,5MnAi6ZF7cE8pAz7wYr9Ta,0.716,0.64,0.485
125,Graveyard,Halsey,172686,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2,2019,12,2ufmtcIFdFpuUYBPXK5f67,0.667,0.583,0.187
126,Lamberghini,The Doorbeen,172473,https://open.spotify.com/track/7cFuzwgbtHXmSKuCzo0qCW,2019,12,45P9g6kUb7itdonjjGjDdS,0.953,0.584,0.861
127,Prada,The Doorbeen,172291,https://open.spotify.com/track/6NLzzwFbAD1imLXGBMj9jo,2019,12,1N0wLru7OxcfPsAa6bYfOr,0.344,0.758,0.108
128,Cradles,Sub Urban,171735,https://open.spotify.com/track/1y4jsQt7MjnZhiD1L6qFBC,2019,12,1y4jsQt7MjnZhiD1L6qFBC,0.534,0.589,0.632
129,Khairiyat,Pritam,171351,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,2019,12,5O932cZmzOZGOGZz9RHx20,0.534,0.481,0.293
130,Liar,Camila Cabello,170974,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA,2019,12,7LzouaWGFCy4tkXDOOnEyM,0.74,0.498,0.652
131,Mean It,Lauv,170001,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX,2019,12,3uc8AGNL0KbvISIrjnfRvN,0.746,0.45,0.336
132,Naina Da Kya Kasoor,Amit Trivedi,169634,https://open.spotify.com/track/4JQxGJ8jsKW8pOUVoAgOZr,2019,12,4JQxGJ8jsKW8pOUVoAgOZr,0.845,0.659,0.547
133,"Koka (From ""Khandaani Shafakhana"")",Jasbir Jassi,168846,https://open.spotify.com/track/1bvIoSekCZWAgthW01kbo9,2019,12,4H2wyTfSobQHsVnt2JYPMf,0.873,0.963,0.906
134,Qaafirana,Arijit Singh,168584,https://open.spotify.com/track/0xkGTPTijMU84dtHr3KQQi,2019,12,0xkGTPTijMU84dtHr3KQQi,0.417,0.433,0.207
135,Let Me Love You,DJ Snake,168366,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU,2019,12,3ibKnFDaa3GhpPGlOUj7ff,0.656,0.578,0.556
136,First Class,Arijit Singh,165043,https://open.spotify.com/track/7s0qlp1ibUxVXLsOM0YWia,2019,12,7trx783SvnHhKkmgSSTIFJ,0.554,0.337,0.216
137,Khaab,Akhil,164473,https://open.spotify.com/track/0a6zRnrjmaOcqsEIFkXIhw,2019,12,0a6zRnrjmaOcqsEIFkXIhw,0.662,0.661,0.222
138,Khuda Haafiz,Arko,163246,https://open.spotify.com/track/1dLCUfhpiiItPEKSQwqb1B,2019,12,0kYaRayOkBwZhmvOgq3w2J,0.542,0.457,0.309
139,Kamaal,Badshah,162672,https://open.spotify.com/track/1q7W78ZYL9iqyYeVONU2hg,2019,12,1q7W78ZYL9iqyYeVONU2hg,0.847,0.552,0.748
140,"Aankh Marey (From ""Simmba"")",Neha Kakkar,161230,https://open.spotify.com/track/790uNrqzKWCvj8rR1QXNpU,2019,12,63MvWd6T6yoS7h4AJ4Hjrm,0.796,0.978,0.8
141,Eastside (with Halsey & Khalid),benny blanco,160005,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019,12,0d2iYfpKoM0QCKvcLCkBao,0.56,0.68,0.319
142,"Rula Diya (From ""Batla House"")",Ankit Tiwari,159330,https://open.spotify.com/track/6sTbnkzOtPpojgnn50cCHJ,2019,12,6sTbnkzOtPpojgnn50cCHJ,0.501,0.739,0.64
143,Kya Baat Ay,Harrdy Sandhu,159075,https://open.spotify.com/track/1ZaeaGLhFSckG8sv1y7AWk,2019,12,1ZaeaGLhFSckG8sv1y7AWk,0.849,0.592,0.652
144,Lily,Alan Walker,158764,https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN,2019,12,0lks2Kt9veMOFEAPN0fsqN,0.423,0.634,0.467
145,"Dekhte Dekhte (From ""Batti Gul Meter Chalu"")",Atif Aslam,158322,https://open.spotify.com/track/0Iz4CkptElGHo16r797Jsb,2019,12,0Iz4CkptElGHo16r797Jsb,0.799,0.828,0.627
146,Samjhawan,Jawad Ahmad,158169,https://open.spotify.com/track/0rk2X5TAhraBC5aCIXK2Rq,2019,12,0rk2X5TAhraBC5aCIXK2Rq,0.651,0.482,0.517
147,Raanjhana,Arijit Singh,156968,https://open.spotify.com/track/2sf68yQb5MwLJQlprSWa3N,2019,12,5OMUXgfXsSukZ0zxelpC3b,0.673,0.714,0.78
148,If I Can't Have You,Shawn Mendes,156741,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh,2019,12,6LsAAHotRLMOHfCsSfYCsz,0.692,0.809,0.864
149,i'm so tired...,Lauv,156423,https://open.spotify.com/track/2iwS33Jfev1QBiuhWVWZHY,2019,12,4vjpLMyL3ZO6aphdYr8XYw,0.599,0.733,0.534
150,Boy With Luv (feat. Halsey),BTS,154754,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,2019,12,5KawlOMHjWeUjQtnuRs22c,0.645,0.862,0.798
151,Treat You Better,Shawn Mendes,154173,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd,2019,12,3QGsuHI8jO1Rx4JWLUh9jd,0.444,0.819,0.747
152,Leja Re,Dhvani Bhanushali,153306,https://open.spotify.com/track/68iBMrMRc1rg4eAxJbvxch,2019,12,68iBMrMRc1rg4eAxJbvxch,0.791,0.761,0.449
153,"Slow Motion (From ""Bharat"")",Shreya Ghoshal,153084,https://open.spotify.com/track/7yEuRloGyxyu1KaWBTPP1Z,2019,12,7yEuRloGyxyu1KaWBTPP1Z,0.574,0.738,0.307
154,Dheeme Dheeme,Tony Kakkar,151291,https://open.spotify.com/track/4At0CnQes5Kx1ROSnnP4lK,2019,12,7ofWUKeNCUw1P64ArIwG9b,0.8,0.972,0.694
155,Viah,Jass Manak,150841,https://open.spotify.com/track/12V0iduYsoXxsQYTSeFB2H,2019,12,12V0iduYsoXxsQYTSeFB2H,0.533,0.757,0.358
156,"Dil Mein Ho Tum (From ""Cheat India"")",Armaan Malik,150603,https://open.spotify.com/track/1mjWhM7GQTTxJxg2F0iCRS,2019,12,1mjWhM7GQTTxJxg2F0iCRS,0.608,0.653,0.423
157,Maana Dil,B Praak,150581,https://open.spotify.com/track/7eua2ud1Wwhn3mefm6Y7Cn,2019,12,7eua2ud1Wwhn3mefm6Y7Cn,0.275,0.411,0.259
158,Chitta Kurta,Karan Aujla,150232,https://open.spotify.com/track/7mUuarQfB0E0Xs80Vzd2gw,2019,12,7mUuarQfB0E0Xs80Vzd2gw,0.834,0.738,0.656
159,Wow.,Post Malone,148949,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,2019,12,7xQAfvXzm3AkraOtGPWIZg,0.829,0.539,0.388
160,"Agar Tum Saath Ho (From ""Tamasha"")",Alka Yagnik,148315,https://open.spotify.com/track/1fzAokzOONl4XEPUFoammu,2019,12,2FCXQHugkoHE1K3tiDu8pu,0.562,0.519,0.415
161,Channa Mereya,Pritam,147945,https://open.spotify.com/track/0H2iJVgorRR0ZFgRqGUjUM,2019,12,0H2iJVgorRR0ZFgRqGUjUM,0.476,0.788,0.746
