Position,Track Name,Artist,Streams,URL,Year,Month,yyyy-mm,Stream %,Track ID,Danceability,Valence,Energy,Tempo,Danceability_Stream%,Valence_Stream%,Energy_Stream%,Tempo_Stream%
193,Ocho Cinco,M Huncho,365621,https://open.spotify.com/track/0yXfwx7sBjVGaLAmhbO9Bl,2019,4,2019-04,0.00244258152035072,3jUdqLNmjpqJvti99ygpSs,0.727,0.327,0.748,128.014,0.0017757567652949735,0.0007987241571546855,0.0018270509772223386,0.3126846307461771
194,idontwannabeyouanymore,Billie Eilish,364952,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu,2019,4,2019-04,0.002438112173576014,41zXlQxzTi6cGAjpOXyLYH,0.483,0.247,0.412,170.163,0.0011776081798372147,0.0006022137068732754,0.0010045022155133177,0.41487648179221526
195,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,362228,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z,2019,4,2019-04,0.002419914115856585,7ycWLEP1GsNjVvcjawXz3z,0.854,0.294,0.569,80.015,0.0020666066549415237,0.000711454750061836,0.001376931131922397,0.19362942798026467
196,Mo Bamba,Sheck Wes,362164,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,2019,4,2019-04,0.002419486555029109,1xzBco0xcoJEDXktl7Jxrr,0.729,0.261,0.625,146.034,0.0017638056986162202,0.0006314859908625975,0.001512179096893193,0.35332729957712083
197,Late Night Feelings (feat. Lykke Li),Mark Ronson,360363,https://open.spotify.com/track/7aQeWViSfRWSEwtJD86Eq0,2019,4,2019-04,0.0024074547261184296,7aQeWViSfRWSEwtJD86Eq0,0.688,0.469,0.729,110.055,0.0016563288515694793,0.0011290962665495433,0.001755034495340335,0.2649524298829638
198,A Million Dreams,Ziv Zaifman,360228,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z,2019,4,2019-04,0.0024065528399979733,0RoA7ObU6phWpqhlC9zH4Z,0.265,0.0998,0.312,54.747,0.000637736502599463,0.00024017397343179773,0.0007508444860793677,0.13175154833136904
199,New Rules,Dua Lipa,358148,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O,2019,4,2019-04,0.0023926571131050174,2ekn2ttSfGqwhhate0LSR0,0.762,0.608,0.7,116.073,0.0018232047201860234,0.0014547355247678505,0.0016748599791735121,0.27772288908943865
200,No Sleep (feat. Bonn),Martin Garrix,357343,https://open.spotify.com/track/1ahVFh0ViDZr8LvkEVlq3B,2019,4,2019-04,0.0023872791995719267,1ahVFh0ViDZr8LvkEVlq3B,0.44,0.327,0.635,128.133,0.0010504028478116477,0.0007806402982600201,0.0015159222917281734,0.3058892456787497
1,I Don't Care (with Justin Bieber),Ed Sheeran,4322133,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns,2019,5,2019-05,0.028090179152765696,3HVWdVOQ0ZA45FuZGSfvns,0.798,0.842,0.675,101.956,0.022415962963907025,0.023651930846628717,0.018960870928116845,2.8639623056993795
2,Vossi Bop,Stormzy,3750638,https://open.spotify.com/track/44ZJ4hLD5onikKsVLQaILr,2019,5,2019-05,0.024375948948625787,44ZJ4hLD5onikKsVLQaILr,0.682,0.428,0.653,188.115,0.016624397182962786,0.010432906150011837,0.01591749466345264,4.58548163647074
3,Someone You Loved,Lewis Capaldi,3594654,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019,5,2019-05,0.02336218595128975,7qEHsqek33rTcFNT9PFqLf,0.501,0.446,0.405,109.891,0.011704455161596164,0.010419534934275228,0.009461685310272349,2.567293976373182
4,bad guy,Billie Eilish,3455863,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019,5,2019-05,0.022460162794021916,2Fxmhks0bxGSBdJ92vM42m,0.701,0.562,0.425,135.128,0.015744574118609363,0.012622611490240318,0.009545569187459314,3.034996878030593
5,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,3191690,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7,2019,5,2019-05,0.02074326354605255,6zpiwiexX8HpFCZLyIWKDv,0.881,0.62,0.58,136.055,0.018274815184072295,0.01286082339855258,0.012031092856710477,2.8222247217581797
6,Piece Of Your Heart,MEDUZA,3090058,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,2019,5,2019-05,0.020082742204471,1DFD5Fotzgn6yYXkYsKiGs,0.677,0.631,0.744,124.08,0.013596016472426867,0.012672210331021201,0.014941560200126424,2.491866652730762
7,Hold Me While You Wait,Lewis Capaldi,2867972,https://open.spotify.com/track/60iSKGrGazRzICtMjADNSM,2019,5,2019-05,0.018639372570236904,60iSKGrGazRzICtMjADNSM,0.688,0.162,0.53,106.958,0.012823888328322989,0.0030195783563783784,0.00987886746222556,1.9936300113673988
8,SOS,Avicii,2317873,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP,2019,5,2019-05,0.015064198122398937,30cSNer6TV8x2utjULVeQ5,0.677,0.527,0.671,137.046,0.010198462128864081,0.00793883241050424,0.010108076940129688,2.0644880958822847
9,If I Can't Have You,Shawn Mendes,2152602,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz,2019,5,2019-05,0.013990077543796487,6LsAAHotRLMOHfCsSfYCsz,0.692,0.864,0.809,123.911,0.009681133660307168,0.012087426997840165,0.011317972732931359,1.7335244985293665
10,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,2105893,https://open.spotify.com/track/543bCW2ruMPmxUBWirQ3MR,2019,5,2019-05,0.013686508871095638,543bCW2ruMPmxUBWirQ3MR,0.746,0.607,0.787,95.005,0.010210135617837346,0.008307710884755052,0.010771282481552269,1.300286775298441
11,Location (feat. Burna Boy),Dave,1880016,https://open.spotify.com/track/3z4CGd63tpUn9a6oQSG0CI,2019,5,2019-05,0.012218500969328328,3z4CGd63tpUn9a6oQSG0CI,0.812,0.55,0.496,109.979,0.009921422787094602,0.006720175533130581,0.006060376480786851,1.3437785181057602
12,All Day And Night - Jax Jones & Martin Solveig Present Europa,Jax Jones,1856020,https://open.spotify.com/track/11o2y87vqODipLK98a1v34,2019,5,2019-05,0.012062547429964831,4gMC0JNQITGa8wfTFsPu3f,0.664,0.249,0.862,125.004,0.008009531493496648,0.003003574310061243,0.010397915884629684,1.507866678935324
13,Bruises,Lewis Capaldi,1823169,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,2019,5,2019-05,0.011849043940982077,4Of7rzpRpV1mWRbhp5rAqG,0.736,0.361,0.308,111.202,0.00872089634056281,0.00427750486269453,0.0036495055338224796,1.3176373843250888
14,Grace,Lewis Capaldi,1698622,https://open.spotify.com/track/0pEkK8MqbmGSX7fT8WLMbR,2019,5,2019-05,0.01103959463830224,01JMnRUs2YOK6DDpdQASGY,0.817,0.177,0.513,123.029,0.00901934881949293,0.0019540082509794964,0.005663312049449049,1.3581902887556863
15,Old Town Road,Lil Nas X,1660594,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O,2019,5,2019-05,0.010792445063584993,2YpeDb67231RjR0MgVLzsG,0.878,0.639,0.619,136.041,0.009475766765827624,0.006896372395630811,0.006680523494359111,1.468215018895166
16,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,1568416,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw,2019,5,2019-05,0.010193366660874193,2Rk4JlNc2TPmZe2af99d45,0.61,0.728,0.83,182.162,0.0062179536631332575,0.007420770929116412,0.008460494328525579,1.8568440576781648
17,Here With Me,Marshmello,1497722,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac,2019,5,2019-05,0.009733915939430494,5icOoE6VgqFKohjWWNp0Ac,0.791,0.181,0.565,99.961,0.007699527508089521,0.0017618387850369195,0.005499662505778229,0.9730119712214116
18,The London (feat. J. Cole & Travis Scott),Young Thug,1481553,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx,2019,5,2019-05,0.009628831226229612,7DcvwMAiqKJQD1rrdfxSDx,0.796,0.179,0.586,97.981,0.007664549656078772,0.0017235607894951004,0.005642495098570553,0.9434425123772036
19,Sixteen,Ellie Goulding,1461934,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd,2019,5,2019-05,0.009501324454735513,3pJkBPHadRAxBBo484RipI,0.705,0.425,0.531,107.013,0.006698433740588537,0.0040380628932625935,0.005045203285464558,1.0167652338746116
21,OT Bop,NSG,1404033,https://open.spotify.com/track/6bAirj2qDf0agxdMuIdq1p,2019,5,2019-05,0.009125017325101998,6bAirj2qDf0agxdMuIdq1p,0.936,0.479,0.479,100.999,0.008541016216295471,0.004370883298723857,0.004370883298723857,0.9216176248179767
22,What I Like About You (feat. Theresa Rex),Jonas Blue,1395653,https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ,2019,5,2019-05,0.00907055447046514,4NSW0Km5ZG60L8FthUebPJ,0.46,0.553,0.8,102.46,0.004172455056413965,0.005016016622167223,0.007256443576372113,0.9293690110438583
23,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,1386796,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM,2019,5,2019-05,0.009012991522551216,7Feaw9WAEREY0DUOSXJLOM,0.661,0.316,0.723,113.778,0.005957587396406353,0.0028481053211261843,0.0065163928708045285,1.0254801494528323
24,EARFQUAKE,"Tyler, The Creator",1368249,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0,2019,5,2019-05,0.008892451836996341,5hVghJ4KaYES3BFUATCYn0,0.554,0.413,0.498,79.635,0.004926418317695974,0.0036725826086794885,0.0044284410148241775,0.7081504020392037
25,Guten Tag,Hardy Caprio,1320054,https://open.spotify.com/track/0SErNy2An0gCpYFRUNWwNT,2019,5,2019-05,0.008579225431361082,0SErNy2An0gCpYFRUNWwNT,0.808,0.632,0.574,141.013,0.0069320141485397545,0.005422070472620204,0.00492447539760126,1.2097823157525203
26,Sucker,Jonas Brothers,1310781,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO,2019,5,2019-05,0.008518958838157311,22vgEDb5hykfaTwLuskFGD,0.842,0.952,0.734,137.958,0.0071729633417284555,0.00811004881392576,0.006252915787207466,1.1752585233945063
27,One,Lewis Capaldi,1289642,https://open.spotify.com/track/5C1TucCRf4Vjjree1OItyv,2019,5,2019-05,0.008381573362719531,7cA3PnUQDlUyBBwpRozQeo,0.706,0.478,0.358,75.991,0.005917390794079989,0.004006392067379936,0.003000603263853592,0.63692414140642
28,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1206624,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019,5,2019-05,0.007842027149564059,3KkXRkHbMCARz0aVfEt68P,0.76,0.913,0.479,89.911,0.005959940633668685,0.007159770787551986,0.003756331004641184,0.7050845030444541
29,Don't Call Me Up,Mabel,1190505,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,2019,5,2019-05,0.007737267393729745,5WHTFyqSii0lmT9R21abT8,0.674,0.234,0.881,98.994,0.005214918223373849,0.0018105205701327604,0.006816532573875905,0.7659430483748824
30,Fashion Week (feat. AJ Tracey & MoStack),Steel Banglez,1187393,https://open.spotify.com/track/78KyOmqWmqLkQcXO1cA7MO,2019,5,2019-05,0.00771704204723453,78KyOmqWmqLkQcXO1cA7MO,0.694,0.703,0.757,97.167,0.005355627180780764,0.005425080559205874,0.005841800829756539,0.7498418246036376
31,Talk (feat. Disclosure),Khalid,1168722,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,2019,5,2019-05,0.007595696467410566,6TqXcAFInzjp0bODyvrWEq,0.901,0.346,0.4,135.984,0.00684372251713692,0.0026281109777240557,0.0030382785869642265,1.0328931884243584
32,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,1089449,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny,2019,5,2019-05,0.007080489561011064,3y3brCCecHC3Db18aIOnny,0.591,0.27,0.705,121.799,0.004184569330557539,0.0019117321814729874,0.0049917451405128,0.8623965480415866
33,No Diet,Digga D,1078005,https://open.spotify.com/track/3HUb7feX3gdnzZVEHy5yFj,2019,5,2019-05,0.007006113318950894,3HUb7feX3gdnzZVEHy5yFj,0.9,0.432,0.592,139.988,0.006305501987055805,0.0030266409537867862,0.004147619084818929,0.9807717912932977
34,Options,NSG,1072100,https://open.spotify.com/track/2cytBOLpwFRX7J9URCrFIe,2019,5,2019-05,0.006967735853959168,1Q3HtTFGxjmEljAw7Y0CaR,0.808,0.328,0.768,141.006,0.005629930569999008,0.0022854173600986073,0.0053512211358406414,0.9824925618233665
35,Forever,Lewis Capaldi,1062384,https://open.spotify.com/track/12OLyHDxt6dqlAybSPFBK3,2019,5,2019-05,0.006904590138487601,6IBcOGPsniK3Pso1wHIhew,0.487,0.456,0.65,151.964,0.0033625353974434617,0.0031484931031503464,0.004487983590016941,1.04924913580513
36,Giant (with Rag'n'Bone Man),Calvin Harris,1058906,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd,2019,5,2019-05,0.0068819861040691046,5itOtNx0WxtJmi1TQ3RuRd,0.807,0.606,0.887,122.015,0.005553762785983768,0.004170483579065877,0.006104321674309296,0.8397055344879918
37,Just You and I,Tom Walker,1038689,https://open.spotify.com/track/03x2rVJRFUrvwlfxoHd9Mo,2019,5,2019-05,0.006750592842470846,03x2rVJRFUrvwlfxoHd9Mo,0.567,0.544,0.696,92.061,0.0038275861416809695,0.0036723225063041405,0.004698412618359709,0.6214663276707086
38,Sweet but Psycho,Ava Max,1011386,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019,5,2019-05,0.006573146622882518,7DnAm9FOTWE3cUvso43HhI,0.72,0.62,0.706,133.002,0.004732665568475413,0.004075350906187161,0.004640641515755058,0.8742416471366208
39,3 Nights,Dominic Fike,1002230,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u,2019,5,2019-05,0.006513640429916516,1tNJrcVe6gwLEiZCtprs1u,0.815,0.877,0.518,151.891,0.00530861695038196,0.005712462657036784,0.003374065742696755,0.9893633585404494
40,Easier,5 Seconds of Summer,997621,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ,2019,5,2019-05,0.006483685859866243,2bjUEg4jBtKBlPdNrTAppI,0.562,0.623,0.46,176.055,0.003643831453244829,0.004039336290696669,0.0029824954955384717,1.1414853140587513
41,bury a friend,Billie Eilish,983115,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,2019,5,2019-05,0.0063894092286774255,4SSnFejRGlZikf02HLewEF,0.905,0.196,0.389,120.046,0.00578241535195307,0.0012523242088207755,0.0024854801899555187,0.7670230202658103
42,Maybe,Lewis Capaldi,972219,https://open.spotify.com/track/5HU2B0yEnvg5EUB8FWeoda,2019,5,2019-05,0.006318594519354844,4YfNO7sdbAKlkGpIFDDPXU,0.606,0.156,0.532,89.079,0.0038290682787290357,0.0009857007450193556,0.0033614922842967773,0.5628540811896101
43,Wow.,Post Malone,958800,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019,5,2019-05,0.006231382461315223,7xQAfvXzm3AkraOtGPWIZg,0.829,0.388,0.539,99.96,0.00516581606043032,0.0024177763949903065,0.0033587151466489052,0.6228889908330696
44,Boasty (feat. Idris Elba),Wiley,953096,https://open.spotify.com/track/7cz506PyIgh2bMN90Mc8Tn,2019,5,2019-05,0.006194311324937103,7cz506PyIgh2bMN90Mc8Tn,0.887,0.456,0.765,102.958,0.005494354145219211,0.002824605964171319,0.0047386481635768845,0.6377539053928742
45,Hollywood,Lewis Capaldi,948944,https://open.spotify.com/track/5uGjeXi3epIE8N2ITkxIQ5,2019,5,2019-05,0.006167326865217264,7sWRlDoTDX8geTR8zzr2vt,0.405,0.17,0.646,130.218,0.002497767380412992,0.001048445567086935,0.003984093154930353,0.8030969697348617
46,Your Mrs,JAY1,948153,https://open.spotify.com/track/4MKM1sU3d3aS23WJsYipdV,2019,5,2019-05,0.006162186039678152,5gDQm47YjTJkdkTnfNFRMC,0.852,0.588,0.668,143.832,0.005250182505805785,0.0036233653913307533,0.004116340274505006,0.8863195424589879
47,"Motorola (feat. Swarmz, Deno & Dappy)",Da Beatfreakz,948083,https://open.spotify.com/track/0Q8aQ6xUAFOGCd0vR32FPf,2019,5,2019-05,0.006161731099364957,0Q8aQ6xUAFOGCd0vR32FPf,0.625,0.391,0.614,105.682,0.0038510819371030984,0.0024092368598516985,0.003783302895010084,0.6511840660430874
48,So Am I,Ava Max,892847,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7,2019,5,2019-05,0.0058027441973695386,2Xnv3GntqbBH1juvUYSpHG,0.681,0.628,0.657,130.089,0.003951668798408656,0.00364412335594807,0.003812402937671787,0.7548731898916059
49,Shallow,Lady Gaga,855899,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019,5,2019-05,0.005562613701770169,2VxeLyX666F8uXCJ0dZF8B,0.572,0.323,0.385,95.799,0.0031818150374125363,0.0017967242256717647,0.002141606275181515,0.5328928300158805
50,Truth Hurts,Lizzo,855027,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,2019,5,2019-05,0.005556946445297218,3HWzoMvoF3TQfYg4UPszDq,0.715,0.412,0.624,158.087,0.00397321670838751,0.0022894619354624536,0.0034675345818654638,0.8784809926977012
51,Homicide (feat. Eminem),Logic,838399,https://open.spotify.com/track/2MuMD298IpYqKF367wegUd,2019,5,2019-05,0.005448878623471236,7M2tXmeS15NAzEn7ABFeBg,0.694,0.77,0.759,140.055,0.0037815217646890377,0.004195636540072852,0.004135698875214668,0.763142695610264
52,Shotgun,George Ezra,828402,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,2019,5,2019-05,0.005383906647599555,4ofwffwvvnbSkrMSCKQDaC,0.672,0.754,0.735,115.741,0.003617985267186901,0.004059465612290064,0.003957171385985673,0.62313873929982
53,7 rings,Ariana Grande,817476,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019,5,2019-05,0.0053128969638570325,6ocbgoVGwYJhOv1GgI9NsF,0.778,0.327,0.317,140.048,0.0041334338378807714,0.0017373173071812498,0.0016841883375426792,0.7440605939942497
54,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,802343,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,2019,5,2019-05,0.0052145453672914465,1wJRveJZLSb1rjhnUHQiv6,0.581,0.434,0.662,93.023,0.00302965085839633,0.0022631126894044878,0.0034520290331469376,0.4850726537015522
55,Lost On You,Lewis Capaldi,783322,https://open.spotify.com/track/6glNKSv2aUtfQhe1SJBZZt,2019,5,2019-05,0.005090925085901504,2LIh4uzqq9cXMPzzmcToHl,0.433,0.689,0.724,174.006,0.0022043705621953512,0.003507647384186136,0.003685829762192689,0.8858515104973772
56,One Touch,Jess Glynne,778461,https://open.spotify.com/track/3eS1VMcEmq2IUgpaeDysCb,2019,5,2019-05,0.005059332730723728,3eS1VMcEmq2IUgpaeDysCb,0.686,0.699,0.693,124.206,0.0034707022532764775,0.0035364735787758853,0.003506117582391543,0.6283994811522714
57,High Hopes,Panic! At The Disco,777458,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019,5,2019-05,0.005052814085950366,1rqqCSm0Qe4I9rUvWncaom,0.579,0.681,0.904,82.014,0.0029255793557652616,0.003440966392532199,0.004567743933699131,0.4144014944451333
58,Don't Get Me Wrong,Lewis Capaldi,774948,https://open.spotify.com/track/4QGHin0gSqzPrPJhPU5gWn,2019,5,2019-05,0.0050365012261486325,6Wiamk8BAAP50gAAJopsy2,0.46,0.849,0.932,203.617,0.002316790564028371,0.004275989541000189,0.004694019142770526,1.025517270164706
59,when the party's over,Billie Eilish,770141,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,2019,5,2019-05,0.005005259824926749,43zdsphuZLzwA9k4DJhU0I,0.367,0.198,0.111,82.642,0.0018369303557481168,0.0009910414453354964,0.0005555838405668692,0.41364468245159636
60,Late Night Feelings (feat. Lykke Li),Mark Ronson,762284,https://open.spotify.com/track/7aQeWViSfRWSEwtJD86Eq0,2019,5,2019-05,0.0049541960243441934,7aQeWViSfRWSEwtJD86Eq0,0.688,0.469,0.729,110.055,0.0034084868647488047,0.0023235179354174264,0.003611608901746917,0.5452340434592002
61,Isis,Joyner Lucas,754253,https://open.spotify.com/track/36TO60sxDduIsO3xH8IcUh,2019,5,2019-05,0.004902001372125982,4h7qcXBtaOJnmrapxoWxGf,0.884,0.758,0.936,120.004,0.004333369212959368,0.0037157170400714946,0.00458827328430992,0.5882597726606064
62,Happier,Marshmello,735636,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019,5,2019-05,0.004781006746257911,2dpaYNEQHiRxtZbfNsse99,0.687,0.671,0.792,100.015,0.003284551634679185,0.0032080555267390586,0.003786557343036266,0.478172389726985
63,Falling Like The Stars,James Arthur,733706,https://open.spotify.com/track/15xWRPHQMeqgdkGzInx3PY,2019,5,2019-05,0.004768463391908372,15xWRPHQMeqgdkGzInx3PY,0.296,0.19,0.351,177.06,0.001411465164004878,0.0009060080444625906,0.0016737306505598384,0.8443041281712963
64,Ladbroke Grove,AJ Tracey,724514,https://open.spotify.com/track/7b4ky1LlQLFhXHmhZkFgqV,2019,5,2019-05,0.004708723229638441,7b4ky1LlQLFhXHmhZkFgqV,0.903,0.727,0.839,133.986,0.004251977076363512,0.0034232417879471464,0.003950618789666652,0.630902990646336
65,Greaze Mode,Skepta,698485,https://open.spotify.com/track/6gRbkI6s0M7zTE9uhRZUjV,2019,5,2019-05,0.004539556923750274,3nG784YlxS4VQOF0qiHKVP,0.781,0.403,0.72,150.074,0.0035453939574489643,0.0018294414402713606,0.0032684809851001974,0.6812694657748988
66,Don't Worry Bout Me,Zara Larsson,663352,https://open.spotify.com/track/507tQXutCPYNFkpOq8tmKF,2019,5,2019-05,0.004311222380557338,507tQXutCPYNFkpOq8tmKF,0.752,0.33,0.706,125.041,0.0032420392301791183,0.0014227033855839218,0.0030437230006734807,0.5390795576872701
67,i'm so tired...,Lauv,662991,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,2019,5,2019-05,0.0043088761883707145,4vjpLMyL3ZO6aphdYr8XYw,0.599,0.534,0.733,102.211,0.002581016836834058,0.0023009398845899617,0.003158406246075734,0.4404145440895591
68,Stay (Don't Go Away) [feat. Raye],David Guetta,652520,https://open.spotify.com/track/4YhN72dRYL2Z3MsaKyT7rS,2019,5,2019-05,0.004240823616663964,4YhN72dRYL2Z3MsaKyT7rS,0.669,0.552,0.797,119.865,0.0028371109995481924,0.0023409346363985084,0.0033799364224811794,0.5083263228114261
69,Wanting,Not3s,652477,https://open.spotify.com/track/5B3dsOvy6NjZJclttNUzR9,2019,5,2019-05,0.004240544153328716,1KoPjPDd5cBjykLirqQDXm,0.176,0.0516,0.0108,117.226,0.0007463357709858539,0.00021881207831176173,4.5797876855950136e-05,0.49710202891811206
70,Fade,Lewis Capaldi,651531,https://open.spotify.com/track/6r2tV58enH9E8hj2oqoJNK,2019,5,2019-05,0.004234395959953242,1LzNfuep1bnAUR9skqdHCK,0.42,0.175,0.33,157.143,0.0017784463031803616,0.0007410192929918173,0.00139735066678457,0.6654056843349323
71,"break up with your girlfriend, i'm bored",Ariana Grande,646567,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,2019,5,2019-05,0.004202134192600333,4kV4N9D1iKVxx1KLvtTpjS,0.726,0.335,0.554,169.999,0.0030507494238278415,0.0014077149545211117,0.0023279823427005846,0.714358610607864
72,Eastside (with Halsey & Khalid),benny blanco,640802,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019,5,2019-05,0.004164666608235001,0d2iYfpKoM0QCKvcLCkBao,0.56,0.319,0.68,89.391,0.0023322133006116004,0.0013285286480269652,0.0028319732935998005,0.37228371277673494
73,Mr. Brightside,The Killers,637666,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN,2019,5,2019-05,0.004144285282203832,7oK9VyNzrYvRFo7nQEYkWN,0.356,0.232,0.924,148.017,0.001475365560464564,0.000961474185471289,0.003829319600756341,0.6134246746159645
74,Nightmare,Halsey,636984,https://open.spotify.com/track/340UVheS8z3ncW9TTUhAbc,2019,5,2019-05,0.004139852863723838,340UVheS8z3ncW9TTUhAbc,0.611,0.538,0.622,146.11,0.002529450099735265,0.0022272408406834253,0.0025749884812362274,0.6048739019186901
75,"thank u, next",Ariana Grande,628518,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019,5,2019-05,0.004084831082416481,3e9HZxeyfWwjeyPAMmWSSQ,0.717,0.412,0.653,106.966,0.002928823886092617,0.0016829504059555902,0.0026673946968179623,0.4369380415617613
76,lovely (with Khalid),Billie Eilish,623416,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,2019,5,2019-05,0.004051672432731843,0u2P5u6lvoDfwTYjAADbn4,0.351,0.12,0.296,115.284,0.0014221370238888767,0.0004862006919278211,0.0011992950400886253,0.46709300473505777
77,Rescue Me,OneRepublic,617271,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM,2019,5,2019-05,0.00401173517238059,0mjAU3yKR1QnXnHtjGJqTM,0.759,0.64,0.605,121.049,0.0030449069958368674,0.0025675105103235775,0.0024270997792902567,0.48561653088149803
78,Body (feat. brando),Loud Luxury,612725,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,2019,5,2019-05,0.003982190048612192,0BrDfbNc3HiIHPGfTT8DRc,0.752,0.593,0.763,121.992,0.002994606916556369,0.00236143869882703,0.003038411007091103,0.4857953284102986
79,Murder On My Mind,YNW Melly,608995,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,2019,5,2019-05,0.003957948229066192,7eBqSVxrzQZtK2mmgRG6lC,0.759,0.74,0.73,115.007,0.00300408270586124,0.0029288816895089824,0.0028893022072183205,0.4551917519802156
80,Dancing With A Stranger (with Normani),Sam Smith,603680,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019,5,2019-05,0.003923405260999973,6Qs4SXO9dwPj5GKvVOv8Ki,0.741,0.347,0.52,102.998,0.00290724329840098,0.0013614216255669906,0.002040170735719986,0.4041028950724752
81,wish you were gay,Billie Eilish,596810,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,2019,5,2019-05,0.0038787561188334775,3Fj47GNK2kUF0uaEDgXLaD,0.853,0.282,0.351,118.028,0.0033085789693649563,0.0010938092255110405,0.0013614433977105504,0.4578018271936777
82,Pop Out (feat. Lil Tjay),Polo G,596187,https://open.spotify.com/track/5AjINjwKyRvQJhSe2zpPHi,2019,5,2019-05,0.0038747071500460353,6uFn47ACjqYkc0jADwEdj1,0.772,0.261,0.639,168.112,0.0029912739198355394,0.0010112985661620152,0.0024759378688794164,0.6513847684085391
83,Earth,Lil Dicky,593282,https://open.spotify.com/track/2S1LebN6AXXQqJolBxlWgO,2019,5,2019-05,0.0038558271270484135,2S1LebN6AXXQqJolBxlWgO,0.694,0.676,0.664,95.941,0.0026759440261715987,0.0026065391378847277,0.002560269212360147,0.36993191039615186
84,Boy With Luv (feat. Halsey),BTS,586788,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,2019,5,2019-05,0.0038136216642785116,5KawlOMHjWeUjQtnuRs22c,0.645,0.798,0.862,119.991,0.00245978597345964,0.0030432700880942526,0.003287341874608077,0.45760027711844287
