Position,Track Name,Artist,Streams,URL,Year,Month,Track ID,Danceability,Valence,Energy
87,Blitz,Azzi Memo,734980,https://open.spotify.com/track/7z6sfVOkuwl7MlnS0EA1lW,2020,1,4KcH1ZRV2W1q7Flq0QqC76,0.385,0.783,0.902
88,Cripwalks (with Pashanim & Monk),BHZ,733316,https://open.spotify.com/track/2JwbZGB3OZD6iath3HV5ZZ,2020,1,2JwbZGB3OZD6iath3HV5ZZ,0.947,0.46,0.537
89,Puta Madre - Bonustrack,RAF Camora,730273,https://open.spotify.com/track/0bg9us6qbMWTAMSF3y4egO,2020,1,0bg9us6qbMWTAMSF3y4egO,0.844,0.783,0.944
90,Wasser,Big Toe,700411,https://open.spotify.com/track/01as9sNALk4rpqgqz9a0n3,2020,1,0UOf1ZcsrHG2GHpCuOaWwh,0.566,0.313,0.571
91,Moulin Rouge,Kurdo,698683,https://open.spotify.com/track/22wajLVstE9vg5IZAaMymt,2020,1,7GQqj9jRtDkMp8zByehXQI,0.756,0.808,0.638
92,Seele,Azet,684783,https://open.spotify.com/track/0b9tA3TNHCzfbTh9mGloNx,2020,1,0yaFZazOmtiRWKzkC8cKpc,0.211,0.00956,0.055
93,Unnormal,RAF Camora,680148,https://open.spotify.com/track/7CzSP7spDpZBP8edbtPIwI,2020,1,7CzSP7spDpZBP8edbtPIwI,0.658,0.73,0.447
94,Adriana,RAF Camora,675130,https://open.spotify.com/track/5YbcMbH4xHRfep9rSxLRDt,2020,1,58wyJLv6yH1La9NIZPl3ne,0.522,0.128,0.124
95,Good News,Mac Miller,667641,https://open.spotify.com/track/1DWZUa5Mzf2BwzpHtgbHPY,2020,1,1DWZUa5Mzf2BwzpHtgbHPY,0.794,0.32,0.241
96,Babble la bab,Sero El Mero,661816,https://open.spotify.com/track/1YS7dWM0aH2yA52d2hf4JY,2020,1,1YS7dWM0aH2yA52d2hf4JY,0.878,0.836,0.326
97,Swish,Summer Cem,657882,https://open.spotify.com/track/4ktwDUoKdVlk50lUlSIMEY,2020,1,59oP06RoBps6bvbvSQ1Zee,0.905,0.575,0.365
98,STREIT MIT DEM MOND,Kianush,653988,https://open.spotify.com/track/1y4uzhemSbfya50s7D2Fr3,2020,1,0g0LhDY7T8laIjdzyWimJj,0.763,0.743,0.848
99,Suicidal,YNW Melly,652433,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,2020,1,1iSqfoUFnQwV0QW1EfUit8,0.735,0.369,0.235
100,1000 Hits,Jamule,649600,https://open.spotify.com/track/22XKrkW2HeaLlxNDQs14iG,2020,1,22XKrkW2HeaLlxNDQs14iG,0.899,0.624,0.751
101,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,637494,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR,2020,1,4QPEwDdOMhY7rNS05mTyMR,0.817,0.781,0.359
102,God Is A Dancer (with Mabel),Tiësto,629709,https://open.spotify.com/track/6fenHIxXuuzKB55wY4WCHP,2020,1,6fenHIxXuuzKB55wY4WCHP,0.774,0.747,0.833
103,Better,Lena,625551,https://open.spotify.com/track/3jCMdvc8bFOKChETbFV9Zc,2020,1,6gdLyYNuhWBzqwlOFSsXC7,0.552,0.225,0.67
104,If the World Was Ending - feat. Julia Michaels,JP Saxe,625244,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,2020,1,2kJwzbxV2ppxnQoYw4GLBZ,0.464,0.473,0.604
105,Summer Cem (feat. Luciano),Summer Cem,623034,https://open.spotify.com/track/1hrHUEYoVBC1hNCXkX7tIA,2020,1,1hrHUEYoVBC1hNCXkX7tIA,0.874,0.589,0.454
106,Post Malone (feat. RANI),Sam Feldt,622618,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL,2020,1,0qc4QlcCxVTGyShurEv1UU,0.59,0.642,0.651
107,gENAuSo,Dardan,620873,https://open.spotify.com/track/5nmVf5dSgH4A25qsev28Mi,2020,1,7lflniaXIWqGHfisO7q4P0,0.81,0.642,0.595
108,Darkness,Eminem,619761,https://open.spotify.com/track/5SiZJoLXp3WOl3J4C8IK0d,2020,1,5SiZJoLXp3WOl3J4C8IK0d,0.671,0.623,0.195
109,Hoch,Tim Bendzko,614361,https://open.spotify.com/track/7gqefhSJfWyN1qQ2huvEze,2020,1,2HCWDBfTeVchQ9Ldwz3P9Y,0.547,0.399,0.459
110,Castles,Freya Ridings,610925,https://open.spotify.com/track/5tZWtGT65sMrDVPB5H444n,2020,1,3qebSLgUwaEqbwCM5sj5Kh,0.461,0.714,0.454
111,Those Kinda Nights (feat. Ed Sheeran),Eminem,610782,https://open.spotify.com/track/0VSzREd1OjEWJ9tXoFHRQH,2020,1,0VSzREd1OjEWJ9tXoFHRQH,0.794,0.637,0.393
112,No Idea,Don Toliver,609421,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,2020,1,7AzlLxHn24DxjgQX73F9fU,0.652,0.631,0.35
113,Himmel grau,Kontra K,608082,https://open.spotify.com/track/1xdj09kwlmFmVONYaYyNsY,2020,1,24PRS38TokvIFh6IgpxMbC,0.495,0.613,0.141
114,MONEYHONEYDRIP,Jamule,601779,https://open.spotify.com/track/7uj8AUQSUg8ZAzabYLwt8f,2020,1,46jIaAgwx0kHNlFFTXcIk1,0.774,0.518,0.522
115,Beautiful People (feat. Khalid),Ed Sheeran,599910,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2020,1,4evmHXcjt3bTUHD1cvny97,0.64,0.648,0.548
116,194 Länder - Single Version,Mark Forster,593728,https://open.spotify.com/track/6kga9ZYARzHBprnLOENrMQ,2020,1,6kga9ZYARzHBprnLOENrMQ,0.787,0.818,0.626
117,Rave Religion (feat. Little Big),FiNCH,592126,https://open.spotify.com/track/6ueaAHfsNEmwFrcN9zCjmI,2020,1,0npfbfNxvDL4fZ3flLWZQL,0.594,0.787,0.582
118,Lucid Dreams,Juice WRLD,588423,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2020,1,285pBltuF7vW8TeWk8hdRR,0.511,0.566,0.218
119,Piece Of Your Heart,MEDUZA,585634,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,2020,1,1DFD5Fotzgn6yYXkYsKiGs,0.677,0.744,0.631
120,I Don't Care (with Justin Bieber),Ed Sheeran,584742,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2020,1,3HVWdVOQ0ZA45FuZGSfvns,0.798,0.675,0.842
121,Huracan,Samra,583306,https://open.spotify.com/track/6AFIVhbJLR7YVvW9fLFMu1,2020,1,1QSxLf1ldQnoBqOoLKQT9e,0.774,0.577,0.184
122,lovely (with Khalid),Billie Eilish,580249,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,2020,1,0u2P5u6lvoDfwTYjAADbn4,0.351,0.296,0.12
123,2 Minuten,Apache 207,580152,https://open.spotify.com/track/1u5jYTx2WdptYWYpwqcE9n,2020,1,1u5jYTx2WdptYWYpwqcE9n,0.765,0.634,0.118
124,Hi Babe,Juju,573754,https://open.spotify.com/track/6erIvryBSsAdebNU4a7Mrs,2020,1,3btLTcvS1uOk5IVGTn7Gh4,0.777,0.721,0.899
125,Kein Plan,Loredana,572151,https://open.spotify.com/track/2d3WpbJFBND2vwMJyULdfU,2020,1,1skUhc3JS3jLCfugI3gm41,0.878,0.699,0.78
126,VOLLGAS,Kilomatik,569142,https://open.spotify.com/track/3JuwejqjGDFLTq3K7fSnIp,2020,1,3qIuM9vJ58XmqG8fzjwee4,0.671,0.843,0.573
127,Nur ein Dieb,Veysel,568520,https://open.spotify.com/track/10UipNaUa43uGsMnBOcCOK,2020,1,10UipNaUa43uGsMnBOcCOK,0.69,0.639,0.0684
128,Brot nach Hause,Apache 207,567401,https://open.spotify.com/track/5e0bzcsI1khimLSJhddHdS,2020,1,5e0bzcsI1khimLSJhddHdS,0.573,0.57,0.193
129,Stars,VIZE,564110,https://open.spotify.com/track/0TId5TSbdcBP32haUV4Aet,2020,1,1oHNvJVbFkexQc0BpQp7Y4,0.747,0.716,0.751
130,Genick,Loredana,563472,https://open.spotify.com/track/1AGjF8pckOxTGeb5zubyqH,2020,1,1AGjF8pckOxTGeb5zubyqH,0.921,0.58,0.597
131,STAR,Nimo,561544,https://open.spotify.com/track/2B1hRfTwS9HtP1MxAma1nu,2020,1,30bqVoKjX479ab90a8Pafp,0.585,0.471,0.323
132,Gang Gang,Miami Yacine,558809,https://open.spotify.com/track/5b4pEVWJaDoDjx6YnRyh0p,2020,1,6uJONCdr2rC65BNmCnTBWK,0.859,0.6,0.568
133,95 BPM,Samra,558226,https://open.spotify.com/track/6WSwle8wTdJhOGEukwTxWf,2020,1,6WSwle8wTdJhOGEukwTxWf,0.641,0.869,0.581
134,Bei Dir,KUMMER,542550,https://open.spotify.com/track/3XpEKPj7KZt0yYWd7PQf5d,2020,1,5PUQIDiR6sZFe7f3XGiBiW,0.177,0.078,0.471
135,Bruises,Lewis Capaldi,542351,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,2020,1,4Of7rzpRpV1mWRbhp5rAqG,0.736,0.308,0.361
136,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,541426,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,2020,1,6osaMSJh9NguagEDQcZaKx,0.694,0.758,0.371
137,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",Eminem,539083,https://open.spotify.com/track/0GQ5bFTVFFKpwNPc7KwQnB,2020,1,0GQ5bFTVFFKpwNPc7KwQnB,0.68,0.82,0.243
138,Fabergé,RIN,537764,https://open.spotify.com/track/7BYf1rypxrlcLK2DMLSjiw,2020,1,15doiaSHBDcvijxBBje75K,0.815,0.874,0.967
139,Letzte Träne,Kontra K,536563,https://open.spotify.com/track/1FuJKBi6XdFyf8Yzmck468,2020,1,1FuJKBi6XdFyf8Yzmck468,0.705,0.919,0.607
140,Jetzt rufst du an,Loredana,534786,https://open.spotify.com/track/46QHfb0an5B7cgHRfuDHas,2020,1,5opjywL6TBjJRF22TcFDMo,0.661,0.473,0.402
141,when the party's over,Billie Eilish,534212,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,2020,1,43zdsphuZLzwA9k4DJhU0I,0.367,0.111,0.198
142,Forever Yours - Avicii Tribute,Kygo,523139,https://open.spotify.com/track/3o1CUVeHIid49sabk6A6Nf,2020,1,3o1CUVeHIid49sabk6A6Nf,0.529,0.612,0.434
143,Bandit (with YoungBoy Never Broke Again),Juice WRLD,518943,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,2020,1,6Gg1gjgKi2AK4e0qzsR7sd,0.474,0.631,0.425
144,Diamonds (feat. Capital Bra),Summer Cem,514572,https://open.spotify.com/track/2nPJnablplDgVVgSDF9BAs,2020,1,2nPJnablplDgVVgSDF9BAs,0.763,0.495,0.347
145,Dior 2001,RIN,514304,https://open.spotify.com/track/6WusSsncC0Oo9sFHKwQii6,2020,1,6WusSsncC0Oo9sFHKwQii6,0.694,0.688,0.517
146,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,513950,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,2020,1,4vUmTMuQqjdnvlZmAH61Qk,0.857,0.621,0.668
147,UP IN SMOKE,RIN,508389,https://open.spotify.com/track/0nnmA43aDEfmau2Vyo7b4g,2020,1,3Z6gIq0qPBEpvL2pJRczFD,0.485,0.881,0.683
148,BOP,DaBaby,506486,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,2020,1,6Ozh9Ok6h4Oi1wUSLtBseN,0.769,0.787,0.836
149,Liebe,Tarek K.I.Z,500719,https://open.spotify.com/track/0qvj1agKVT4XzZebhN3IPt,2020,1,6GzMz3s0K1YKwRVI36CgRx,0.343,0.0342,0.0378
150,Run Run Run,Capo,500488,https://open.spotify.com/track/65NX0qTlnZTDYzTypKfOWD,2020,1,08KyjbAXbJl0EdtTi7GH3x,0.673,0.688,0.702
151,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",KitschKrieg,489739,https://open.spotify.com/track/4Nip6oiJU24LqcUEi7u19S,2020,1,5WxzuqQCeCsFlUEStzTp3K,0.825,0.761,0.875
152,Beef,Apache 207,486288,https://open.spotify.com/track/1COyMUbpLCVDzRBKn4TQY4,2020,1,7qdFz1dTJqgdVe6NA4F4DP,0.879,0.733,0.913
153,Rescue Me,OneRepublic,484138,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM,2020,1,0mjAU3yKR1QnXnHtjGJqTM,0.759,0.605,0.64
154,cOcO MAmA,Dardan,483561,https://open.spotify.com/track/3rn5zo49rHQdIR4G8wvXNb,2020,1,071oURJaZaGzVtM70PTPHS,0.436,0.603,0.369
155,"OK, OK",RAF Camora,483232,https://open.spotify.com/track/7toATElzwxfGneKp8oA2sS,2020,1,5UgHKkLbV59CphgcHxXZDr,0.628,0.366,0.618
156,Noch n Schluck,Estikay,482734,https://open.spotify.com/track/4NOIGsm0GLJx1VHSarqNFr,2020,1,4NOIGsm0GLJx1VHSarqNFr,0.672,0.587,0.313
157,Old Town Road - Remix,Lil Nas X,481988,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2020,1,2YpeDb67231RjR0MgVLzsG,0.878,0.619,0.639
158,Higher Love,Kygo,481369,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,2020,1,6oJ6le65B3SEqPwMRNXWjY,0.693,0.678,0.404
159,Say So,Doja Cat,481058,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,2020,1,3Dv1eDb0MEgF93GpLXlucZ,0.787,0.673,0.786
160,Adore You,Harry Styles,478550,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,2020,1,3jjujdWJ72nww5eGnfs2E7,0.676,0.771,0.569
161,Pyramiden,Sido,476812,https://open.spotify.com/track/7BQPDR1Zze52cysgBnUC3X,2020,1,7BQPDR1Zze52cysgBnUC3X,0.673,0.646,0.509
162,Sweet but Psycho,Ava Max,474450,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2020,1,7DnAm9FOTWE3cUvso43HhI,0.72,0.706,0.62
163,In My Mind,Dynoro,473321,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2020,1,0E9ZjEAyAwOXZ7wJC0PD33,0.694,0.77,0.163
164,KEIN SORRY,Vega,472028,https://open.spotify.com/track/0m6WZAUc1xTdVzgkCLuvhQ,2020,1,46gjJQpwX8vAtgAq75Kjto,0.606,0.641,0.291
165,Zirkus,badmómzjay,467780,https://open.spotify.com/track/0Bb93NZgfJ8PfPH4xf2MBP,2020,1,1WDEWegdBcESKCgZUqyqzD,0.702,0.115,0.402
166,Prinzessa,Capital Bra,467287,https://open.spotify.com/track/0Tq0EhQpVeQJwV3E3P5Jti,2020,1,0Tq0EhQpVeQJwV3E3P5Jti,0.736,0.585,0.28
167,Jayjo,Undacava,466320,https://open.spotify.com/track/4k4vUYR2vNbm5Incmgpe4F,2020,1,4F4WItPkaSHmrwDU78kGgv,0.767,0.382,0.415
168,Fratello,Ghetto Phénomène,463548,https://open.spotify.com/track/1WqsQ3hjFZ1JOWWklngh5T,2020,1,1qyW1JwKt2ZIJwGpwWAxo7,0.659,0.701,0.306
169,Break My Stride,Matthew Wilder,461097,https://open.spotify.com/track/1mCsF9Tw4AkIZOjvZbZZdT,2020,1,1mCsF9Tw4AkIZOjvZbZZdT,0.917,0.588,0.828
170,All Around The World (La La La),R3HAB,458113,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp,2020,1,1D2Aldrksl9yWWCIPOeDzy,0.733,0.859,0.52
171,Schmeckt (feat. LX),Hemso,451705,https://open.spotify.com/track/0FIcehhFxx18pBlc1wodFB,2020,1,0FIcehhFxx18pBlc1wodFB,0.667,0.661,0.101
172,DNA,KC Rebell,450655,https://open.spotify.com/track/43DtCXAz2qUJ4YiTX6ICT0,2020,1,6HZILIRieu8S0iqY8kIKhj,0.638,0.523,0.422
173,Ohne mein Team,Bonez MC,450528,https://open.spotify.com/track/05Mp2UJulSttxQ4E6hQPH3,2020,1,6hOqWob9hUfgJr68J1vEhJ,0.773,0.8,0.637
174,Kleine Hure,Apache 207,447999,https://open.spotify.com/track/40tp8ONueMaoOc4qGj7Uwf,2020,1,40tp8ONueMaoOc4qGj7Uwf,0.752,0.704,0.797
175,Bi Sonraki Hayatımda Gel,Murda,446675,https://open.spotify.com/track/7BjmOMyfT4PBKbZuSCwWPc,2020,1,5SYkeNpjhJPFUMOP5TK8iw,0.933,0.448,0.737
176,Viva la Dealer,SDP,446350,https://open.spotify.com/track/2vuFdbSOLje3khV4rLSEpm,2020,1,1twCDBPDERLBAYFhGjmNfI,0.759,0.805,0.782
177,Unaccommodating (feat. Young M.A),Eminem,445142,https://open.spotify.com/track/0q2vG0UVuy6ajjcpkQHdZM,2020,1,0q2vG0UVuy6ajjcpkQHdZM,0.852,0.752,0.389
178,Blei (feat. Veysel),Kontra K,441097,https://open.spotify.com/track/0Cy2x4vkNHiZ2Z3XiZE5Yu,2020,1,0Cy2x4vkNHiZ2Z3XiZE5Yu,0.798,0.668,0.537
179,Tausend Tattoos,Sido,438794,https://open.spotify.com/track/2PAYSgrVOBz8RJqp9B7QLu,2020,1,1rGZd7EVl4aOClpzDLNPwy,0.652,0.818,0.373
180,Was du Liebe nennst,Bausa,435622,https://open.spotify.com/track/2hIY4sjfMeKwXXh2LvhrMo,2020,1,4hKWUzhQWsOkgT6LnDEASe,0.874,0.487,0.746
181,Zeit steht,Trettmann,433262,https://open.spotify.com/track/22ET3BvBsXcGiwxy1uXPbU,2020,1,22ET3BvBsXcGiwxy1uXPbU,0.892,0.448,0.606
182,Vincent,Sarah Connor,432977,https://open.spotify.com/track/7vs1Yi6SUphHp0eW6ys8HG,2020,1,0VNzEY1G4GLqcNx5qaaTl6,0.419,0.085,0.458
184,Désolé,Fero47,426233,https://open.spotify.com/track/5pXlCsfB8VUXAQqQCFAcB7,2020,1,7rhtPZkcGCWgA3kizGwXwO,0.73,0.688,0.861
185,Gib Ihm,Shirin David,424528,https://open.spotify.com/track/1rD0dknJwavElUpZ3AUyiO,2020,1,0sYbcHtfyYti4C40wTa7Vm,0.928,0.414,0.544
186,Nautilus,Shindy,424435,https://open.spotify.com/track/4qOTcNt9fUBA1PhA2VFg8W,2020,1,2JeoFOJjS1x2mN7efAMS24,0.632,0.282,0.153
187,Leaving Heaven (feat. Skylar Grey),Eminem,422633,https://open.spotify.com/track/5CpsIb7SMFHjmAG8RvIWfq,2020,1,5CpsIb7SMFHjmAG8RvIWfq,0.661,0.748,0.509
188,SUGAR,BROCKHAMPTON,422064,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,2020,1,2ePtv8MlBO9nuuXABqAfEX,0.748,0.734,0.368
189,me & ur ghost,blackbear,421779,https://open.spotify.com/track/4yJiXq86uM56uIfIZgE440,2020,1,38KsRHYE10bG0paU78gL9r,0.742,0.679,0.856
190,NUR EIN GRUND,Moe Phoenix,420461,https://open.spotify.com/track/1gj2kkqb4UvDL7KlGXw8Xx,2020,1,0L5P9qkIOcWTFB4UrEu7BE,0.729,0.651,0.361
191,Takeaway,The Chainsmokers,418413,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw,2020,1,3g0mEQx3NTanacLseoP0Gw,0.528,0.511,0.351
192,Lalala,Y2K,415751,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,2020,1,51Fjme0JiitpyXKuyQiCDo,0.843,0.39,0.495
193,In the End,Linkin Park,415604,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq,2020,1,60a0Rd6pjrkxjPbaKzXjfq,0.556,0.864,0.4
194,Ala Flow,Schubi AKpella,414580,https://open.spotify.com/track/6tck7QQIBSIngNOTiyqFHb,2020,1,6tck7QQIBSIngNOTiyqFHb,0.875,0.793,0.0961
195,DEUTSCHLAND,Rammstein,413389,https://open.spotify.com/track/2bPGTMB5sFfFYQ2YvSmup0,2020,1,2bPGTMB5sFfFYQ2YvSmup0,0.521,0.895,0.237
196,Instagram,Dimitri Vegas & Like Mike,412740,https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S,2020,1,6z1kLsntE7FuzKZHZWrXYN,0.463,0.566,0.219
197,Outnumbered,Dermot Kennedy,411289,https://open.spotify.com/track/4Ta3PhWmY50ZLU1uhKFKPE,2020,1,6UjZ2Yx2g2a52XxiA8ONxZ,0.614,0.684,0.258
198,Weste Weiß,EREN CAN,410619,https://open.spotify.com/track/0lgUtKAcfoNG6nTITfPd6y,2020,1,0lgUtKAcfoNG6nTITfPd6y,0.752,0.733,0.569
199,Shallow,Lady Gaga,409551,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2020,1,2VxeLyX666F8uXCJ0dZF8B,0.572,0.385,0.323
200,2x,Mathea,408546,https://open.spotify.com/track/2pu5rVWy3zPlgypJzL3Mlw,2020,1,3xH1fJyhf8xYeCRQ6HZ7Yi,0.76,0.544,0.202
1,Rich Rich,Ufo361,4174133,https://open.spotify.com/track/3VFT90E0yYjdHSFoGv02us,2020,2,4FFZEsNgzLySp38LbxdA5Q,0.722,0.635,0.557
2,Blinding Lights,The Weeknd,3685212,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,2020,2,0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,0.334
3,Mios mit Bars,Luciano,3621626,https://open.spotify.com/track/7Ek9e3eIuktIFjpDRQfmHE,2020,2,7Ek9e3eIuktIFjpDRQfmHE,0.677,0.633,0.404
4,Schüsse im Regen,Samra,3487806,https://open.spotify.com/track/3RgJvQlTg7tp5mXtylDXYx,2020,2,3RgJvQlTg7tp5mXtylDXYx,0.772,0.799,0.449
5,Baby,Joker Bra,3432295,https://open.spotify.com/track/1V7JaMp11LKGwKiVmSetf0,2020,2,6epn3r7S14KUqlReYr77hA,0.728,0.859,0.535
6,Weiss,Samra,3026963,https://open.spotify.com/track/38YP1STiBe3AZevFFJILf4,2020,2,1ATNhuJASoNNIcGb1eoQGP,0.0,0.00601,0.0
7,Roller,Apache 207,2861390,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M,2020,2,5L95vS64rG1YMIFm1hLjyZ,0.421,0.79,0.279
8,Matrix,Apache 207,2786009,https://open.spotify.com/track/7ygVaACDENw4PgLbN1awFE,2020,2,38zW3zHLM2OtUpIzJypgNH,0.712,0.617,0.321
9,AUF WIEDERSEHEN,Mozzik,2728547,https://open.spotify.com/track/6JZrs7FFUkTpinCxM1DG3E,2020,2,4lGF1MDPkeWbOSROAxXTFS,0.468,0.875,0.673
10,Kein Wort,Juju,2461648,https://open.spotify.com/track/1hoLUVBx0ixX3kn0EX0P5n,2020,2,1hoLUVBx0ixX3kn0EX0P5n,0.746,0.592,0.629
11,Breaking Me,Topic,2338984,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,2020,2,3H7ihDc1dqLriiWXwsc2po,0.789,0.72,0.664
12,Dance Monkey,Tones And I,2293167,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2020,2,2XU0oxnq2qxCpomAAuJY8K,0.824,0.588,0.513
13,The Box,Roddy Ricch,2059735,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,2020,2,0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,0.642
14,Verkackt,Gzuz,2038018,https://open.spotify.com/track/0C6bsQq58Ue1XfL5PKTO6D,2020,2,0C6bsQq58Ue1XfL5PKTO6D,0.774,0.805,0.261
15,GRIND,Fler,1988334,https://open.spotify.com/track/0oFrTaO9UIgqu6MuzkFu7B,2020,2,3R9j8urSPiBbapNbyuSYkE,0.6,0.716,0.246
16,No Time To Die,Billie Eilish,1945344,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR,2020,2,73SpzrcaHk0RQPFP73vqVR,0.38,0.219,0.0517
17,Roses - Imanbek Remix,SAINt JHN,1913328,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,2020,2,0zLCBJZSiELJf02ucPP9wb,0.769,0.719,0.863
18,Zu Ende,Samra,1839924,https://open.spotify.com/track/0Vl4eICpXMjtiK0RhdaWov,2020,2,0A141i02gDs2bG0Nnby51X,0.694,0.737,0.47
19,Falling,Trevor Daniel,1775821,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,2020,2,1ZMiCix7XSAbfAJlEZWMCp,0.567,0.267,0.0592
20,Donuts,Gzuz,1721842,https://open.spotify.com/track/5XVPNr0CAoUn1jD033Ucoo,2020,2,2xubfBD4QUOmcMUq1EZz6h,0.663,0.818,0.88
21,Nur wegen dir,Nimo,1716796,https://open.spotify.com/track/0ui2kVwPZKHaZxGhdIzBrp,2020,2,19VrCmegsh8IqFfvpht5yw,0.677,0.654,0.716
22,KRIMINELL,Kianush,1707543,https://open.spotify.com/track/3ecKtWMr8HK99YOs7L6Ps3,2020,2,7cjif9CSyX00jKlvwPWiOK,0.819,0.743,0.0979
23,Mon Ami,Samra,1697678,https://open.spotify.com/track/1R4xkZXQUQ8QJtAdwHkSgC,2020,2,6aIECqfZJJjV6PdL9dQHpS,0.56,0.686,0.562
24,Intentions (feat. Quavo),Justin Bieber,1642576,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,2020,2,4umIPjkehX1r7uhmGvXiSV,0.806,0.546,0.874
25,In Your Eyes (feat. Alida),Robin Schulz,1589173,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC,2020,2,61ZM92T2zaXIVsqncThQzC,0.57,0.672,0.461
26,Alien,RIN,1522920,https://open.spotify.com/track/2RaKlveGCllSaXloN8kmzV,2020,2,3BIIJgBJJ7NhhCv4MI6n7w,0.792,0.576,0.52
27,Don't Start Now,Dua Lipa,1505820,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,2020,2,6WrI0LAC5M1Rw2MnX2ZvEg,0.794,0.793,0.677
28,200 km/h,Apache 207,1484659,https://open.spotify.com/track/2PGA1AsJal6cyMNmKyE56q,2020,2,2PGA1AsJal6cyMNmKyE56q,0.899,0.67,0.413
29,What If I Told You That I Love You,Ali Gatie,1429182,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi,2020,2,74D7JUfU6HYeMx4bZhsHnG,0.605,0.365,0.224
30,AMEX BLACK,Joker Bra,1390273,https://open.spotify.com/track/0dv22i02nk3o8JwmK6BwjI,2020,2,0dv22i02nk3o8JwmK6BwjI,0.789,0.521,0.422
31,110,Capital Bra,1354680,https://open.spotify.com/track/67ojvEGRPAUCOohuMPqoRC,2020,2,2ncPzmrFyerSwG4XWy30JV,0.134,0.428,0.0287
32,Ride It,Regard,1345749,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,2020,2,2tnVG71enUj33Ic2nFN6kZ,0.88,0.751,0.884
33,Close Your Eyes,Felix Jaehn,1337468,https://open.spotify.com/track/7N06jo3EnV792VFaG8vuW6,2020,2,5XdI2kWDrHYTHWjWjF7Pnc,0.82,0.844,0.511
34,After Hours,The Weeknd,1330516,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v,2020,2,2p8IUWQDrpjuFltbdgLOag,0.664,0.572,0.143
35,everything i wanted,Billie Eilish,1295971,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,2020,2,3ZCTVFBt2Brf31RLEnCkWJ,0.704,0.225,0.243
36,Alles was ich hab,Fynn Kliemann,1288545,https://open.spotify.com/track/1GHgDIODujliWFayEhHx1n,2020,2,254AnlO6Fr8ge2hH0nywp7,0.707,0.774,0.506
